frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,2,0,0,1,1,1,0.9902,0.9912,0.9331,0.9307,722.0,310.0,622.5,308.5,674.0,297.0,646.0,298.5,99.5113,28.0401,0.2818,1,1,1,0
0,2,0,1,1,1,1,0.9932,0.9883,0.9473,0.9282,859.0,356.5,758.5,353.0,833.5,386.5,801.0,380.0,100.5609,33.1436,0.3296,1,1,1,0
1,2,0,0,1,1,1,0.9922,0.9912,0.9434,0.936,722.5,308.0,625.5,309.0,680.5,298.5,655.5,297.0,97.0052,25.045,0.2582,1,1,2,0
1,2,0,1,1,1,1,0.9932,0.9873,0.9458,0.9219,860.0,355.5,759.5,353.0,836.0,387.5,797.5,382.5,100.5311,38.8233,0.3862,1,1,2,0
2,2,0,0,1,1,1,0.9907,0.9912,0.9365,0.9326,721.5,310.0,622.0,307.5,674.5,300.0,647.0,300.0,99.5314,27.5,0.2763,1,1,3,0
2,2,0,1,1,1,1,0.9922,0.9873,0.9478,0.9272,862.0,357.0,760.5,354.5,840.0,389.5,791.0,382.5,101.5308,49.4975,0.4875,1,1,3,0
3,2,0,0,1,1,1,0.9839,0.9844,0.9106,0.895,718.0,308.0,626.0,307.0,682.5,281.0,646.5,306.5,92.0054,44.1163,0.4795,1,1,4,0
3,2,0,1,1,1,1,0.9932,0.9854,0.9526,0.917,860.5,357.0,760.5,353.0,836.0,388.0,790.5,383.5,100.08,45.722,0.4569,1,1,4,0
4,2,0,0,1,1,1,0.9839,0.9814,0.9121,0.8799,716.5,310.0,627.0,309.0,679.0,278.0,643.0,306.0,89.5056,45.607,0.5095,1,0,0,0
4,2,0,1,1,1,1,0.9922,0.9849,0.9492,0.918,861.0,356.5,759.5,353.0,837.0,387.0,791.5,380.0,101.5603,46.0353,0.4533,1,1,5,0
5,2,0,0,1,1,1,0.9907,0.9868,0.9429,0.9199,715.5,310.5,628.0,312.0,685.5,286.0,652.5,299.0,87.5129,35.4683,0.4053,1,1,1,0
5,2,0,1,1,1,1,0.9941,0.9873,0.9561,0.9214,859.0,357.0,760.5,351.5,834.0,385.5,798.0,381.5,98.6534,36.2215,0.3672,1,1,6,1
6,2,0,1,1,1,1,0.9927,0.9858,0.9502,0.9224,860.0,354.0,759.0,352.0,835.0,383.5,791.5,380.5,101.0198,43.6033,0.4316,1,1,7,1
6,2,0,0,1,1,1,0.9844,0.9844,0.9116,0.8931,717.0,310.0,629.5,308.5,678.0,282.0,644.0,306.0,87.5129,41.6173,0.4756,1,1,2,0
7,2,0,0,1,1,1,0.9849,0.9814,0.9175,0.8794,718.0,310.0,630.5,307.5,678.0,279.0,647.0,300.5,87.5357,37.726,0.431,1,1,3,0
7,2,0,1,1,1,1,0.9932,0.9863,0.9526,0.9233,860.5,355.0,759.0,352.0,834.0,383.5,793.0,382.0,101.5443,41.0274,0.404,1,1,8,1
8,2,0,0,1,1,1,0.9897,0.9878,0.936,0.9238,719.0,310.0,629.0,313.5,685.5,286.0,652.0,297.5,90.068,35.4189,0.3932,1,1,4,0
8,2,0,1,1,1,1,0.9927,0.9849,0.9526,0.9199,860.5,356.0,760.5,352.0,833.0,382.0,792.5,381.0,100.08,40.5123,0.4048,1,1,9,1
9,2,0,0,1,1,1,0.9854,0.9844,0.918,0.894,717.0,310.0,627.5,308.0,679.0,281.0,646.0,301.5,89.5223,38.8491,0.434,1,1,5,0
9,2,0,1,1,1,1,0.9937,0.9868,0.9551,0.9243,860.0,355.0,758.0,351.5,833.0,387.0,789.5,383.0,102.06,43.6835,0.428,1,1,10,1
10,2,0,0,1,1,1,0.9902,0.9922,0.9312,0.9375,721.0,310.5,621.0,309.0,672.0,294.5,645.0,300.5,100.0112,27.6586,0.2766,1,1,6,1
10,2,0,1,1,1,1,0.9927,0.9863,0.9512,0.9248,858.0,356.0,758.5,352.0,833.0,384.0,790.5,381.5,99.5804,42.5735,0.4275,1,1,11,1
11,2,0,0,1,1,1,0.9834,0.9829,0.9072,0.8857,715.0,311.0,629.0,308.5,679.5,285.0,646.0,307.5,86.0363,40.3547,0.469,1,1,7,1
11,2,0,1,1,1,1,0.9932,0.9839,0.9541,0.9121,860.5,355.0,761.0,350.0,829.5,378.0,793.0,376.5,99.6255,36.5308,0.3667,1,1,12,1
12,2,0,0,1,1,1,0.9863,0.9854,0.9214,0.9004,716.0,313.0,625.5,310.0,677.0,287.0,644.0,306.0,90.5497,38.0789,0.4205,1,1,8,1
12,2,0,1,1,1,1,0.9941,0.9863,0.9575,0.9175,859.0,356.5,759.5,351.5,828.0,381.0,802.0,378.0,99.6255,26.1725,0.2627,1,1,13,1
13,2,0,1,1,1,1,0.9927,0.9839,0.9536,0.9155,860.0,355.0,758.5,349.5,827.5,376.5,794.5,380.5,101.6489,33.2415,0.327,1,1,14,1
13,2,0,0,1,1,1,0.9927,0.9912,0.9443,0.9346,721.0,310.0,627.5,311.0,684.0,302.5,654.5,299.5,93.5053,29.6522,0.3171,1,1,9,1
14,2,0,0,1,1,1,0.9907,0.9912,0.936,0.9316,721.5,309.0,623.5,307.0,673.0,297.5,645.5,298.5,98.0204,27.5182,0.2807,1,1,10,1
14,2,0,1,1,1,1,0.9922,0.9863,0.9463,0.9224,860.0,355.0,757.0,353.0,831.5,381.0,794.5,382.0,103.0194,37.0135,0.3593,1,1,15,1
15,2,0,0,1,1,1,0.9829,0.9829,0.9092,0.8901,717.0,311.0,630.5,307.5,682.0,284.5,648.0,303.0,86.5708,38.7072,0.4471,1,1,11,1
15,2,0,1,1,1,1,0.9922,0.9868,0.9463,0.9268,860.0,354.5,758.0,351.0,826.5,377.0,796.0,383.5,102.06,31.1849,0.3056,1,1,16,1
