frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,2,0,0,1,1,1,0.9922,0.9922,0.9448,0.9409,708.0,298.5,601.0,293.0,662.0,296.5,627.0,293.0,107.1413,35.1746,0.3283,1,1,1,0
0,2,0,1,1,1,1,0.9932,0.9883,0.9429,0.9126,883.5,353.0,767.0,349.0,843.5,397.5,806.0,392.0,116.5686,37.9012,0.3251,1,1,1,0
1,2,0,0,1,1,1,0.9912,0.9922,0.938,0.9434,706.0,299.0,600.0,293.5,662.0,291.5,629.0,289.0,106.1426,33.0946,0.3118,1,1,2,0
1,2,0,1,1,1,1,0.9941,0.9844,0.9575,0.9033,883.0,359.0,767.5,354.0,848.0,400.5,805.0,388.0,115.6082,44.78,0.3873,1,1,2,0
2,2,0,0,1,1,1,0.9917,0.9922,0.9399,0.9414,706.0,299.5,599.5,293.5,660.0,293.0,628.0,290.0,106.6689,32.1403,0.3013,1,1,3,0
2,2,0,1,1,1,1,0.9941,0.9897,0.9541,0.9194,885.5,355.0,768.5,354.5,839.0,399.0,807.5,395.5,117.0011,31.6938,0.2709,1,1,3,0
3,2,0,0,1,1,1,0.9917,0.9922,0.9424,0.9438,704.0,298.5,600.0,293.0,661.0,291.0,628.0,290.5,104.1453,33.0038,0.3169,1,1,4,0
3,2,0,1,1,1,1,0.9937,0.9897,0.9512,0.9229,886.5,353.0,769.0,353.5,837.5,400.5,806.5,395.5,117.5011,31.4006,0.2672,1,1,4,0
4,2,0,0,1,1,1,0.9912,0.9932,0.9375,0.9458,703.0,297.5,599.0,291.5,662.5,292.5,626.0,289.0,104.1729,36.6674,0.352,1,1,5,0
4,2,0,1,1,1,1,0.9932,0.9888,0.9409,0.9146,884.0,354.0,766.0,350.5,839.0,396.5,805.0,392.5,118.0519,34.2345,0.29,1,1,5,0
5,2,0,0,1,1,1,0.9917,0.9922,0.9434,0.9429,703.0,297.5,599.0,292.5,664.0,292.5,626.0,287.5,104.1201,38.3275,0.3681,1,1,6,1
5,2,0,1,1,1,1,0.9932,0.9805,0.957,0.8921,884.5,357.0,766.0,352.0,847.5,403.0,805.0,388.5,118.6054,44.9055,0.3786,1,1,6,1
6,2,0,0,1,1,1,0.9912,0.9927,0.9395,0.9438,702.0,297.0,599.0,292.5,661.5,292.5,624.5,290.0,103.0983,37.0844,0.3597,1,1,7,1
6,2,0,1,1,1,1,0.9932,0.9819,0.9561,0.896,885.0,354.5,766.5,351.0,847.0,400.5,802.5,393.0,118.5517,45.1276,0.3807,1,1,7,1
7,2,0,1,1,1,1,0.9932,0.9775,0.9585,0.8799,885.0,356.0,768.0,352.0,847.0,395.0,800.0,386.0,117.0684,47.8539,0.4088,1,1,8,1
7,2,0,0,1,1,1,0.9912,0.9927,0.9365,0.9463,702.5,297.5,599.5,292.0,664.0,293.0,624.5,289.5,103.1467,39.6548,0.3844,1,1,8,1
8,2,0,0,1,1,1,0.9912,0.9932,0.937,0.9443,702.5,297.0,598.0,293.0,661.0,291.0,627.0,285.0,104.5765,34.5254,0.3301,1,1,9,1
8,2,0,1,1,1,1,0.9941,0.9844,0.9565,0.9019,884.0,356.5,767.5,352.0,846.0,400.5,804.0,389.0,116.5869,43.546,0.3735,1,1,9,1
9,2,0,0,1,1,1,0.9917,0.9927,0.9419,0.9434,703.5,297.0,599.5,293.0,662.0,289.5,625.5,289.5,104.0769,36.5,0.3507,1,1,10,1
9,2,0,1,1,1,1,0.9937,0.9897,0.9512,0.9185,886.0,352.5,769.5,352.0,840.0,398.0,805.5,394.5,116.5011,34.6771,0.2977,1,1,10,1
10,2,0,0,1,1,1,0.9922,0.9922,0.9463,0.9434,703.5,298.5,599.5,293.5,663.0,291.5,624.0,291.0,104.1201,39.0032,0.3746,1,1,11,1
10,2,0,1,1,1,1,0.9937,0.9858,0.9521,0.9111,883.0,356.5,766.0,353.0,847.0,396.5,806.0,385.0,117.0523,42.5823,0.3638,1,1,11,1
11,2,0,0,1,1,1,0.9912,0.9932,0.9365,0.9478,702.0,298.0,597.5,293.0,663.0,293.0,627.0,290.0,104.6195,36.1248,0.3453,1,1,12,1
11,2,0,1,1,1,1,0.9937,0.9888,0.9458,0.916,885.0,353.5,766.0,349.5,840.5,394.0,805.5,391.0,119.0672,35.1283,0.295,1,1,12,1
12,2,0,0,1,1,1,0.9912,0.9932,0.938,0.9473,702.5,296.5,597.0,292.5,662.0,290.0,625.5,292.0,105.5758,36.5548,0.3462,1,1,13,1
12,2,0,1,1,1,1,0.9937,0.9897,0.9487,0.9219,884.5,354.5,767.5,352.5,836.5,395.0,807.5,396.5,117.0171,29.0388,0.2482,1,1,13,1
13,2,0,0,1,1,1,0.9917,0.9922,0.9429,0.9419,703.0,299.5,599.5,294.5,661.5,291.5,625.5,291.5,103.6207,36.0,0.3474,1,1,14,1
13,2,0,1,1,1,1,0.9937,0.981,0.957,0.8916,883.0,355.5,767.0,350.0,849.5,396.0,800.5,388.0,116.1303,49.6488,0.4275,1,1,14,1
14,2,0,0,1,1,1,0.9922,0.9922,0.9419,0.9375,702.5,298.0,598.0,294.5,659.5,291.5,626.5,292.5,104.5586,33.0151,0.3158,1,1,15,1
14,2,0,1,1,1,1,0.9937,0.981,0.9585,0.8931,883.0,356.5,765.0,351.0,846.0,393.0,800.5,381.5,118.1281,46.9308,0.3973,1,1,15,1
15,2,0,0,1,1,1,0.9883,0.9912,0.9185,0.9399,708.5,301.5,603.5,301.0,671.5,300.0,629.0,294.5,105.0012,42.8544,0.4081,1,1,16,1
15,2,0,1,1,1,1,0.9937,0.9902,0.9478,0.9224,885.5,354.5,767.0,353.5,836.0,396.5,807.5,391.5,118.5042,28.9353,0.2442,1,1,16,1
16,2,0,0,1,1,1,0.9922,0.9922,0.9448,0.939,703.5,299.0,600.0,294.5,661.5,291.0,625.5,291.5,103.5978,36.0035,0.3475,1,1,17,1
16,2,0,1,1,1,1,0.9937,0.9795,0.96,0.8882,882.5,356.5,764.5,351.0,846.5,399.0,807.0,385.0,118.1281,41.9076,0.3548,1,1,17,1
17,2,0,0,1,1,1,0.9922,0.9922,0.9458,0.9429,705.0,299.0,600.0,295.0,660.0,291.0,628.0,290.0,105.0762,32.0156,0.3047,1,1,18,1
17,2,0,1,1,1,1,0.9937,0.9863,0.9487,0.9072,881.5,357.0,765.5,350.5,840.0,392.5,808.0,384.0,116.182,33.1097,0.285,1,1,18,1
18,2,0,1,1,1,1,0.9941,0.9897,0.9512,0.918,884.0,352.5,767.0,352.0,832.0,394.5,809.5,392.5,117.0011,22.5887,0.1931,1,1,19,1
18,2,0,0,1,1,1,0.9922,0.9917,0.9453,0.939,706.0,299.5,600.0,294.5,659.0,292.0,626.5,291.5,106.1179,32.5038,0.3063,1,1,19,1
19,2,0,0,1,1,1,0.9917,0.9922,0.9434,0.9409,706.0,300.0,601.0,295.0,659.5,292.5,627.0,289.0,105.119,32.6879,0.311,1,1,20,1
19,2,0,1,1,1,1,0.9927,0.9873,0.9429,0.9131,882.5,357.0,763.5,351.0,845.0,400.0,808.5,384.0,119.1512,39.8529,0.3345,1,1,20,1
20,2,0,0,1,1,1,0.9917,0.9917,0.9434,0.9365,706.0,299.5,601.5,295.5,658.0,289.5,628.5,289.0,104.5765,29.5042,0.2821,1,1,21,1
20,2,0,1,1,1,1,0.9937,0.9785,0.9604,0.8867,881.5,357.5,765.5,352.0,848.5,397.5,804.0,387.0,116.1303,45.722,0.3937,1,1,21,1
21,2,0,0,1,1,1,0.9917,0.9917,0.9429,0.9375,706.5,300.0,602.0,294.5,663.0,290.0,630.5,286.5,104.6446,32.6879,0.3124,1,1,22,1
21,2,0,1,1,1,1,0.9932,0.9893,0.9478,0.9194,884.0,356.0,766.0,354.0,836.0,394.5,809.0,394.0,118.0169,27.0046,0.2288,1,1,22,1
22,2,0,0,1,1,1,0.9902,0.9917,0.9336,0.9404,709.0,299.5,603.5,294.5,662.0,290.0,632.5,287.0,105.6184,29.6522,0.2807,1,1,23,1
22,2,0,1,1,1,1,0.9932,0.9834,0.9502,0.8984,881.0,359.0,765.0,354.5,840.5,391.0,808.0,385.0,116.0873,33.0492,0.2847,1,1,23,1
23,2,0,0,1,1,1,0.9873,0.9912,0.9165,0.9434,714.0,302.0,605.0,300.0,674.5,301.0,638.5,293.5,109.0183,36.773,0.3373,1,1,24,1
23,2,0,1,1,1,1,0.9937,0.9834,0.9531,0.8994,882.0,359.0,765.0,354.0,838.0,391.0,806.5,381.5,117.1068,32.9014,0.281,1,1,24,1
24,2,0,0,1,1,1,0.9912,0.9922,0.939,0.9434,710.0,298.5,603.0,293.0,661.0,292.5,631.0,296.0,107.1413,30.2035,0.2819,1,1,25,1
24,2,0,1,1,1,1,0.9932,0.9873,0.9434,0.9136,881.0,355.0,765.0,350.5,840.5,398.5,808.0,388.0,116.0873,34.1541,0.2942,1,1,25,1
25,2,0,0,1,1,1,0.9912,0.9922,0.938,0.9424,710.5,299.5,603.0,295.0,661.5,291.0,630.5,294.5,107.5941,31.197,0.29,1,1,26,1
25,2,0,1,1,1,1,0.9932,0.9878,0.9492,0.9092,881.5,354.5,765.5,354.0,838.0,396.0,805.0,390.5,116.0011,33.4552,0.2884,1,1,26,1
