frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9941,0.9897,0.9531,0.9194,784.0,297.0,669.5,297.0,736.5,298.0,701.5,294.0,114.5,35.2278,0.3077,1,1,1,0
1,1,0,0,1,1,1,0.9946,0.9868,0.9536,0.9111,785.0,292.5,673.0,291.0,742.5,298.5,703.0,303.5,112.01,39.8152,0.3555,1,1,2,0
2,1,0,0,1,1,1,0.9941,0.9873,0.9512,0.9136,783.5,293.5,671.5,291.0,741.5,303.0,702.5,303.5,112.0279,39.0032,0.3482,1,1,3,0
3,1,0,0,1,1,1,0.9941,0.9863,0.9512,0.9126,785.0,292.5,673.5,290.5,742.5,298.5,703.0,303.0,111.5179,39.7555,0.3565,1,1,4,0
4,1,0,0,1,1,1,0.9937,0.9868,0.9468,0.9121,784.0,292.5,677.0,291.0,741.0,298.5,702.0,302.5,107.0105,39.2046,0.3664,1,1,5,0
5,1,0,0,1,1,1,0.9941,0.9873,0.9482,0.9136,788.0,294.0,676.0,292.0,742.0,302.5,702.0,304.0,112.0179,40.0281,0.3573,1,1,6,1
6,1,0,0,1,1,1,0.9937,0.9873,0.9512,0.9199,786.5,292.5,675.0,291.0,741.5,302.0,702.5,294.5,111.5101,39.7146,0.3562,1,1,7,1
7,1,0,0,1,1,1,0.9941,0.9863,0.9507,0.9111,785.5,294.0,678.5,291.0,741.0,298.5,701.5,303.0,107.042,39.7555,0.3714,1,1,8,1
8,2,1,0,1,1,1,0.9937,0.9888,0.9512,0.9204,785.5,294.5,676.0,295.0,734.5,298.5,700.5,303.5,109.5011,34.3657,0.3138,1,1,9,1
8,2,1,1,0,0,1,0.097,0.1406,0.0416,0.0458,1104.0,0.0,328.25,0.0,957.5,0.0,316.0,0.0,775.75,641.5,0.8269,1,0,0,0
9,1,0,0,1,1,1,0.9937,0.9893,0.9492,0.9185,784.5,294.5,675.5,295.0,736.5,294.5,701.0,302.0,109.0011,36.2836,0.3329,1,1,10,1
10,1,0,0,1,1,1,0.9941,0.9863,0.9507,0.9121,787.0,292.5,674.0,291.0,742.0,302.0,702.0,303.5,113.01,40.0281,0.3542,1,1,11,1
11,2,1,0,1,1,1,0.9932,0.9858,0.9473,0.9126,788.0,293.5,677.0,290.5,741.5,301.0,703.5,285.0,111.0405,41.2311,0.3713,1,1,12,1
11,2,1,2,0,0,1,0.1101,0.1439,0.0478,0.0465,1116.0,0.0,299.25,0.0,943.0,0.0,323.0,0.0,816.75,620.0,0.7591,1,0,0,0
12,1,0,0,1,1,1,0.9946,0.9883,0.9526,0.9209,787.5,294.0,676.0,291.5,742.0,302.0,702.0,303.5,111.528,40.0281,0.3589,1,1,13,1
13,1,0,0,1,1,1,0.9932,0.9893,0.9473,0.9224,782.5,294.0,675.0,294.5,736.0,294.0,701.5,293.0,107.5012,34.5145,0.3211,1,1,14,1
14,2,1,0,1,1,1,0.9941,0.9873,0.9502,0.9165,788.0,294.0,676.0,291.5,742.0,302.0,702.0,295.0,112.0279,40.6079,0.3625,1,1,15,1
14,2,1,3,0,0,1,0.0752,0.1065,0.0407,0.0429,1113.0,0.0,315.75,0.0,985.0,0.0,321.5,0.0,797.25,663.5,0.8322,1,0,0,0
15,2,1,0,1,1,1,0.9941,0.9863,0.9512,0.9106,786.0,294.0,674.5,291.0,741.0,302.5,702.0,303.0,111.5404,39.0032,0.3497,1,1,16,1
15,2,1,3,0,0,1,0.0833,0.1302,0.0442,0.0487,1104.0,0.0,296.75,0.0,956.0,0.0,306.25,0.0,807.25,649.75,0.8049,1,0,0,0
16,1,0,0,1,1,1,0.9941,0.9893,0.9521,0.9175,785.5,294.5,672.5,297.5,744.5,299.5,701.5,294.0,113.0398,43.3503,0.3835,1,1,17,1
17,1,0,0,1,1,1,0.9941,0.9863,0.9526,0.9077,788.5,294.0,677.5,292.0,741.0,302.5,702.0,304.0,111.018,39.0288,0.3516,1,1,18,1
18,1,0,0,1,1,1,0.9941,0.9863,0.9526,0.9136,790.0,293.5,677.5,292.0,749.5,302.0,702.5,303.5,112.51,47.0239,0.418,1,1,19,1
19,1,0,0,1,1,1,0.9941,0.9868,0.9536,0.915,788.0,293.5,676.5,291.0,742.0,298.0,702.5,303.0,111.528,39.8152,0.357,1,1,20,1
20,2,1,0,1,1,1,0.9946,0.9893,0.9561,0.9185,785.0,294.0,675.5,295.0,745.0,295.0,701.0,302.5,109.5046,44.6346,0.4076,1,1,21,1
20,2,1,4,0,0,1,0.1144,0.1515,0.0443,0.0518,1034.0,0.0,251.0,0.0,922.0,0.0,264.5,0.0,783.0,657.5,0.8397,1,0,0,0
21,2,1,0,1,1,1,0.9946,0.9858,0.9585,0.916,787.0,304.0,681.5,301.5,740.0,295.5,703.0,301.5,105.5296,37.4833,0.3552,1,1,22,1
