frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9883,0.9912,0.9092,0.9062,799.0,230.75,579.0,234.5,698.0,235.0,648.0,232.5,220.032,50.0625,0.2275,1,1,1,0
1,1,0,0,1,1,1,0.9883,0.9912,0.9092,0.9058,799.0,230.75,579.0,235.0,698.0,235.5,647.5,232.0,220.041,50.6211,0.2301,1,1,2,0
2,1,0,0,1,1,1,0.9883,0.9912,0.9087,0.9062,798.0,231.0,578.5,234.5,698.5,235.0,648.5,231.75,219.5279,50.1055,0.2282,1,1,3,0
3,1,0,0,1,1,1,0.9883,0.9912,0.9087,0.9058,798.0,231.25,578.5,234.5,698.5,235.0,648.5,231.75,219.5241,50.1055,0.2282,1,1,4,0
4,1,0,0,1,1,1,0.9883,0.9907,0.9097,0.9082,797.5,231.25,578.0,234.0,698.0,235.5,648.5,233.0,219.5172,49.5631,0.2258,1,1,5,0
5,1,0,0,1,1,1,0.9883,0.9912,0.9087,0.9082,796.0,231.75,577.0,233.0,698.0,236.0,647.5,235.0,219.0036,50.5099,0.2306,1,1,6,1
6,1,0,0,1,1,1,0.9883,0.9912,0.9087,0.9087,796.0,231.75,577.0,232.5,697.5,235.5,648.0,235.0,219.0013,49.5025,0.226,1,1,7,1
7,1,0,0,1,1,1,0.9883,0.9907,0.9092,0.9082,795.0,231.5,577.0,232.5,697.5,237.0,647.0,236.0,218.0023,50.5099,0.2317,1,1,8,1
8,1,0,0,1,1,1,0.9883,0.9907,0.9087,0.9082,795.0,231.75,577.0,232.5,697.5,237.0,647.0,236.0,218.0013,50.5099,0.2317,1,1,9,1
9,1,0,0,1,1,1,0.9883,0.9912,0.9072,0.9072,793.0,232.5,576.0,233.0,696.0,239.0,646.5,237.0,217.0006,49.5404,0.2283,1,1,10,1
10,1,0,0,1,1,1,0.9883,0.9912,0.9077,0.9077,793.0,232.5,576.0,233.0,696.5,239.0,647.0,236.5,217.0006,49.5631,0.2284,1,1,11,1
11,1,0,0,1,1,1,0.9888,0.9907,0.9097,0.9038,791.0,233.0,575.5,233.0,695.5,240.0,645.5,238.5,215.5,50.0225,0.2321,1,1,12,1
12,1,0,0,1,1,1,0.9888,0.9907,0.9097,0.9043,791.0,232.5,575.5,233.0,695.5,240.0,645.5,238.5,215.5006,50.0225,0.2321,1,1,13,1
13,1,0,0,1,1,1,0.9883,0.9907,0.9106,0.9072,790.0,232.0,574.5,233.0,695.0,241.0,644.5,239.0,215.5023,50.5396,0.2345,1,1,14,1
14,1,0,0,1,1,1,0.9883,0.9907,0.9106,0.9067,790.0,232.0,574.5,233.0,695.0,241.0,644.5,239.5,215.5023,50.5223,0.2344,1,1,15,1
15,1,0,0,1,1,1,0.9878,0.9912,0.9082,0.9102,788.0,231.0,573.0,232.5,694.5,241.5,643.5,239.0,215.0052,51.0612,0.2375,1,1,16,1
16,1,0,0,1,1,1,0.9878,0.9912,0.9077,0.9111,789.0,230.0,573.0,233.0,693.5,240.0,644.0,234.0,216.0208,49.8623,0.2308,1,1,17,1
17,1,0,0,1,1,1,0.9878,0.9912,0.9072,0.9106,789.0,230.0,573.0,233.0,693.5,240.5,644.0,234.0,216.0208,49.9249,0.2311,1,1,18,1
18,1,0,0,1,1,1,0.9873,0.9912,0.9043,0.9126,788.0,230.25,571.5,234.5,692.0,241.0,643.5,234.0,216.5417,49.0026,0.2263,1,1,19,1
19,1,0,0,1,1,1,0.9873,0.9912,0.9043,0.9126,788.0,230.5,571.5,234.0,692.0,241.0,643.5,233.5,216.5283,49.0765,0.2267,1,1,20,1
20,1,0,0,1,1,1,0.9878,0.9912,0.9062,0.9097,787.0,231.0,572.0,235.0,690.0,241.0,641.5,235.0,215.0372,48.8697,0.2273,1,1,21,1
21,1,0,0,1,1,1,0.9878,0.9912,0.9058,0.9092,787.5,231.0,572.0,235.0,690.0,241.0,641.5,234.5,215.5371,48.9336,0.227,1,1,22,1
22,1,0,0,1,1,1,0.9878,0.9912,0.9058,0.9092,788.0,231.0,572.0,235.0,688.0,239.5,641.0,232.5,216.037,47.5184,0.22,1,1,23,1
23,1,0,0,1,1,1,0.9873,0.9912,0.9033,0.9092,787.0,230.75,570.5,235.5,686.0,238.0,641.0,232.0,216.5521,45.3982,0.2096,1,1,24,1
24,1,0,0,1,1,1,0.9873,0.9912,0.9038,0.9097,786.0,230.75,571.0,235.5,685.5,238.0,641.0,232.5,215.0525,44.8386,0.2085,1,1,25,1
25,1,0,0,1,1,1,0.9878,0.9912,0.9048,0.9082,786.0,230.25,570.0,236.0,684.5,238.0,639.5,233.5,216.0765,45.2244,0.2093,1,1,26,1
26,1,0,0,1,1,1,0.9878,0.9912,0.9048,0.9087,786.0,230.5,570.5,236.0,684.5,238.0,639.5,233.5,215.5702,45.2244,0.2098,1,1,27,1
27,1,0,0,1,1,1,0.9878,0.9907,0.9082,0.9097,786.0,231.5,570.0,236.5,685.0,238.5,639.0,234.5,216.0579,46.1736,0.2137,1,1,28,1
28,1,0,0,1,1,1,0.9878,0.9907,0.9077,0.9097,786.0,231.5,570.0,236.5,685.0,238.5,639.0,234.5,216.0579,46.1736,0.2137,1,1,29,1
29,1,0,0,1,1,1,0.9878,0.9907,0.9062,0.9072,786.0,231.0,570.0,236.0,683.0,236.0,639.0,234.5,216.0579,44.0256,0.2038,1,1,30,1
30,1,0,0,1,1,1,0.9878,0.9902,0.9087,0.9053,785.0,231.5,570.0,236.0,684.0,237.0,638.5,234.5,215.0471,45.5686,0.2119,1,1,31,1
31,1,0,0,1,1,1,0.9878,0.9902,0.9087,0.9053,785.0,231.25,569.5,236.0,684.0,237.5,638.5,234.5,215.5523,45.5988,0.2115,1,1,32,1
32,1,0,0,1,1,1,0.9878,0.9902,0.9087,0.9062,786.0,231.5,570.5,236.0,683.0,235.5,639.5,233.5,215.547,43.546,0.202,1,1,33,1
33,1,0,0,1,1,1,0.9878,0.9907,0.9087,0.9062,786.0,231.5,570.5,236.5,683.0,235.5,639.5,233.5,215.558,43.546,0.202,1,1,34,1
34,1,0,0,1,1,1,0.9883,0.9907,0.9106,0.9077,785.0,232.0,569.5,236.5,683.0,235.5,638.5,235.0,215.547,44.5028,0.2065,1,1,35,1
35,1,0,0,1,1,1,0.9883,0.9907,0.9106,0.9072,785.0,232.0,570.0,236.5,683.0,235.0,638.5,235.0,215.0471,44.5,0.2069,1,1,36,1
36,1,0,0,1,1,1,0.9878,0.9907,0.9087,0.9072,785.0,232.0,569.5,236.5,683.0,236.0,639.0,234.5,215.547,44.0256,0.2043,1,1,37,1
37,1,0,0,1,1,1,0.9878,0.9907,0.9092,0.9067,785.0,232.5,570.0,237.0,683.0,236.0,639.0,234.5,215.0471,44.0256,0.2047,1,1,38,1
38,1,0,0,1,1,1,0.9878,0.9907,0.9097,0.9087,786.0,231.75,570.5,237.0,684.0,237.5,638.5,235.0,215.5639,45.5686,0.2114,1,1,39,1
39,1,0,0,1,1,1,0.9878,0.9907,0.9092,0.9087,786.0,231.75,570.5,237.0,684.0,238.0,638.5,235.0,215.5639,45.5988,0.2115,1,1,40,1
40,1,0,0,1,1,1,0.9873,0.9907,0.9082,0.9097,785.0,231.75,570.5,236.0,683.5,237.0,639.5,233.5,214.5421,44.139,0.2057,1,1,41,1
41,1,0,0,1,1,1,0.9873,0.9907,0.9062,0.9097,785.5,232.5,571.0,237.0,684.5,238.0,640.5,232.0,214.5472,44.4072,0.207,1,1,42,1
