frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,0,0,1,1,1,0.9868,0.9829,0.9023,0.8843,779.0,339.0,629.0,340.5,732.0,392.5,693.5,405.5,150.0075,40.6356,0.2709,1,1,1,0
0,3,0,1,1,1,1,0.9868,0.9897,0.9199,0.9248,574.5,273.0,420.75,272.0,511.25,292.5,464.0,283.0,153.7533,48.1956,0.3135,1,1,1,0
0,3,0,2,1,1,1,0.9854,0.9863,0.8872,0.8867,1001.0,348.5,853.5,348.0,950.5,390.5,908.0,389.0,147.5008,42.5265,0.2883,1,1,1,0
1,3,0,0,1,1,1,0.9868,0.9829,0.9023,0.8872,780.5,338.5,628.0,340.0,731.5,391.0,695.0,405.5,152.5074,39.2747,0.2575,1,1,2,0
1,3,0,2,1,1,1,0.9858,0.9873,0.8867,0.8901,1001.0,349.0,854.0,349.0,949.5,388.5,909.5,389.5,147.0,40.0125,0.2722,1,1,2,0
1,3,0,1,1,1,1,0.9883,0.9893,0.9272,0.9219,578.0,272.0,423.0,272.0,511.5,294.5,464.0,279.0,155.0,49.965,0.3224,1,1,2,0
2,3,0,0,1,1,1,0.9844,0.9834,0.8882,0.8916,780.0,340.0,627.5,342.0,730.0,388.0,693.5,401.5,152.5131,38.9166,0.2552,1,1,3,0
2,3,0,2,1,1,1,0.9858,0.9858,0.8926,0.8848,1000.5,348.5,853.0,347.5,948.0,388.0,906.5,389.5,147.5034,41.5271,0.2815,1,1,3,0
2,3,0,1,1,1,1,0.9863,0.9897,0.9165,0.9258,576.0,271.0,421.75,272.0,512.0,288.5,466.0,280.0,154.2532,46.7787,0.3033,1,1,3,0
3,3,0,0,1,1,1,0.9854,0.9844,0.8896,0.8916,779.5,339.5,628.0,342.0,734.0,401.0,692.5,400.5,151.5206,41.503,0.2739,1,1,4,0
3,3,0,2,1,1,1,0.9858,0.9873,0.8853,0.8887,1000.5,348.5,853.5,347.5,949.0,391.5,904.0,386.0,147.0034,45.3349,0.3084,1,1,4,0
3,3,0,1,1,1,1,0.9902,0.9858,0.9224,0.9038,574.5,278.5,425.75,278.5,508.0,290.0,463.5,276.0,148.75,46.6503,0.3136,1,1,4,0
4,3,0,0,1,1,1,0.9863,0.9839,0.897,0.8911,780.0,339.5,628.0,341.0,734.5,396.0,695.5,403.5,152.0074,39.7146,0.2613,1,1,5,0
4,3,0,2,1,1,1,0.9863,0.9863,0.8916,0.8843,1001.0,348.5,853.5,348.0,948.0,390.5,906.5,390.5,147.5008,41.5,0.2814,1,1,5,0
4,3,0,1,1,1,1,0.9868,0.9902,0.9194,0.9282,575.0,273.5,420.0,273.0,509.0,290.0,464.0,279.5,155.0008,46.2088,0.2981,1,1,5,0
5,3,0,0,1,1,1,0.9868,0.9814,0.9028,0.877,779.0,340.0,626.0,339.0,729.5,390.0,694.5,408.0,153.0033,39.3573,0.2572,1,1,6,1
5,3,0,2,1,1,1,0.9863,0.9849,0.8955,0.8765,1000.0,349.5,854.0,348.5,953.0,394.0,905.5,392.5,146.0034,47.5237,0.3255,1,1,6,1
5,3,0,1,1,1,1,0.9863,0.9902,0.918,0.9302,573.0,273.0,419.75,274.0,511.0,289.0,465.0,279.0,153.2533,47.0744,0.3072,1,1,6,1
6,3,0,0,1,1,1,0.9873,0.981,0.9058,0.8779,779.0,338.5,628.0,340.5,730.0,389.0,691.5,402.5,151.0132,40.7983,0.2702,1,1,7,1
6,3,0,2,1,1,1,0.9824,0.9863,0.8789,0.895,1000.0,347.5,855.5,348.0,951.5,390.5,907.0,386.5,144.5009,44.6794,0.3092,1,1,7,1
6,3,0,1,1,1,1,0.9854,0.9868,0.9111,0.9126,576.0,277.0,423.75,274.5,507.75,287.5,466.5,275.0,152.2705,43.1023,0.2831,1,1,7,1
7,3,0,0,1,1,1,0.9858,0.9834,0.8926,0.8867,780.5,338.0,627.0,341.0,728.5,388.5,693.5,403.0,153.5293,37.8847,0.2468,1,1,8,1
7,3,0,2,1,1,1,0.9854,0.9858,0.8906,0.8828,1000.5,348.0,854.0,346.5,951.0,389.0,906.5,390.5,146.5077,44.5253,0.3039,1,1,8,1
7,3,0,1,1,1,1,0.9873,0.9897,0.9204,0.9248,573.5,274.0,420.0,274.5,508.5,286.5,465.5,277.0,153.5008,44.0369,0.2869,1,1,8,1
8,3,0,0,1,1,1,0.9858,0.9824,0.897,0.8843,779.5,339.0,627.0,341.0,730.5,393.0,696.5,404.0,152.5131,35.7351,0.2343,1,1,9,1
8,3,0,2,1,1,1,0.9863,0.9858,0.8936,0.8823,1001.0,348.5,853.0,348.0,952.0,392.0,906.0,388.5,148.0008,46.133,0.3117,1,1,9,1
8,3,0,1,1,1,1,0.9873,0.9897,0.9194,0.9224,574.0,273.0,420.0,273.0,508.0,287.0,466.0,277.0,154.0,43.1741,0.2804,1,1,9,1
9,3,0,0,1,1,1,0.9878,0.981,0.9077,0.873,778.5,340.0,625.0,341.0,729.0,396.0,690.5,406.0,153.5033,39.7775,0.2591,1,1,10,1
9,3,0,1,1,1,1,0.9883,0.9893,0.9316,0.9248,573.0,273.0,420.0,273.0,509.5,290.0,464.0,283.0,153.0,46.0353,0.3009,1,1,10,1
9,3,0,2,1,1,1,0.9863,0.9858,0.8916,0.8789,1001.0,348.5,854.0,347.0,952.0,390.0,904.5,386.5,147.0077,47.6288,0.324,1,1,10,1
10,3,0,0,1,1,1,0.9868,0.9819,0.9009,0.8774,779.0,340.0,628.0,341.0,730.5,402.5,690.5,403.5,151.0033,40.0125,0.265,1,1,11,1
10,3,0,2,1,1,1,0.9854,0.9863,0.8862,0.8862,1000.0,349.0,853.0,348.0,951.0,387.5,907.0,386.0,147.0034,44.0256,0.2995,1,1,11,1
10,3,0,1,1,1,1,0.9858,0.9863,0.9092,0.9058,575.5,275.0,422.25,272.0,509.0,292.0,466.0,283.5,153.2794,43.8321,0.286,1,1,11,1
11,3,0,0,1,1,1,0.9863,0.9839,0.896,0.8872,780.0,339.0,628.0,339.0,734.0,399.0,689.5,410.0,152.0,45.8394,0.3016,1,1,12,1
11,3,0,2,1,1,1,0.9868,0.9829,0.9082,0.8838,997.0,349.5,855.0,344.5,953.5,392.0,905.0,382.5,142.088,49.4217,0.3478,1,1,12,1
11,3,0,1,1,1,1,0.9849,0.9873,0.9019,0.9106,574.5,275.0,423.0,274.5,507.5,293.0,463.25,278.5,151.5008,46.5651,0.3074,1,1,12,1
12,3,0,0,1,1,1,0.9858,0.9834,0.8965,0.8887,778.0,338.0,628.5,340.0,732.5,399.5,690.0,399.5,149.5134,42.5,0.2843,1,1,13,1
12,3,0,1,1,1,1,0.9854,0.9863,0.9072,0.9097,575.5,274.5,422.75,274.0,505.25,289.5,464.25,283.5,152.7508,41.4367,0.2713,1,1,13,1
12,3,0,2,1,1,1,0.9873,0.9834,0.9106,0.8872,998.0,348.0,854.5,346.5,949.5,397.0,905.5,386.0,143.5078,45.3542,0.316,1,1,13,1
13,3,0,0,1,1,1,0.9863,0.9829,0.8989,0.8853,779.5,341.0,628.5,342.0,733.0,398.5,689.0,404.0,151.0033,44.3424,0.2937,1,1,14,1
13,3,0,2,1,1,1,0.9873,0.9819,0.9136,0.8818,998.0,349.5,854.0,347.0,951.0,395.5,906.5,384.5,144.0217,45.8394,0.3183,1,1,14,1
13,3,0,1,1,1,1,0.9858,0.9873,0.9121,0.9165,574.0,275.0,423.75,274.0,509.0,294.5,463.75,282.0,150.2533,46.9448,0.3124,1,1,14,1
14,3,0,0,1,1,1,0.9868,0.9829,0.8984,0.8799,780.0,340.5,627.5,341.5,730.5,402.5,687.5,405.5,152.5033,43.1045,0.2826,1,1,15,1
14,3,0,2,1,1,1,0.9839,0.9868,0.8784,0.8896,1000.0,349.5,854.0,348.0,947.5,392.5,907.5,383.0,146.0077,41.1127,0.2816,1,1,15,1
14,3,0,1,1,1,1,0.9854,0.9863,0.9116,0.9111,575.5,274.5,422.25,274.0,504.75,288.0,463.75,281.0,153.2508,41.5933,0.2714,1,1,15,1
15,3,0,0,1,1,1,0.9858,0.9839,0.8945,0.8901,779.5,340.0,627.0,342.0,731.0,399.0,693.0,401.0,152.5131,38.0526,0.2495,1,1,16,1
15,3,0,2,1,1,1,0.9858,0.9844,0.9023,0.8936,997.0,348.0,854.0,345.5,949.5,392.5,907.5,381.0,143.0219,43.546,0.3045,1,1,16,1
15,3,0,1,1,1,1,0.9902,0.9858,0.9253,0.9053,574.5,278.5,424.0,278.0,507.75,290.0,463.0,279.0,150.5008,46.0821,0.3062,1,1,16,1
16,3,0,0,1,1,1,0.9863,0.9844,0.895,0.8896,780.5,339.5,626.5,340.0,730.0,402.0,690.0,396.0,154.0008,40.4475,0.2626,1,1,17,1
16,3,0,2,1,1,1,0.9849,0.9858,0.8892,0.8984,997.0,348.5,852.5,345.5,952.0,391.0,908.0,377.0,144.5311,46.1736,0.3195,1,1,17,1
16,3,0,1,1,1,1,0.9854,0.9863,0.9126,0.9116,574.0,276.5,421.5,275.5,505.5,290.5,464.75,283.0,152.5033,41.4344,0.2717,1,1,17,1
17,3,0,0,1,1,1,0.9863,0.9829,0.8989,0.8848,778.5,339.5,628.0,341.0,732.0,399.0,687.0,402.0,150.5075,45.0999,0.2997,1,1,18,1
17,3,0,2,1,1,1,0.9868,0.9824,0.9097,0.8843,998.5,349.0,854.5,346.0,950.5,396.0,909.5,375.5,144.0312,45.8394,0.3183,1,1,18,1
17,3,0,1,1,1,1,0.9844,0.9878,0.9014,0.9165,572.5,276.5,421.5,275.0,508.0,289.0,462.75,283.5,151.0075,45.583,0.3019,1,1,18,1
18,3,0,0,1,1,1,0.9873,0.9829,0.9048,0.8813,779.0,340.0,626.0,342.0,730.0,398.5,688.5,399.0,153.0131,41.503,0.2712,1,1,19,1
18,3,0,2,1,1,1,0.9839,0.9878,0.8726,0.8921,999.0,349.5,852.5,348.5,952.0,391.0,907.0,381.5,146.5034,45.9918,0.3139,1,1,19,1
18,3,0,1,1,1,1,0.9878,0.9873,0.9189,0.9116,570.5,275.0,422.0,276.0,509.5,289.5,465.5,281.0,148.5034,44.8135,0.3018,1,1,19,1
19,3,0,0,1,1,1,0.9883,0.9814,0.9097,0.8706,777.5,340.5,627.0,341.5,731.0,397.5,683.0,407.0,150.5033,48.9311,0.3251,1,1,20,1
19,3,0,2,1,1,1,0.9863,0.9829,0.9043,0.8848,994.5,349.5,854.0,344.0,952.5,392.5,905.5,383.0,140.6076,47.9505,0.341,1,1,20,1
19,3,0,1,1,1,1,0.9849,0.9878,0.9028,0.916,574.5,275.0,420.0,274.5,510.5,294.5,463.25,284.0,154.5008,48.4026,0.3133,1,1,20,1
20,3,0,0,1,1,1,0.9858,0.9834,0.8931,0.8857,779.0,339.5,626.0,341.5,732.5,403.0,685.0,400.5,153.0131,47.5657,0.3109,1,1,21,1
20,3,0,2,1,1,1,0.9868,0.9829,0.9082,0.8833,995.0,349.5,854.0,344.5,954.5,393.0,905.5,379.0,141.0886,50.9608,0.3612,1,1,21,1
20,3,0,1,1,1,1,0.9854,0.9878,0.9067,0.9155,575.0,275.5,420.5,274.0,506.5,294.0,466.5,283.5,154.5073,41.3552,0.2677,1,1,21,1
21,3,0,0,1,1,1,0.9858,0.9824,0.8955,0.8828,778.0,341.0,626.0,342.0,732.5,402.5,691.0,402.5,152.0033,41.5,0.273,1,1,22,1
21,3,0,2,1,1,1,0.9863,0.9834,0.9033,0.8838,995.0,350.5,852.0,345.5,953.0,393.0,903.0,378.5,143.0874,52.0601,0.3638,1,1,22,1
21,3,0,1,1,1,1,0.9868,0.9897,0.9204,0.9277,573.5,274.5,419.0,272.5,511.25,293.5,460.75,283.5,154.5129,51.4806,0.3332,1,1,22,1
22,3,0,0,1,1,1,0.9863,0.9824,0.8999,0.8848,777.5,339.5,626.5,342.5,729.5,401.5,688.0,402.0,151.0298,41.503,0.2748,1,1,23,1
22,3,0,2,1,1,1,0.9849,0.9868,0.8809,0.8833,997.5,347.5,851.5,347.0,951.0,392.0,905.5,384.0,146.0009,46.1979,0.3164,1,1,23,1
22,3,0,1,1,1,1,0.9854,0.9878,0.9072,0.9146,574.5,274.0,420.0,274.5,510.0,291.0,463.25,283.5,154.5008,47.3478,0.3065,1,1,23,1
23,3,0,0,1,1,1,0.9863,0.9824,0.8999,0.8818,778.0,338.5,627.5,340.5,731.0,403.0,686.0,407.5,150.5133,45.2244,0.3005,1,1,24,1
23,3,0,2,1,1,1,0.9858,0.9844,0.8999,0.8931,993.5,350.0,853.5,344.0,954.0,392.5,904.5,382.0,140.1285,50.6014,0.3611,1,1,24,1
