frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,0,1,1,0.8809,0.9853,0.3593,0.8457,562.7785,343.5836,541.0358,351.9998,589.2655,516.7486,545.2366,531.3516,23.3148,46.3874,1.9896,0,0,0,0
1,1,0,0,0,1,1,0.8801,0.9852,0.3596,0.8459,563.238,343.5706,540.8398,352.0023,589.1952,516.3624,545.1246,531.3362,23.9327,46.5449,1.9448,0,0,0,0
2,1,0,0,0,1,1,0.88,0.9849,0.362,0.8454,565.4235,343.4607,539.4386,350.7081,588.9282,516.1061,547.1577,529.3502,26.9767,43.8199,1.6244,0,0,0,0
3,1,0,0,0,1,1,0.8808,0.9849,0.3654,0.8462,565.2646,343.5151,539.4604,350.7454,589.471,516.1142,547.2416,529.5234,26.7981,44.3072,1.6534,0,0,0,0
4,2,1,0,0,1,1,0.8722,0.9836,0.346,0.8351,563.81,344.1892,539.4698,351.2052,591.4066,515.373,551.0274,528.1903,25.3311,42.3647,1.6724,0,0,0,0
4,2,1,1,0,0,1,0.0143,0.047,0.0329,0.0861,1266.58,625.9016,1267.4717,631.6391,1246.6664,720.0,1248.2545,720.0,5.8064,1.5881,0.2735,0,0,0,0
5,2,1,0,0,1,1,0.8711,0.9835,0.3437,0.8342,563.5694,344.0514,539.4104,350.9929,590.8377,515.429,550.3662,527.7973,25.1364,42.3193,1.6836,0,0,0,0
5,2,1,1,0,0,1,0.0142,0.0485,0.0324,0.0873,1266.2091,630.2622,1267.2043,635.931,1246.1871,720.0,1247.8193,720.0,5.7554,1.6322,0.2836,0,0,0,0
6,2,1,0,0,1,1,0.8859,0.985,0.3764,0.8476,563.4862,343.0252,538.7559,349.7544,590.5506,517.4336,554.1784,531.6168,25.6295,39.0398,1.5232,0,0,0,0
6,2,1,1,0,0,1,0.014,0.0561,0.0307,0.0956,1263.1426,630.9677,1265.2191,636.6034,1246.0436,719.9322,1247.9528,718.6298,6.0061,2.3111,0.3848,0,0,0,0
7,2,1,0,0,1,1,0.8858,0.985,0.3764,0.8476,563.413,343.084,538.7223,349.7085,590.5152,517.0898,553.9185,531.3609,25.564,39.2808,1.5366,0,0,0,0
7,2,1,1,0,0,1,0.0148,0.0568,0.0314,0.0941,1263.2065,629.1483,1265.5112,634.8312,1246.2737,719.6116,1247.9106,718.6513,6.1325,1.8979,0.3095,0,0,0,0
8,2,1,0,0,1,1,0.885,0.9845,0.3672,0.8406,560.065,343.3353,539.6443,350.0362,592.5991,517.273,561.645,529.8526,21.4921,33.4127,1.5546,0,0,0,0
8,2,1,1,0,0,1,0.0124,0.0481,0.0312,0.0945,1262.3285,648.6414,1263.9307,653.2705,1246.6313,719.3706,1251.0865,716.6818,4.8985,5.2037,1.0623,0,0,0,0
9,2,1,0,0,1,1,0.8863,0.9848,0.3721,0.8436,560.6394,343.265,539.5832,349.8962,592.9009,516.98,561.4959,529.6926,22.0757,33.8804,1.5347,0,0,0,0
9,2,1,1,0,0,1,0.0125,0.0488,0.0309,0.0941,1262.4514,646.3464,1264.181,651.108,1246.9486,719.2682,1251.1543,716.6664,5.0661,4.9454,0.9762,0,0,0,0
10,2,1,0,0,1,1,0.8841,0.9847,0.3764,0.8482,560.9376,343.4061,539.0746,350.1257,593.2563,517.7981,567.1111,528.9016,22.8724,28.4053,1.2419,0,0,0,0
10,2,1,1,0,0,1,0.0153,0.0517,0.032,0.0865,1264.0939,620.8705,1266.3701,626.8,1245.994,715.6381,1249.7267,715.4647,6.3513,3.7367,0.5883,0,0,0,0
11,2,1,0,0,1,1,0.884,0.9846,0.3767,0.848,560.9173,343.4554,539.0916,350.1174,593.1842,518.0053,567.1004,529.0098,22.8198,28.3101,1.2406,0,0,0,0
11,2,1,1,0,0,1,0.0155,0.0525,0.0324,0.0873,1264.0538,621.898,1266.1284,627.8502,1245.8699,715.5153,1249.6416,715.4356,6.3033,3.7726,0.5985,0,0,0,0
12,2,1,0,0,1,1,0.8934,0.9861,0.3977,0.8595,561.6521,343.5427,538.947,350.1334,594.3579,514.6686,568.075,528.2642,23.6423,29.591,1.2516,0,0,0,0
12,2,1,1,0,0,1,0.0149,0.0451,0.0335,0.0806,1257.9431,655.5514,1261.4457,660.0926,1242.1426,719.911,1250.9385,716.2236,5.7351,9.5375,1.663,0,0,0,0
13,2,1,0,1,1,1,0.895,0.9864,0.4021,0.8611,560.5792,343.341,539.2734,350.7946,593.1888,514.9922,569.3809,529.2074,22.5719,27.7288,1.2285,0,0,0,0
13,2,1,1,0,0,1,0.0168,0.047,0.0342,0.0776,1263.7186,607.662,1266.6754,614.2434,1244.8937,714.0326,1250.8585,713.345,7.2151,6.0043,0.8322,0,0,0,0
14,2,1,0,1,1,1,0.8948,0.9863,0.4012,0.8605,560.4525,343.3388,539.3178,350.7676,593.0992,514.9794,569.3704,529.204,22.4023,27.6658,1.235,0,0,0,0
14,2,1,1,0,0,1,0.0168,0.0474,0.0342,0.0779,1263.3436,610.3232,1266.331,616.909,1245.0396,714.347,1251.3368,713.4237,7.2317,6.3646,0.8801,0,0,0,0
15,2,1,0,1,1,1,0.892,0.9858,0.4005,0.8576,561.7036,343.7372,539.7374,351.538,593.7058,516.9547,564.8394,531.4859,23.3103,32.3176,1.3864,0,0,0,0
15,2,1,1,0,0,1,0.0159,0.0442,0.0392,0.0861,1266.0844,603.7162,1265.3688,608.6858,1242.4216,708.4094,1251.4554,716.07,5.0209,11.8446,2.3591,0,0,0,0
16,2,1,0,1,1,1,0.8918,0.9858,0.4002,0.8575,561.599,343.7675,539.7517,351.5733,593.679,516.931,564.7908,531.5357,23.1999,32.3701,1.3953,0,0,0,0
16,2,1,1,0,0,1,0.0155,0.0441,0.0388,0.0865,1265.7275,606.7613,1264.7695,611.7661,1242.2614,708.638,1251.1324,716.576,5.0957,11.904,2.3361,0,0,0,0
17,2,1,0,1,1,1,0.8986,0.9872,0.4051,0.8626,562.2474,344.1555,541.1292,352.2846,594.6326,517.403,564.5726,532.7232,22.6288,33.7389,1.491,0,0,0,0
17,2,1,1,0,0,1,0.0155,0.0427,0.0356,0.0797,1266.2076,617.9641,1264.5831,623.7069,1244.9043,704.4349,1254.5668,712.3048,5.9681,12.4619,2.0881,0,0,0,0
18,2,1,0,1,1,1,0.8986,0.9872,0.4046,0.8623,562.172,344.1018,541.1952,352.2862,594.6371,517.3836,564.5584,532.7294,22.5169,33.7672,1.4996,0,0,0,0
18,2,1,1,0,0,1,0.0155,0.0433,0.0356,0.0805,1266.0775,617.3888,1264.353,623.1625,1244.8263,704.6609,1254.8213,712.4168,6.0257,12.6513,2.0995,0,0,0,0
19,1,0,0,1,1,1,0.8988,0.9872,0.402,0.861,563.6914,345.0894,542.0996,352.7341,593.0735,521.3112,559.9526,535.2061,22.9053,35.9175,1.5681,0,0,0,0
20,1,0,0,1,1,1,0.899,0.9872,0.4028,0.8611,563.7224,345.1231,542.0926,352.7504,593.185,521.2899,559.9878,535.1947,22.9352,35.9916,1.5693,0,0,0,0
21,2,1,0,0,1,1,0.8862,0.9857,0.3813,0.8533,564.3246,346.1731,543.7041,353.4683,589.9092,527.5314,557.5296,537.6828,21.873,33.9336,1.5514,0,0,0,0
21,2,1,2,0,0,1,0.0132,0.0363,0.0311,0.0699,1259.3251,659.4422,1263.551,664.782,1244.0723,719.911,1252.7705,716.7676,6.8096,9.2488,1.3582,0,0,0,0
22,1,0,0,0,1,1,0.8897,0.9859,0.3936,0.8562,566.164,346.3988,545.4008,353.4022,589.4776,526.2815,559.442,535.859,21.9126,31.5257,1.4387,0,0,0,0
23,1,0,0,0,1,1,0.89,0.9859,0.3944,0.8566,566.1336,346.382,545.438,353.3998,589.412,526.1824,559.4011,535.8216,21.853,31.5208,1.4424,0,0,0,0
