frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,0,0,1,1,1,0.9863,0.9844,0.895,0.8916,779.5,340.0,627.5,342.0,734.0,394.5,694.5,401.0,152.0132,40.0312,0.2633,1,1,1,0
0,3,0,1,1,1,1,0.9868,0.9902,0.915,0.9268,575.0,273.0,421.25,272.0,510.75,290.0,465.5,281.0,153.7533,46.1363,0.3001,1,1,1,0
0,3,0,2,1,1,1,0.9849,0.9878,0.8843,0.895,1001.0,348.0,854.0,348.5,950.0,388.0,908.0,385.5,147.0009,42.0743,0.2862,1,1,1,0
1,3,0,0,1,1,1,0.9863,0.9844,0.895,0.8916,779.5,340.0,627.5,342.0,733.5,394.0,694.5,401.0,152.0132,39.6232,0.2607,1,1,2,0
1,3,0,1,1,1,1,0.9868,0.9902,0.9146,0.9268,575.0,273.0,421.25,272.0,511.0,290.0,465.5,281.0,153.7533,46.3816,0.3017,1,1,2,0
1,3,0,2,1,1,1,0.9849,0.9873,0.8853,0.894,1001.0,348.0,854.0,348.5,949.5,388.0,908.5,386.0,147.0009,41.0488,0.2792,1,1,2,0
2,3,0,0,1,1,1,0.9863,0.9844,0.8936,0.8911,779.5,339.5,627.5,342.0,733.0,394.0,694.0,402.5,152.0206,39.9155,0.2626,1,1,3,0
2,3,0,1,1,1,1,0.9863,0.9907,0.9126,0.9272,574.0,273.0,421.0,272.0,511.0,290.0,465.5,280.5,153.0033,46.4812,0.3038,1,1,3,0
2,3,0,2,1,1,1,0.9849,0.9873,0.8857,0.8926,1000.5,348.0,854.0,348.0,949.5,388.5,908.0,386.0,146.5,41.5752,0.2838,1,1,3,0
3,4,1,0,1,1,1,0.9863,0.9844,0.894,0.8906,779.5,339.5,627.0,341.5,732.5,394.0,694.0,400.5,152.5131,39.0448,0.256,1,1,4,0
3,4,1,1,1,1,1,0.9863,0.9907,0.9121,0.9282,574.0,273.0,420.0,271.5,510.75,289.5,465.5,281.0,154.0073,46.0414,0.299,1,1,4,0
3,4,1,2,1,1,1,0.9849,0.9873,0.8862,0.8931,1001.0,348.0,854.0,348.5,950.0,389.0,908.5,385.0,147.0009,41.6923,0.2836,1,1,4,0
3,4,1,3,0,0,1,0.0138,0.0553,0.0285,0.1049,1280.0,548.0,1266.0,549.0,1213.0,704.0,1214.0,695.0,14.0357,9.0554,0.6452,0,0,0,0
4,4,1,0,1,1,1,0.9863,0.9844,0.894,0.8906,779.5,339.5,627.0,342.0,732.0,394.0,694.0,402.0,152.5205,38.833,0.2546,1,1,5,0
4,4,1,1,1,1,1,0.9863,0.9907,0.9116,0.9277,574.0,273.0,420.25,272.0,510.75,289.5,465.5,280.5,153.7533,46.1363,0.3001,1,1,5,0
4,4,1,2,1,1,1,0.9849,0.9873,0.8853,0.8936,1000.5,348.0,854.0,348.0,950.0,388.5,908.0,385.5,146.5,42.107,0.2874,1,1,5,0
4,4,1,3,0,0,1,0.0139,0.0545,0.0293,0.106,1280.0,548.0,1266.0,549.0,1213.0,704.0,1214.0,694.5,14.0357,9.5525,0.6806,0,0,0,0
5,4,1,0,1,1,1,0.9863,0.9839,0.895,0.8882,779.5,340.0,627.5,342.0,731.5,393.0,693.5,400.5,152.0132,38.7331,0.2548,1,1,6,1
5,4,1,1,1,1,1,0.9868,0.9902,0.915,0.9277,573.0,274.0,420.0,272.5,510.5,289.5,465.0,280.5,153.0074,46.3816,0.3031,1,1,6,1
5,4,1,2,1,1,1,0.9849,0.9873,0.8853,0.8916,1000.0,347.5,854.0,347.5,949.5,388.0,908.5,385.0,146.0,41.1096,0.2816,1,1,6,1
5,4,1,3,0,0,1,0.0123,0.048,0.0289,0.1019,1279.0,558.5,1265.0,559.5,1218.0,701.0,1215.0,694.0,14.0357,7.6158,0.5426,0,0,0,0
