frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9883,0.991,0.9092,0.906,799.1306,230.8275,578.8226,234.7175,698.1509,235.2715,647.7116,232.4241,220.3424,50.5195,0.2293,1,1,1,0
1,1,0,0,1,1,1,0.9883,0.991,0.9088,0.9058,799.2132,230.7779,578.9198,234.8762,698.2651,235.327,647.803,232.3085,220.3316,50.5523,0.2294,1,1,2,0
2,1,0,0,1,1,1,0.9883,0.991,0.9088,0.9063,798.227,231.1814,578.3774,234.649,698.4754,235.0846,648.5233,231.7018,219.877,50.0666,0.2277,1,1,3,0
3,1,0,0,1,1,1,0.9883,0.991,0.9086,0.9061,798.1037,231.116,578.2768,234.5514,698.4569,235.0384,648.5318,231.8698,219.8537,50.0255,0.2275,1,1,4,0
4,1,0,0,1,1,1,0.9881,0.9909,0.9102,0.908,797.5301,231.315,577.9652,234.0498,698.089,235.6894,648.6076,232.8508,219.582,49.5627,0.2257,1,1,5,0
5,1,0,0,1,1,1,0.9882,0.9911,0.9086,0.9081,795.5312,231.7849,576.9516,232.8058,697.77,235.6503,647.6939,234.8655,218.582,50.0823,0.2291,1,1,6,1
6,1,0,0,1,1,1,0.9882,0.9911,0.9087,0.9084,795.3752,231.823,576.9768,232.7821,697.6095,235.532,647.7066,234.8836,218.4006,49.9072,0.2285,1,1,7,1
7,1,0,0,1,1,1,0.9881,0.9909,0.9091,0.9081,794.6374,231.6449,577.0451,232.4552,697.345,236.7731,647.2052,235.6168,217.5938,50.1532,0.2305,1,1,8,1
8,1,0,0,1,1,1,0.988,0.9909,0.9089,0.9081,794.6296,231.6638,577.101,232.4702,697.3632,236.7685,647.0785,235.8343,217.5301,50.2933,0.2312,1,1,9,1
9,1,0,0,1,1,1,0.9884,0.9911,0.9077,0.9069,793.0908,232.5332,575.9452,232.9806,696.2817,238.699,646.7772,236.7527,217.146,49.5427,0.2282,1,1,10,1
10,1,0,0,1,1,1,0.9884,0.9911,0.9079,0.9069,793.174,232.4971,576.0224,232.97,696.352,238.7218,646.874,236.6286,217.1521,49.5223,0.2281,1,1,11,1
11,1,0,0,1,1,1,0.9886,0.9908,0.91,0.9041,791.1908,232.6657,575.6428,233.0948,695.5666,239.9353,645.3358,238.6212,215.5485,50.248,0.2331,1,1,12,1
12,1,0,0,1,1,1,0.9886,0.9908,0.91,0.9042,791.1119,232.6229,575.5564,233.0558,695.5738,240.0155,645.3088,238.6907,215.5559,50.2825,0.2333,1,1,13,1
13,1,0,0,1,1,1,0.9884,0.9908,0.9109,0.907,790.0268,232.0506,574.4668,232.8989,695.2118,240.7326,644.4829,239.1678,215.5616,50.7531,0.2354,1,1,14,1
14,1,0,0,1,1,1,0.9884,0.9908,0.9107,0.9069,790.0058,232.0014,574.4932,232.951,695.1926,240.7057,644.5594,239.0862,215.5146,50.6591,0.2351,1,1,15,1
15,1,0,0,1,1,1,0.9879,0.991,0.9079,0.9101,788.3298,230.9641,573.2654,232.7594,694.4378,241.1135,643.4232,238.8345,215.0718,51.0656,0.2374,1,1,16,1
16,1,0,0,1,1,1,0.9877,0.991,0.9076,0.9111,788.61,229.9677,573.0071,232.9919,693.393,240.0876,644.245,234.1155,215.6242,49.5095,0.2296,1,1,17,1
17,1,0,0,1,1,1,0.9877,0.991,0.9074,0.9109,788.6007,229.9339,573.0354,232.9769,693.3532,240.1141,644.2148,234.129,215.5868,49.5015,0.2296,1,1,18,1
18,1,0,0,1,1,1,0.9874,0.9913,0.9046,0.9124,788.2048,230.2055,571.7146,234.2167,692.2264,241.1298,643.3138,233.5941,216.5273,49.4897,0.2286,1,1,19,1
19,1,0,0,1,1,1,0.9874,0.9913,0.9044,0.9126,788.2298,230.1843,571.6752,234.2655,692.1856,241.24,643.3362,233.4803,216.5931,49.4619,0.2284,1,1,20,1
20,1,0,0,1,1,1,0.9877,0.991,0.9064,0.9094,787.6728,231.0016,571.8323,235.2497,690.1458,241.0484,641.5576,234.8468,215.8823,48.9824,0.2269,1,1,21,1
21,1,0,0,1,1,1,0.9877,0.991,0.9064,0.9095,787.6862,230.9983,571.768,235.1716,689.9879,240.896,641.6242,234.725,215.9585,48.7557,0.2258,1,1,22,1
22,1,0,0,1,1,1,0.9877,0.991,0.9056,0.9091,787.9601,230.8058,571.9904,235.0496,687.9064,238.9489,641.0244,232.4209,216.0114,47.3343,0.2191,1,1,23,1
23,1,0,0,1,1,1,0.9875,0.9911,0.9035,0.9094,786.8357,230.8758,570.6438,235.699,685.6272,237.9894,640.9294,232.2255,216.2456,45.068,0.2084,1,1,24,1
24,1,0,0,1,1,1,0.9875,0.9911,0.9035,0.9094,786.8368,230.9073,570.6374,235.7046,685.5438,237.8929,640.9634,232.2031,216.2525,44.9421,0.2078,1,1,25,1
25,1,0,0,1,1,1,0.9878,0.991,0.9051,0.9082,786.0608,230.3836,570.271,235.9024,684.499,238.3411,639.5824,233.2327,215.8604,45.2063,0.2094,1,1,26,1
26,1,0,0,1,1,1,0.9878,0.991,0.9051,0.9081,786.0742,230.3962,570.228,235.8885,684.4691,238.3931,639.5908,233.2792,215.9161,45.1687,0.2092,1,1,27,1
27,1,0,0,1,1,1,0.9877,0.9907,0.908,0.9091,786.1644,231.5146,569.778,236.4478,684.828,238.5471,638.8115,234.5004,216.4427,46.194,0.2134,1,1,28,1
28,1,0,0,1,1,1,0.9877,0.9907,0.908,0.9091,786.1128,231.5239,569.7464,236.4342,684.8086,238.4848,638.8578,234.4774,216.4222,46.1253,0.2131,1,1,29,1
29,1,0,0,1,1,1,0.9877,0.9907,0.9063,0.9067,785.8733,230.8168,570.0516,236.2285,682.8664,236.2168,639.009,234.2315,215.8895,43.9023,0.2034,1,1,30,1
30,1,0,0,1,1,1,0.9879,0.9904,0.9086,0.9054,785.4034,231.2054,569.8702,236.0186,683.7513,237.5374,638.6898,234.6808,215.587,45.1519,0.2094,1,1,31,1
31,1,0,0,1,1,1,0.9879,0.9904,0.9087,0.9055,785.3308,231.2542,569.826,236.0441,683.7657,237.5712,638.6851,234.7534,215.558,45.1685,0.2095,1,1,32,1
32,1,0,0,1,1,1,0.9878,0.9905,0.9085,0.9063,786.0796,231.4163,570.3356,236.1764,682.7892,235.6468,639.6598,233.362,215.7966,43.19,0.2001,1,1,33,1
33,1,0,0,1,1,1,0.9878,0.9905,0.9085,0.9062,786.089,231.429,570.3094,236.1696,682.8031,235.645,639.6458,233.422,215.8318,43.2144,0.2002,1,1,34,1
34,1,0,0,1,1,1,0.9881,0.9905,0.9108,0.9074,785.2908,231.8425,569.6363,236.581,683.0344,235.3717,638.6358,234.7718,215.7066,44.4027,0.2058,1,1,35,1
35,1,0,0,1,1,1,0.9881,0.9905,0.9108,0.9074,785.2956,231.8548,569.6355,236.5661,683.0547,235.3396,638.6057,234.7658,215.7116,44.4527,0.2061,1,1,36,1
36,1,0,0,1,1,1,0.9879,0.9905,0.909,0.9068,784.8404,232.1391,569.6068,236.8332,683.0486,236.1619,639.0316,234.7963,215.2847,44.0381,0.2046,1,1,37,1
37,1,0,0,1,1,1,0.9879,0.9905,0.9089,0.9065,784.8982,232.1823,569.558,236.839,683.0366,236.3345,639.056,234.7848,215.3906,44.0079,0.2043,1,1,38,1
38,1,0,0,1,1,1,0.9878,0.9905,0.9098,0.9084,785.6772,231.8213,570.5824,236.925,683.6748,237.799,638.4882,235.0274,215.1554,45.2716,0.2104,1,1,39,1
39,1,0,0,1,1,1,0.9878,0.9906,0.9097,0.9084,785.6876,231.753,570.5671,236.8873,683.6894,237.9641,638.453,235.0053,215.1818,45.333,0.2107,1,1,40,1
40,1,0,0,1,1,1,0.9875,0.9906,0.9081,0.9097,785.2964,231.8008,570.4763,236.1455,683.5509,237.2194,639.6602,233.4213,214.864,44.0548,0.205,1,1,41,1
41,1,0,0,1,1,1,0.9873,0.9907,0.9064,0.9095,785.5464,232.4248,570.6894,236.8938,684.3662,237.8922,640.553,232.4719,214.9035,44.1472,0.2054,1,1,42,1
42,1,0,0,1,1,1,0.9874,0.9907,0.9064,0.9095,785.5378,232.4043,570.677,236.9579,684.3874,237.9242,640.5317,232.4684,214.9091,44.1937,0.2056,1,1,43,1
43,1,0,0,1,1,1,0.9874,0.9907,0.9061,0.9093,786.0577,231.5054,571.8458,236.7082,684.4704,237.3474,640.2697,233.5253,214.2751,44.3656,0.207,1,1,44,1
44,1,0,0,1,1,1,0.9874,0.9907,0.906,0.9093,786.0418,231.5507,571.842,236.716,684.4606,237.3528,640.2468,233.5794,214.2622,44.3745,0.2071,1,1,45,1
45,1,0,0,1,1,1,0.9875,0.9908,0.9064,0.9098,785.72,232.8062,571.6668,237.5344,685.476,237.6906,641.4782,231.1689,214.1054,44.4785,0.2077,1,1,46,1
46,1,0,0,1,1,1,0.9875,0.9908,0.9065,0.9098,785.6784,232.8225,571.628,237.5538,685.4801,237.6286,641.4718,231.1468,214.1027,44.4831,0.2078,1,1,47,1
47,1,0,0,1,1,1,0.9874,0.9909,0.9053,0.9103,785.5542,232.7068,571.4574,237.4627,685.576,237.2251,641.1151,232.1045,214.1497,44.7548,0.209,1,1,48,1
