frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,0,0,1,1,1,0.9887,0.9934,0.7881,0.8362,1104.734,344.6089,908.998,352.444,1180.6602,626.9846,832.5674,643.1894,195.8927,348.4698,1.7789,0,0,0,0
0,3,0,1,1,1,1,0.9892,0.9949,0.8355,0.919,311.4229,289.7833,167.2701,281.7073,331.0589,520.055,123.2288,528.3508,144.3789,207.9955,1.4406,0,0,0,0
0,3,0,2,1,1,1,0.9907,0.9943,0.8833,0.9264,681.0704,357.151,584.575,351.149,699.571,513.0026,571.1327,524.2154,96.6818,128.9268,1.3335,0,0,0,0
1,3,0,0,1,1,1,0.9884,0.9927,0.7977,0.8359,1101.5077,342.8897,906.1871,352.1132,1177.5994,619.9366,831.718,640.3696,195.5383,346.4844,1.772,0,0,0,0
1,3,0,1,1,1,1,0.9902,0.995,0.8469,0.9191,311.125,289.346,167.0128,281.0625,337.5546,520.5322,124.5335,531.0672,144.3501,213.2814,1.4775,0,0,0,0
1,3,0,2,1,1,1,0.9856,0.994,0.8855,0.9478,684.7426,356.4952,589.9278,351.1144,698.1974,514.4578,575.8104,526.1072,94.9674,122.9403,1.2946,0,0,0,0
2,3,0,0,1,1,1,0.9884,0.9927,0.7979,0.8359,1101.5559,342.9115,906.2057,352.1416,1177.7819,620.0003,831.7468,640.5331,195.5682,346.6437,1.7725,0,0,0,0
2,3,0,1,1,1,1,0.9902,0.995,0.8468,0.9195,311.125,289.247,166.9139,281.0123,337.3984,520.3385,124.5553,531.1192,144.446,213.116,1.4754,0,0,0,0
2,3,0,2,1,1,1,0.9858,0.994,0.887,0.9475,684.6888,356.5454,589.9456,350.9596,698.2323,514.2008,575.8903,525.8264,94.9078,122.8931,1.2949,0,0,0,0
3,3,0,0,1,1,1,0.9912,0.9939,0.7928,0.8206,1092.259,342.9943,903.9003,351.7904,1175.0928,621.639,835.1296,644.3513,188.564,340.721,1.8069,0,0,0,0
3,3,0,1,1,1,1,0.9881,0.9942,0.8663,0.9308,311.9798,288.4423,166.5707,281.5838,343.985,517.1151,123.3776,531.1198,145.5708,221.0515,1.5185,0,0,0,0
3,3,0,2,1,1,1,0.9862,0.9939,0.8892,0.9464,685.6663,358.3872,591.4952,352.131,697.419,515.75,579.4908,528.669,94.3787,118.6337,1.257,0,0,0,0
4,3,0,0,1,1,1,0.9916,0.9935,0.8018,0.8138,1086.396,343.3989,897.769,351.141,1172.0625,620.7498,834.4486,644.937,188.7858,338.4791,1.7929,0,0,0,0
4,3,0,1,1,1,1,0.9882,0.9939,0.8683,0.9273,310.6989,287.6376,165.1408,281.5136,349.1473,514.6733,122.3806,532.7096,145.6869,227.4828,1.5615,0,0,0,0
4,3,0,2,1,1,1,0.9841,0.9942,0.8742,0.9477,686.3903,357.9426,594.1015,351.3964,695.3962,512.7866,582.8542,528.9902,92.5207,113.7026,1.2289,0,0,0,0
5,3,0,0,1,1,1,0.9915,0.9936,0.8011,0.8152,1086.31,343.5875,897.9755,351.1836,1171.8289,620.8827,834.4298,644.6311,188.4877,338.2339,1.7945,0,0,0,0
5,3,0,1,1,1,1,0.9883,0.9939,0.8687,0.9276,310.5856,287.4897,165.2749,281.5244,349.4374,514.6565,122.2419,532.873,145.4331,227.9247,1.5672,0,0,0,0
5,3,0,2,1,1,1,0.9842,0.9942,0.8748,0.9476,686.4507,357.8952,593.9932,351.3432,695.4754,512.8712,582.9376,528.8808,92.6893,113.6708,1.2264,0,0,0,0
6,3,0,0,1,1,1,0.9915,0.9933,0.8022,0.8118,1081.1361,342.5765,893.1362,351.0834,1166.46,619.8626,830.9391,642.6559,188.1923,336.2942,1.787,0,0,0,0
6,3,0,1,1,1,1,0.9889,0.9935,0.874,0.9225,308.202,286.9481,164.0197,280.98,353.7041,510.5254,121.2806,532.024,144.3058,233.4157,1.6175,0,0,0,0
6,3,0,2,1,1,1,0.9831,0.9942,0.8676,0.9481,686.7494,357.2615,596.573,350.7182,691.5631,512.1686,589.415,526.305,90.4135,103.1217,1.1406,0,0,0,0
7,3,0,0,1,1,1,0.9915,0.9933,0.8017,0.8123,1081.1576,342.5524,893.2242,350.9595,1166.495,619.905,830.9338,642.3346,188.1213,336.31,1.7877,0,0,0,0
7,3,0,1,1,1,1,0.9887,0.9935,0.873,0.9229,308.2457,286.9614,164.011,281.0438,353.6328,510.428,121.1155,532.4958,144.356,233.5621,1.618,0,0,0,0
7,3,0,2,1,1,1,0.9831,0.9942,0.8678,0.9478,686.91,357.2443,596.5894,350.7604,691.4378,512.153,589.4186,526.3932,90.553,103.0082,1.1375,0,0,0,0
