frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,2,0,0,1,1,1,0.9917,0.9918,0.939,0.9362,720.2068,306.6694,621.3038,304.447,674.0578,296.5405,645.714,303.2048,98.9279,29.1167,0.2943,1,1,1,0
0,2,0,1,1,1,1,0.9916,0.9856,0.9456,0.9218,860.9208,354.3046,759.8,352.8027,832.0812,385.0302,792.3055,382.0297,101.1319,39.8888,0.3944,1,1,1,0
1,2,0,0,1,1,1,0.9918,0.9918,0.939,0.9359,720.2726,306.8199,621.2738,304.5845,673.987,296.4198,645.6262,303.2351,99.024,29.1683,0.2946,1,1,2,0
1,2,0,1,1,1,1,0.9918,0.9856,0.9462,0.9217,860.889,354.5711,759.6596,352.7166,832.0434,385.0879,792.2262,382.2648,101.2463,39.917,0.3943,1,1,2,0
2,2,0,0,1,1,1,0.9919,0.9916,0.9405,0.9352,720.2516,307.0164,621.318,304.5061,674.2918,296.5782,645.7687,303.1095,98.9654,29.2614,0.2957,1,1,3,0
2,2,0,1,1,1,1,0.992,0.9853,0.9475,0.9196,861.5687,355.2148,760.2562,353.4776,833.2362,384.7174,792.391,382.0313,101.3273,40.9336,0.404,1,1,3,0
3,2,0,0,1,1,1,0.9919,0.9916,0.9406,0.9349,720.35,306.967,621.4076,304.5669,674.3146,296.5564,645.6747,303.207,98.9715,29.402,0.2971,1,1,4,0
3,2,0,1,1,1,1,0.9921,0.9854,0.9481,0.9198,861.6387,355.2889,760.0902,353.3986,832.6726,384.1148,792.6651,381.9672,101.5661,40.0652,0.3945,1,1,4,0
4,2,0,0,1,1,1,0.9917,0.9917,0.9393,0.9356,719.9531,307.1882,621.1983,304.8213,674.093,295.9046,645.7403,302.4273,98.7832,29.0933,0.2945,1,1,5,0
4,2,0,1,1,1,1,0.9919,0.9847,0.9481,0.9181,861.5252,354.6333,759.7578,353.0571,832.298,384.527,792.1536,382.1992,101.7796,40.2118,0.3951,1,1,5,0
5,2,0,0,1,1,1,0.9918,0.9918,0.9397,0.9361,720.1144,307.1333,621.2428,304.7444,674.1399,295.9948,645.7323,302.5924,98.9004,29.1637,0.2949,1,1,6,1
5,2,0,1,1,1,1,0.9921,0.9849,0.9488,0.9187,861.4871,354.7932,760.0788,352.8116,832.0444,384.1479,792.0448,381.7476,101.4277,40.0715,0.3951,1,1,6,1
6,2,0,0,1,1,1,0.9919,0.9921,0.9388,0.9369,720.4849,306.8288,621.382,304.7946,674.0546,296.5159,646.046,302.0948,99.1238,28.5588,0.2881,1,1,7,1
6,2,0,1,1,1,1,0.9917,0.9849,0.9462,0.9185,861.1356,354.8749,759.8682,353.0249,831.2621,383.3851,792.2394,380.8555,101.2844,39.1046,0.3861,1,1,7,1
7,2,0,0,1,1,1,0.9921,0.9918,0.9409,0.9352,720.1732,306.9698,621.4122,304.6385,673.9414,296.7717,645.6456,301.8084,98.7886,28.7405,0.2909,1,1,8,1
7,2,0,1,1,1,1,0.9921,0.9848,0.9486,0.9181,860.7492,354.7928,759.1036,352.6096,830.4239,382.3649,792.8565,382.0189,101.669,37.569,0.3695,1,1,8,1
8,2,0,0,1,1,1,0.992,0.9918,0.9405,0.9355,720.114,306.9736,621.4594,304.6602,673.8769,296.8072,645.7263,301.7977,98.6816,28.5895,0.2897,1,1,9,1
8,2,0,1,1,1,1,0.9919,0.9848,0.948,0.9183,860.8195,354.7388,759.0677,352.6348,830.5378,382.3203,792.8161,382.1188,101.7735,37.7223,0.3706,1,1,9,1
9,2,0,0,1,1,1,0.9919,0.9918,0.9398,0.9352,720.5106,306.8856,621.5308,304.5769,674.389,297.2032,645.6742,302.848,99.0067,29.2644,0.2956,1,1,10,1
9,2,0,1,1,1,1,0.992,0.9844,0.9483,0.9163,859.7368,354.0856,758.3754,351.6046,828.6592,381.6048,792.5277,381.6089,101.3918,36.1315,0.3564,1,1,10,1
10,2,0,0,1,1,1,0.9919,0.9918,0.9395,0.935,720.6138,306.8758,621.5259,304.5829,674.3723,297.2217,645.6742,302.8976,99.1144,29.254,0.2952,1,1,11,1
10,2,0,1,1,1,1,0.992,0.9844,0.9482,0.9163,859.7314,354.0888,758.305,351.6246,828.7546,381.7244,792.575,381.6824,101.4563,36.1796,0.3566,1,1,11,1
11,2,0,0,1,1,1,0.992,0.9917,0.9407,0.9348,720.7136,307.3574,621.3588,304.931,674.6295,297.5068,645.6317,303.1024,99.3844,29.5327,0.2972,1,1,12,1
11,2,0,1,1,1,1,0.9922,0.9839,0.9498,0.9136,860.7401,354.8914,759.372,351.8716,826.9037,378.4482,793.0002,378.6425,101.413,33.904,0.3343,1,1,12,1
12,2,0,0,1,1,1,0.9919,0.9916,0.9402,0.9345,720.7924,307.3526,621.3348,304.9414,674.5896,297.4214,645.5879,303.1083,99.4867,29.554,0.2971,1,1,13,1
12,2,0,1,1,1,1,0.9922,0.9837,0.9495,0.9129,860.8129,354.8369,759.4341,351.8198,826.85,378.4778,793.0398,378.6411,101.4237,33.8106,0.3334,1,1,13,1
13,2,0,0,1,1,1,0.9916,0.9921,0.9372,0.9371,720.7682,306.8536,621.2483,304.7288,675.4102,297.5138,645.774,303.2818,99.5426,30.1923,0.3033,1,1,14,1
13,2,0,1,1,1,1,0.9918,0.9847,0.9469,0.9174,859.9946,354.2538,758.0462,351.9392,824.9446,377.0097,792.7178,380.8702,101.9746,32.4571,0.3183,1,1,14,1
14,2,0,0,1,1,1,0.9915,0.9921,0.9361,0.9372,720.8617,306.3974,620.928,304.3159,675.932,297.9249,646.1038,303.3444,99.9554,30.3166,0.3033,1,1,15,1
14,2,0,1,1,1,1,0.9922,0.9845,0.9487,0.9157,860.077,354.7608,757.5722,351.8827,824.4634,376.6603,792.5689,381.1237,102.5452,32.2053,0.3141,1,1,15,1
15,2,0,0,1,1,1,0.9916,0.9921,0.9364,0.9372,720.8222,306.3669,620.9456,304.2797,675.9387,297.943,646.1031,303.3022,99.8985,30.3131,0.3034,1,1,16,1
15,2,0,1,1,1,1,0.9922,0.9846,0.9487,0.9161,860.0197,354.8005,757.5803,351.912,824.4926,376.701,792.7092,381.3482,102.48,32.1213,0.3134,1,1,16,1
16,2,0,0,1,1,1,0.9913,0.9921,0.9345,0.9372,720.902,306.728,620.8194,304.765,675.288,297.4992,646.1795,302.9496,100.1019,29.6143,0.2958,1,1,17,1
16,2,0,1,1,1,1,0.9918,0.9844,0.9467,0.9158,860.3634,354.5483,758.142,352.2414,824.3434,377.4654,792.0122,381.0898,102.2474,32.5337,0.3182,1,1,17,1
17,2,0,0,1,1,1,0.9913,0.9921,0.9345,0.9373,720.8828,306.6639,620.8354,304.7516,675.3755,297.4631,646.1753,302.9431,100.0658,29.71,0.2969,1,1,18,1
17,2,0,1,1,1,1,0.9918,0.9845,0.9468,0.9161,860.2843,354.6697,758.1218,352.3354,824.472,377.3357,792.1156,381.0542,102.1892,32.5694,0.3187,1,1,18,1
18,2,0,0,1,1,1,0.9913,0.9922,0.9348,0.9379,720.7956,306.546,620.6016,304.8265,674.688,296.531,646.234,302.945,100.2088,29.168,0.2911,1,1,19,1
18,2,0,1,1,1,1,0.9916,0.9849,0.9455,0.9185,860.2144,354.7344,758.1684,352.5149,824.3408,376.7573,792.8488,380.203,102.0702,31.68,0.3104,1,1,19,1
19,2,0,0,1,1,1,0.9913,0.9922,0.9348,0.9379,720.821,306.5359,620.6164,304.8112,674.6192,296.4036,646.2348,302.9922,100.2194,29.1392,0.2908,1,1,20,1
19,2,0,1,1,1,1,0.9916,0.9849,0.9455,0.9186,860.2269,354.6866,758.1308,352.4964,824.4892,376.9007,792.8464,380.2489,102.1195,31.8194,0.3116,1,1,20,1
20,2,0,0,1,1,1,0.9914,0.9922,0.9351,0.9374,720.3668,306.7625,620.3758,304.9636,674.422,296.9378,645.37,302.964,100.0071,29.6705,0.2967,1,1,21,1
20,2,0,1,1,1,1,0.9918,0.985,0.9463,0.9188,859.5193,355.3309,756.7158,352.3937,825.318,376.8318,793.5738,379.4406,102.8454,31.8513,0.3097,1,1,21,1
21,2,0,0,1,1,1,0.9914,0.9922,0.9352,0.9375,720.3711,306.7414,620.4042,304.9468,674.4424,297.0696,645.2856,303.005,99.983,29.7548,0.2976,1,1,22,1
21,2,0,1,1,1,1,0.9919,0.9851,0.9465,0.9192,859.475,355.3407,756.727,352.4794,825.3537,377.0006,793.427,379.4744,102.7879,32.0225,0.3115,1,1,22,1
22,2,0,0,1,1,1,0.9912,0.9925,0.9327,0.9389,720.2634,306.6141,620.2046,304.6944,674.905,296.9221,646.003,303.1335,100.0772,29.5619,0.2954,1,1,23,1
22,2,0,1,1,1,1,0.9916,0.9854,0.9447,0.9205,859.8737,354.9544,756.68,352.6414,824.57,376.7104,793.6212,379.3203,103.2195,31.0586,0.3009,1,1,23,1
23,2,0,0,1,1,1,0.9912,0.9925,0.9327,0.9389,720.2787,306.6226,620.2259,304.7047,674.8957,296.9347,645.9979,303.1153,100.0712,29.5513,0.2953,1,1,24,1
23,2,0,1,1,1,1,0.9916,0.9854,0.9447,0.9205,859.866,354.9353,756.6747,352.6251,824.509,376.6893,793.5957,379.296,103.2172,31.023,0.3006,1,1,24,1
24,2,0,0,1,1,1,0.9912,0.9925,0.9322,0.9389,720.1514,306.5362,619.7472,304.9371,674.4836,296.0924,645.8618,302.536,100.417,29.3383,0.2922,1,1,25,1
24,2,0,1,1,1,1,0.9919,0.9856,0.9457,0.9208,859.8388,355.0174,756.6394,353.0132,824.8246,377.8198,792.7566,379.3782,103.2189,32.1058,0.311,1,1,25,1
25,2,0,0,1,1,1,0.9912,0.9926,0.9322,0.939,720.1292,306.5416,619.7521,304.9441,674.4594,296.1083,645.8522,302.5046,100.3899,29.3135,0.292,1,1,26,1
25,2,0,1,1,1,1,0.9919,0.9856,0.9457,0.9209,859.8503,354.9988,756.6664,353.005,824.776,377.8666,792.7552,379.3496,103.2032,32.0553,0.3106,1,1,26,1
26,2,0,0,1,1,1,0.9914,0.9924,0.9341,0.9385,718.945,306.6436,619.7185,304.8042,674.1838,295.4198,645.462,301.7539,99.2436,29.4119,0.2964,1,1,27,1
26,2,0,1,1,1,1,0.9917,0.9855,0.9449,0.9206,859.8362,355.1423,757.6023,353.047,824.5432,376.7878,792.3886,378.8757,102.2554,32.2223,0.3151,1,1,27,1
27,2,0,0,1,1,1,0.9911,0.9924,0.9326,0.9388,718.7818,306.7752,619.435,304.7294,674.4627,296.1147,645.7914,302.9625,99.3677,29.4778,0.2967,1,1,28,1
27,2,0,1,1,1,1,0.9918,0.9851,0.946,0.9195,860.5536,354.6624,757.761,352.9824,824.2664,377.5726,792.4536,380.5319,102.8063,31.9502,0.3108,1,1,28,1
28,2,0,0,1,1,1,0.9911,0.9924,0.9325,0.9388,718.7728,306.7607,619.4211,304.7157,674.5072,296.1563,645.8194,302.9636,99.3728,29.4844,0.2967,1,1,29,1
28,2,0,1,1,1,1,0.9918,0.9851,0.9461,0.9194,860.5505,354.6378,757.7726,352.9654,824.2712,377.5891,792.443,380.4949,102.7915,31.9606,0.3109,1,1,29,1
29,2,0,0,1,1,1,0.9911,0.9925,0.9319,0.9392,718.195,306.46,618.9284,304.3949,674.2038,296.519,645.58,302.6218,99.2881,29.2671,0.2948,1,1,30,1
29,2,0,1,1,1,1,0.9916,0.9849,0.9444,0.9178,860.1204,354.9121,757.0045,353.1763,825.1598,377.4936,792.0548,379.8846,103.1305,33.1911,0.3218,1,1,30,1
30,2,0,0,1,1,1,0.9911,0.9925,0.9318,0.9392,718.2404,306.4628,618.9686,304.3888,674.184,296.4844,645.6527,302.7068,99.2934,29.2019,0.2941,1,1,31,1
30,2,0,1,1,1,1,0.9916,0.9849,0.9444,0.9181,860.1467,354.9089,757.0293,353.1766,825.2311,377.6486,792.1324,379.964,103.132,33.1795,0.3217,1,1,31,1
31,2,0,0,1,1,1,0.991,0.9925,0.9314,0.9391,718.2757,306.438,618.8156,304.6293,674.0529,296.7292,645.1336,302.999,99.4765,29.5912,0.2975,1,1,32,1
31,2,0,1,1,1,1,0.9919,0.9854,0.9464,0.9204,860.207,354.9616,756.7913,353.3931,826.719,379.7491,791.211,382.3005,103.4275,35.5995,0.3442,1,1,32,1
32,2,0,0,1,1,1,0.9911,0.9925,0.9316,0.9391,718.2724,306.4626,618.8058,304.6495,674.004,296.7814,645.1287,302.9668,99.4831,29.5303,0.2968,1,1,33,1
32,2,0,1,1,1,1,0.9919,0.9854,0.9464,0.9203,860.2006,354.9742,756.813,353.374,826.7452,379.7649,791.2505,382.3112,103.4,35.586,0.3442,1,1,33,1
33,2,0,0,1,1,1,0.9912,0.9924,0.9334,0.9392,717.9882,306.185,618.6555,304.4827,673.6627,295.6879,644.9486,303.6896,99.3472,29.8082,0.3,1,1,34,1
33,2,0,1,1,1,1,0.9917,0.9852,0.9454,0.9206,859.9785,354.5212,757.1358,352.765,826.6092,379.9882,792.1484,382.4411,102.8577,34.5479,0.3359,1,1,34,1
34,2,0,0,1,1,1,0.9912,0.9924,0.9334,0.9393,718.031,306.1616,618.6706,304.4616,673.6396,295.6806,644.9182,303.6589,99.3751,29.8088,0.3,1,1,35,1
34,2,0,1,1,1,1,0.9916,0.9853,0.9454,0.9206,859.9821,354.5149,757.1397,352.767,826.6318,380.0021,792.1368,382.4469,102.8572,34.5816,0.3362,1,1,35,1
35,2,0,0,1,1,1,0.9913,0.9923,0.9336,0.9381,718.048,305.8851,618.3682,304.0158,673.5761,295.8072,643.8118,304.1342,99.6973,30.9071,0.31,1,1,36,1
35,2,0,1,1,1,1,0.9918,0.9852,0.9462,0.9205,860.4081,355.1342,756.8622,353.4786,827.1673,380.8479,791.7122,383.0224,103.5592,35.5218,0.343,1,1,36,1
36,2,0,0,1,1,1,0.9912,0.9924,0.9331,0.9382,717.7668,306.0539,618.5681,304.3696,673.4666,295.6727,643.6607,303.6417,99.213,30.8529,0.311,1,1,37,1
36,2,0,1,1,1,1,0.992,0.9853,0.9477,0.921,860.4077,355.3837,757.115,353.9573,827.475,381.6803,791.6516,383.2893,103.3026,35.8595,0.3471,1,1,37,1
37,2,0,0,1,1,1,0.9913,0.9924,0.9332,0.9381,717.7664,306.0636,618.5729,304.3937,673.479,295.6457,643.6594,303.643,99.2076,30.8733,0.3112,1,1,38,1
37,2,0,1,1,1,1,0.992,0.9854,0.9479,0.9213,860.4205,355.3812,757.1152,353.9628,827.515,381.8086,791.6778,383.3306,103.315,35.8696,0.3472,1,1,38,1
38,2,0,0,1,1,1,0.9915,0.9924,0.9349,0.9381,717.7762,306.0152,618.7568,304.513,672.7314,295.1041,643.5559,303.2525,99.0308,30.2921,0.3059,1,1,39,1
38,2,0,1,1,1,1,0.992,0.9845,0.9483,0.9172,860.2585,355.233,757.1251,353.298,827.1697,378.673,792.1196,382.4275,103.1515,35.2506,0.3417,1,1,39,1
39,2,0,0,1,1,1,0.9915,0.9924,0.9348,0.938,717.7816,306.0458,618.744,304.5414,672.7171,295.104,643.597,303.2816,99.049,30.2466,0.3054,1,1,40,1
39,2,0,1,1,1,1,0.992,0.9844,0.9484,0.9171,860.2833,355.2362,757.1439,353.2761,827.1382,378.6114,792.118,382.4539,103.158,35.2304,0.3415,1,1,40,1
40,2,0,0,1,1,1,0.9916,0.9924,0.9358,0.9386,717.8226,305.5845,618.327,304.1265,672.7254,295.3036,643.378,303.2282,99.5063,30.3986,0.3055,1,1,41,1
40,2,0,1,1,1,1,0.9917,0.9848,0.9462,0.9184,859.958,354.5014,756.8074,352.5209,826.763,378.8856,792.315,381.4277,103.1696,34.5416,0.3348,1,1,41,1
41,2,0,0,1,1,1,0.9916,0.9924,0.9359,0.9387,717.7678,305.601,618.3184,304.0818,672.7876,295.3954,643.3645,303.4639,99.4611,30.5093,0.3067,1,1,42,1
41,2,0,1,1,1,1,0.9917,0.9847,0.9463,0.9183,860.0381,354.5116,756.8599,352.5008,826.9694,379.1684,792.2524,381.4007,103.1978,34.7887,0.3371,1,1,42,1
42,2,0,0,1,1,1,0.9914,0.9927,0.934,0.9403,718.5682,306.1633,618.5584,304.7009,672.7066,295.585,643.7414,304.7495,100.0205,30.3803,0.3037,1,1,43,1
42,2,0,1,1,1,1,0.9915,0.9848,0.9448,0.9179,860.318,355.4026,757.036,353.6589,826.985,379.6282,791.8369,379.3824,103.2967,35.1489,0.3403,1,1,43,1
43,2,0,0,1,1,1,0.9913,0.9925,0.9336,0.9392,718.274,306.6308,618.5424,304.8189,672.9027,295.8959,644.0476,303.9142,99.7481,29.9484,0.3002,1,1,44,1
43,2,0,1,1,1,1,0.9913,0.986,0.9428,0.9239,860.4187,355.3901,757.2533,354.3302,827.8336,379.5776,791.5026,380.8238,103.1708,36.3524,0.3524,1,1,44,1
44,2,0,0,1,1,1,0.9913,0.9925,0.9336,0.9393,718.2628,306.6186,618.5291,304.8187,672.9634,295.9935,644.0459,303.9451,99.7499,29.9908,0.3007,1,1,45,1
