frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,0,0,1,1,1,0.9877,0.9862,0.8962,0.8704,1180.893,349.7935,989.2132,352.1798,1115.2756,430.1701,1078.2568,428.6906,191.6946,37.0483,0.1933,1,1,1,0
0,3,0,1,1,1,1,0.9888,0.9921,0.9054,0.932,697.1167,350.0267,582.6339,353.6016,738.6574,523.8834,550.358,538.0216,114.5386,188.8294,1.6486,0,0,0,0
0,3,0,2,1,1,1,0.9932,0.9929,0.8696,0.8739,363.1378,268.6436,179.9399,263.9514,411.8933,560.6269,122.778,563.4533,183.258,289.1291,1.5777,0,0,0,0
1,3,0,0,1,1,1,0.9878,0.9861,0.8964,0.869,1180.9834,349.8174,989.2295,352.1514,1115.7418,430.3714,1077.8647,428.6958,191.7681,37.9141,0.1977,1,1,2,0
1,3,0,1,1,1,1,0.9889,0.992,0.9062,0.9317,697.1148,349.9751,582.5827,353.7336,738.6818,523.8001,550.6246,538.5188,114.5938,188.6324,1.6461,0,0,0,0
1,3,0,2,1,1,1,0.9932,0.9929,0.8696,0.8743,363.1155,268.6518,179.8521,264.0977,411.9364,560.5919,122.7747,563.6154,183.3199,289.1775,1.5774,0,0,0,0
2,3,0,0,1,1,1,0.9882,0.9856,0.9017,0.8686,1177.3185,347.7508,987.9056,351.7788,1119.0457,429.0114,1071.6135,424.1342,189.4557,47.6822,0.2517,1,1,3,0
2,3,0,1,1,1,1,0.9888,0.9922,0.9049,0.9321,699.6677,350.9435,585.0696,353.8559,739.8662,525.1536,552.7512,538.4579,114.6351,187.5874,1.6364,0,0,0,0
2,3,0,2,1,1,1,0.9931,0.9928,0.8661,0.8703,362.0762,269.0772,178.1672,263.9894,406.5106,560.3062,119.311,563.9253,183.9794,287.2224,1.5612,0,0,0,0
3,3,0,0,1,1,1,0.9875,0.9858,0.9001,0.8757,1174.1117,347.6438,984.7181,351.6235,1118.9117,426.6012,1068.6471,423.4918,189.4354,50.3607,0.2658,1,1,4,0
3,3,0,1,1,1,1,0.9892,0.9917,0.9105,0.9291,702.0692,351.4783,587.902,353.6385,741.867,523.3896,555.544,540.5752,114.1877,187.1139,1.6387,0,0,0,0
3,3,0,2,1,1,1,0.9879,0.9927,0.8524,0.8956,361.747,268.8639,175.9267,264.2411,400.622,558.9469,113.1996,557.83,185.8778,287.4246,1.5463,0,0,0,0
4,3,0,0,1,1,1,0.9876,0.9857,0.9011,0.8753,1174.2374,347.7409,984.9835,351.91,1118.7009,426.6418,1068.8319,423.3044,189.2998,49.9806,0.264,1,1,5,0
4,3,0,1,1,1,1,0.9892,0.9918,0.9104,0.9298,702.0536,351.5142,588.1856,353.4559,741.9672,522.969,555.4728,540.638,113.8845,187.3295,1.6449,0,0,0,0
4,3,0,2,1,1,1,0.9879,0.9927,0.853,0.8952,361.9858,268.8273,176.0706,264.1056,400.511,558.8456,113.4812,557.7057,185.9752,287.0322,1.5434,0,0,0,0
5,3,0,0,1,1,1,0.9888,0.9843,0.9109,0.8666,1172.2252,348.0751,981.5298,352.3988,1118.5212,429.4933,1061.6771,427.0973,190.7444,56.8946,0.2983,1,1,6,1
5,3,0,2,1,1,1,0.9878,0.9927,0.8487,0.8937,360.1799,269.0641,176.0991,262.9184,396.2948,560.5004,106.2898,550.9276,184.1834,290.163,1.5754,0,0,0,0
5,3,0,1,1,1,1,0.9905,0.9927,0.9015,0.9221,703.4972,352.5594,588.9826,353.9356,741.8672,522.001,559.5578,541.745,114.5228,183.3755,1.6012,0,0,0,0
6,3,0,0,1,1,1,0.9888,0.9844,0.9104,0.8674,1172.2137,347.9683,981.5577,352.3367,1118.3892,429.553,1061.6687,427.0641,190.7061,56.775,0.2977,1,1,7,1
6,3,0,2,1,1,1,0.9878,0.9927,0.848,0.894,360.131,269.0772,176.0485,263.0155,396.2688,560.5406,106.1867,551.0713,184.1823,290.2367,1.5758,0,0,0,0
6,3,0,1,1,1,1,0.9905,0.9927,0.9015,0.9222,703.5099,352.6565,588.9344,353.9294,741.906,522.0196,559.4238,541.4986,114.5825,183.5188,1.6016,0,0,0,0
7,3,0,0,1,1,1,0.9889,0.9836,0.9103,0.8623,1168.078,347.2119,978.8813,352.4259,1117.1998,435.5391,1062.3441,429.8896,189.2685,55.1459,0.2914,1,1,8,1
7,3,0,2,1,1,1,0.9909,0.994,0.8523,0.8756,358.6077,268.1046,175.8924,263.5541,391.933,563.5538,97.0275,557.4588,182.7719,294.9685,1.6139,0,0,0,0
7,3,0,1,1,1,1,0.9903,0.9925,0.9014,0.9212,705.618,353.0174,590.9837,354.8068,741.344,521.6506,563.4934,543.7432,114.6483,179.2176,1.5632,0,0,0,0
8,3,0,0,1,1,1,0.9889,0.9837,0.9102,0.8623,1168.2131,347.1563,978.9742,352.483,1117.4874,435.6912,1062.3495,429.9719,189.3139,55.4338,0.2928,1,1,9,1
8,3,0,2,1,1,1,0.9909,0.994,0.8525,0.8756,358.6965,268.1,175.8682,263.4487,391.8733,563.6018,97.0468,556.7746,182.8874,294.9055,1.6125,0,0,0,0
8,3,0,1,1,1,1,0.9927,0.9928,0.9048,0.9042,706.276,351.5395,589.896,354.0146,741.4848,520.0508,561.4552,542.4981,116.4064,181.4236,1.5585,0,0,0,0
9,3,0,0,1,1,1,0.9899,0.9846,0.9021,0.8637,1166.7539,346.9707,978.5413,350.9537,1106.4054,439.4122,1055.4755,437.4118,188.2548,50.9692,0.2707,1,1,10,1
9,3,0,2,1,1,1,0.9905,0.9943,0.8461,0.8807,357.5549,267.6949,176.8362,263.0475,390.96,562.3096,87.1074,560.3504,180.7785,303.8589,1.6808,0,0,0,0
9,3,0,1,1,1,1,0.9929,0.9928,0.907,0.9044,707.447,352.6118,590.4732,354.3555,740.6922,520.6417,564.0316,540.5822,116.9868,177.7825,1.5197,0,0,0,0
10,3,0,0,1,1,1,0.9899,0.9846,0.9021,0.8636,1166.6768,346.9307,978.5546,350.9128,1106.3462,439.2923,1055.5093,437.363,188.1643,50.8735,0.2704,1,1,11,1
10,3,0,2,1,1,1,0.9904,0.9943,0.8458,0.8805,357.6032,267.654,176.8183,263.01,390.9491,562.238,86.9927,560.5786,180.8445,303.9609,1.6808,0,0,0,0
10,3,0,1,1,1,1,0.9929,0.9928,0.9068,0.9044,707.4637,352.6019,590.4757,354.3877,740.6676,520.6426,564.0818,540.5355,117.0016,177.7028,1.5188,0,0,0,0
11,3,0,0,1,1,1,0.9904,0.9831,0.9105,0.8578,1163.266,345.5906,977.429,350.5288,1104.7388,439.3802,1047.2095,437.3284,185.9026,57.5659,0.3097,1,1,12,1
11,3,0,2,1,1,1,0.9904,0.9948,0.8438,0.8881,357.673,267.1196,176.3766,263.7216,391.5625,561.6118,70.0606,555.4717,181.3282,321.5606,1.7734,0,0,0,0
