frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,1,0,1,1,1,0.9902,0.9902,0.9258,0.918,908.0,350.0,776.5,354.5,856.5,394.0,822.0,391.0,131.577,34.6302,0.2632,1,1,1,0
0,3,1,1,1,1,1,0.9922,0.9922,0.939,0.9365,727.5,298.0,605.0,297.0,664.5,293.5,637.0,279.5,122.5041,30.8585,0.2519,1,1,1,0
0,3,1,2,0,0,1,0.0725,0.1198,0.0406,0.0565,1046.0,0.0,239.0,0.0,914.0,0.0,257.0,0.0,807.0,657.0,0.8141,1,0,0,0
1,2,0,0,1,1,1,0.9912,0.9897,0.9316,0.9155,904.5,353.5,780.0,357.5,857.0,393.5,822.0,391.5,124.5642,35.0571,0.2814,1,1,2,0
1,2,0,1,1,1,1,0.9937,0.9917,0.9487,0.9316,725.5,293.0,608.5,290.0,674.0,284.0,636.5,282.0,117.0385,37.5533,0.3209,1,1,2,0
2,2,0,1,1,1,1,0.9917,0.9917,0.9355,0.9316,728.0,295.0,606.5,292.0,680.5,295.0,638.5,279.0,121.537,44.9444,0.3698,1,1,3,0
2,2,0,0,1,1,1,0.9912,0.9868,0.9404,0.8979,903.0,347.5,781.0,351.0,864.5,404.5,824.5,389.5,122.0502,42.72,0.35,1,1,3,0
3,2,0,0,1,1,1,0.9917,0.9897,0.9331,0.9106,897.5,346.5,774.5,349.0,850.5,398.5,826.5,402.5,123.0254,24.3311,0.1978,1,1,4,0
3,2,0,1,1,1,1,0.9922,0.9888,0.9507,0.9204,722.5,297.0,606.5,295.0,670.0,292.0,633.0,289.0,116.0172,37.1214,0.32,1,1,4,0
4,2,0,0,1,1,1,0.9907,0.9878,0.9355,0.9102,901.0,348.0,780.0,353.0,847.5,385.0,812.5,390.5,121.1033,35.4295,0.2926,1,1,5,0
4,2,0,1,1,1,1,0.9927,0.9917,0.9424,0.9336,725.5,296.5,603.0,296.0,681.5,294.5,638.0,280.0,122.501,45.853,0.3743,1,1,5,0
5,2,0,0,1,1,1,0.9907,0.9888,0.9321,0.9141,900.0,342.5,782.0,347.0,847.5,384.0,822.5,391.0,118.0858,25.9615,0.2199,1,1,6,1
5,2,0,1,1,1,1,0.9941,0.9902,0.9541,0.9277,726.0,291.0,608.0,287.0,674.0,293.5,636.5,283.0,118.0678,38.9423,0.3298,1,1,6,1
6,2,0,0,1,1,1,0.9902,0.9893,0.9282,0.9189,897.5,350.5,781.5,354.0,847.5,393.5,823.0,392.0,116.0528,24.5459,0.2115,1,1,7,1
6,2,0,1,1,1,1,0.9937,0.9907,0.957,0.9321,723.5,291.5,607.5,287.5,669.5,289.5,631.5,291.5,116.0689,38.0526,0.3278,1,1,7,1
7,2,0,0,1,1,1,0.9902,0.9883,0.9326,0.916,900.0,348.0,778.0,353.5,847.5,385.0,823.0,391.5,122.1239,25.3476,0.2076,1,1,8,1
