frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9893,0.9878,0.916,0.9126,785.5,271.5,640.5,269.5,728.0,273.0,680.5,271.0,145.0138,47.5421,0.3278,1,1,1,0
1,1,0,0,1,1,1,0.9917,0.9888,0.938,0.9111,785.0,267.0,638.0,268.5,724.0,276.0,680.5,268.5,147.0077,44.1418,0.3003,1,1,2,0
2,1,0,0,1,1,1,0.9902,0.9878,0.9253,0.9141,783.0,273.0,637.5,270.0,725.0,268.0,680.0,272.5,145.5309,45.2244,0.3108,1,1,3,0
3,1,0,0,1,1,1,0.9897,0.9873,0.9229,0.9087,783.5,272.0,638.5,269.5,724.0,270.0,679.5,271.5,145.0216,44.5253,0.307,1,1,4,0
4,1,0,0,1,1,1,0.9897,0.9873,0.9243,0.9111,784.5,271.0,642.0,270.0,729.0,273.0,680.0,272.0,142.5035,49.0102,0.3439,1,1,5,0
5,1,0,0,1,1,1,0.9912,0.9873,0.9395,0.9058,784.0,267.0,637.5,269.5,722.0,273.5,682.0,269.5,146.5213,40.1995,0.2744,1,1,6,1
6,1,0,0,1,1,1,0.9893,0.9878,0.9165,0.9106,784.0,272.0,640.0,270.5,727.0,270.5,681.0,272.5,144.0078,46.0435,0.3197,1,1,7,1
7,2,1,0,1,1,1,0.9912,0.9883,0.939,0.9102,785.0,267.0,639.0,271.5,721.0,277.5,681.5,269.5,146.0693,40.302,0.2759,1,1,8,1
7,2,1,1,0,0,1,0.7686,0.6289,0.47,0.3027,72.25,339.0,22.625,344.0,64.625,389.0,27.5,405.0,49.8763,40.4261,0.8105,0,0,0,0
8,2,1,0,1,1,1,0.9932,0.9844,0.9375,0.8936,786.0,274.0,639.5,269.5,718.5,272.0,685.0,270.0,146.5691,33.5596,0.229,1,1,9,1
8,2,1,1,0,0,1,0.791,0.6074,0.4871,0.2473,74.125,342.5,23.7969,346.0,77.625,399.0,30.2188,404.0,50.4497,47.6692,0.9449,0,0,0,0
9,1,0,0,1,1,1,0.9922,0.9834,0.9336,0.8877,785.5,274.5,641.0,269.5,718.0,272.5,683.0,270.0,144.5865,35.0892,0.2427,1,1,10,1
10,2,1,0,1,1,1,0.9907,0.9878,0.9268,0.9116,784.0,273.0,640.0,271.0,721.5,270.5,681.0,270.0,144.0139,40.5031,0.2812,1,1,11,1
10,2,1,2,0,1,1,0.772,0.5596,0.4976,0.243,68.0625,339.0,31.4375,342.0,46.3438,374.0,31.1562,379.5,36.7477,16.1527,0.4396,1,0,0,0
11,1,0,0,1,1,1,0.9907,0.9878,0.937,0.9062,785.0,267.0,639.0,270.0,721.5,275.0,682.0,271.5,146.0308,39.6548,0.2716,1,1,12,1
12,1,0,0,1,1,1,0.9912,0.9878,0.939,0.9072,784.5,266.0,638.5,269.0,723.0,276.5,681.5,271.5,146.0308,41.8001,0.2862,1,1,13,1
13,1,0,0,1,1,1,0.9912,0.9883,0.936,0.9058,784.0,267.5,637.0,270.0,723.5,278.0,682.5,272.0,147.0213,41.4367,0.2818,1,1,14,1
14,1,0,0,1,1,1,0.9907,0.9863,0.9277,0.9038,785.0,270.0,638.0,270.5,723.5,272.0,682.5,269.0,147.0009,41.1096,0.2797,1,1,15,1
15,1,0,0,1,1,1,0.9893,0.9878,0.9194,0.9141,784.5,270.5,640.0,271.0,727.5,274.5,682.0,273.0,144.5009,45.5247,0.315,1,1,16,1
16,2,1,0,1,1,1,0.9897,0.9888,0.9165,0.915,786.0,270.0,640.5,272.0,730.0,274.0,683.0,270.5,145.5137,47.1301,0.3239,1,1,17,1
16,2,1,3,0,0,1,0.8105,0.624,0.5278,0.2769,75.75,340.5,20.0,345.5,61.1562,366.5,25.3438,362.5,55.9738,36.0352,0.6438,1,0,0,0
17,1,0,0,1,1,1,0.9893,0.9868,0.9209,0.9092,786.5,269.5,642.5,271.5,729.0,275.0,683.0,273.0,144.0139,46.0435,0.3197,1,1,18,1
18,1,0,0,1,1,1,0.9897,0.9888,0.9194,0.916,785.0,273.0,638.5,273.0,727.5,273.5,681.0,272.0,146.5,46.5242,0.3176,1,1,19,1
19,2,1,0,1,1,1,0.9912,0.9897,0.9341,0.9165,782.0,267.0,637.0,270.5,729.5,280.5,681.0,273.0,145.0422,49.0765,0.3384,1,1,20,1
19,2,1,4,0,0,1,0.7485,0.5303,0.4629,0.2247,73.25,338.0,25.1875,343.0,57.8125,379.5,32.5938,389.0,48.3219,26.9488,0.5577,1,0,0,0
