frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,4,1,0,1,1,1,0.9937,0.9922,0.9478,0.9375,793.0,343.0,694.5,352.0,740.0,378.0,725.0,376.5,98.9103,15.0748,0.1524,1,1,1,0
0,4,1,1,1,1,1,0.9888,0.9912,0.9048,0.9277,643.0,312.5,548.0,311.5,618.0,325.5,593.5,307.5,95.0053,30.4015,0.32,1,1,1,0
0,4,1,2,1,1,1,0.9917,0.9897,0.9287,0.9233,950.5,355.5,849.0,353.5,919.0,390.0,886.0,384.5,101.5197,33.4552,0.3295,1,1,1,0
0,4,1,3,0,0,1,0.0939,0.0972,0.043,0.0333,1122.0,0.0,302.5,0.0,923.5,0.0,340.5,0.0,819.5,583.0,0.7114,1,0,0,0
1,4,1,0,1,1,1,0.9897,0.9888,0.9185,0.9248,794.5,351.5,697.0,356.5,749.0,379.5,750.0,362.0,97.6281,17.5285,0.1795,1,1,2,0
1,4,1,1,1,1,1,0.9839,0.9858,0.8853,0.9014,635.0,309.0,539.5,309.5,621.0,306.5,593.0,301.5,95.5013,28.4429,0.2978,1,1,2,0
1,4,1,2,1,1,1,0.9893,0.9927,0.9253,0.9453,954.0,358.5,854.0,358.5,921.5,403.5,880.5,389.0,100.0,43.4885,0.4349,1,1,2,0
1,4,1,3,0,0,1,0.0848,0.1025,0.0319,0.0345,1063.0,0.0,248.5,0.0,895.5,0.0,361.75,0.0,814.5,533.75,0.6553,1,0,0,0
2,3,0,1,1,1,1,0.981,0.9868,0.8809,0.8955,643.0,315.0,545.5,316.0,613.0,298.0,577.5,303.5,97.5051,35.9235,0.3684,1,1,3,0
2,3,0,0,1,1,1,0.9902,0.9868,0.9258,0.916,794.0,352.0,700.0,356.0,748.0,374.5,750.0,362.0,94.0851,12.659,0.1345,1,1,3,0
2,3,0,2,1,1,1,0.9907,0.9888,0.9229,0.9175,951.0,355.5,850.0,353.5,920.0,390.0,894.0,385.0,101.0198,26.4764,0.2621,1,1,3,0
3,4,1,2,1,1,1,0.9907,0.9893,0.9346,0.9297,954.0,357.5,854.0,356.0,923.0,391.0,879.5,389.0,100.0112,43.546,0.4354,1,1,4,0
3,4,1,0,1,1,1,0.9897,0.9883,0.9258,0.9307,793.5,352.0,699.5,356.0,748.5,379.5,750.0,362.0,94.0851,17.5642,0.1867,1,1,4,0
3,4,1,1,1,1,1,0.9795,0.9868,0.8745,0.8979,642.0,310.0,544.5,311.0,612.5,307.0,577.5,313.0,97.5051,35.5106,0.3642,1,1,4,0
3,4,1,4,0,0,1,0.0709,0.0837,0.0352,0.0367,1062.0,0.0,238.25,0.0,849.5,0.0,290.0,0.0,823.75,559.5,0.6792,1,0,0,0
4,4,1,0,1,1,1,0.9912,0.9868,0.9316,0.9165,794.5,351.5,700.0,355.5,748.5,370.0,750.0,361.5,94.5846,8.6313,0.0913,1,1,5,0
4,4,1,2,1,1,1,0.9912,0.9883,0.9297,0.9165,951.0,355.0,850.0,353.5,919.5,389.0,894.0,376.0,101.0111,28.6225,0.2834,1,1,5,0
4,4,1,1,1,1,1,0.9902,0.9932,0.9189,0.9443,649.5,315.5,548.0,317.0,601.0,321.0,583.5,312.5,101.5111,19.4551,0.1917,1,1,5,0
4,4,1,4,0,0,1,0.0759,0.1005,0.0285,0.0322,1064.0,0.0,227.75,0.0,858.0,0.0,308.0,0.0,836.25,550.0,0.6577,1,0,0,0
5,4,1,0,1,1,1,0.9917,0.9858,0.9385,0.9126,792.0,356.5,699.0,360.0,741.0,375.5,757.0,363.5,93.0658,20.0,0.2149,1,1,6,1
5,4,1,2,1,1,1,0.9902,0.9868,0.9229,0.9072,951.5,358.5,850.0,357.0,919.5,389.0,893.5,375.5,101.5111,29.2959,0.2886,1,1,6,1
5,4,1,1,1,1,1,0.9873,0.9907,0.9019,0.9312,645.0,309.0,549.0,311.5,619.0,320.0,592.5,308.0,96.0325,29.0904,0.3029,1,1,6,1
5,4,1,4,0,0,1,0.0782,0.092,0.029,0.0284,1056.0,0.0,218.5,0.0,934.0,0.0,311.25,0.0,837.5,622.75,0.7436,1,0,0,0
6,4,1,0,1,1,1,0.9922,0.9873,0.9385,0.915,798.5,356.0,696.5,360.5,747.0,375.5,740.0,371.0,102.0992,8.3217,0.0815,1,1,7,1
6,4,1,1,1,1,1,0.9805,0.9834,0.8779,0.873,640.0,314.5,542.0,312.5,613.0,307.0,585.5,305.0,98.0204,27.5726,0.2813,1,1,7,1
6,4,1,2,1,1,1,0.9907,0.9873,0.9248,0.9097,950.5,356.0,850.0,351.5,919.5,390.0,894.0,385.5,100.6007,25.894,0.2574,1,1,7,1
6,4,1,4,0,0,1,0.1069,0.1071,0.038,0.0307,1040.0,0.0,227.0,0.0,919.0,0.0,273.5,0.0,813.0,645.5,0.794,1,0,0,0
