frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,2,0,0,1,1,1,0.9902,0.9839,0.9097,0.8843,689.0,267.0,514.5,263.0,608.0,265.5,570.0,262.0,174.5458,38.1608,0.2186,1,1,1,0
0,2,0,1,1,1,1,0.9878,0.9805,0.9106,0.8579,944.0,350.0,769.5,343.0,878.0,408.0,820.0,391.0,174.6403,60.4401,0.3461,1,1,1,0
1,2,0,0,1,1,1,0.9888,0.9858,0.9097,0.8877,690.0,264.0,516.5,258.0,616.0,268.0,566.0,255.5,173.6037,51.5388,0.2969,1,1,2,0
1,2,0,1,1,1,1,0.9902,0.9834,0.9209,0.8599,942.5,347.0,771.5,344.5,875.5,397.5,812.0,390.5,171.0183,63.8847,0.3736,1,1,2,0
2,2,0,1,1,1,1,0.9883,0.9785,0.9165,0.8545,941.0,346.5,771.0,342.0,887.0,418.5,820.0,401.0,170.0595,69.2477,0.4072,1,1,3,0
2,2,0,0,1,1,1,0.9873,0.9868,0.8999,0.894,690.0,266.0,517.5,262.5,615.5,269.5,566.5,265.0,172.5355,49.2062,0.2852,1,1,3,0
3,2,0,1,1,1,1,0.9883,0.9785,0.918,0.8574,939.0,348.5,771.0,341.0,878.5,407.5,820.0,391.5,168.1673,60.6486,0.3606,1,1,4,0
3,2,0,0,1,1,1,0.9878,0.9858,0.9072,0.8921,687.5,261.0,520.0,258.0,616.0,269.0,574.5,265.5,167.5269,41.6473,0.2486,1,1,4,0
4,2,0,0,1,1,1,0.9873,0.9907,0.897,0.9097,690.5,264.0,513.0,264.0,620.0,272.0,569.5,269.0,177.5,50.589,0.285,1,1,5,0
4,2,0,1,1,1,1,0.9893,0.9785,0.9204,0.8477,941.0,344.0,769.5,336.0,888.0,417.0,820.0,391.5,171.6865,72.624,0.423,1,1,5,0
5,2,0,0,1,1,1,0.9883,0.9897,0.9058,0.9082,691.5,264.0,516.0,262.5,620.0,270.5,569.0,269.0,175.5064,51.0221,0.2907,1,1,6,1
5,2,0,1,1,1,1,0.9888,0.9775,0.9219,0.8516,940.0,346.5,772.0,341.5,886.5,417.5,820.0,392.0,168.0744,71.2215,0.4237,1,1,6,1
6,2,0,0,1,1,1,0.9878,0.9854,0.9062,0.8901,685.5,263.0,518.0,259.0,631.5,271.0,575.0,275.5,167.5478,56.6789,0.3383,1,1,7,1
6,2,0,1,1,1,1,0.9897,0.9771,0.9258,0.8457,943.0,349.0,773.5,343.0,886.0,418.0,820.0,401.0,169.6062,68.1542,0.4018,1,1,7,1
7,2,0,0,1,1,1,0.9883,0.9883,0.9146,0.9009,691.5,266.5,509.5,264.0,621.0,281.0,568.5,269.5,182.0172,53.7448,0.2953,1,1,8,1
7,2,0,1,1,1,1,0.9897,0.9775,0.9287,0.8545,941.5,351.5,774.0,343.0,886.0,417.5,820.5,402.0,167.7155,67.309,0.4013,1,1,8,1
8,2,0,0,1,1,1,0.9873,0.9907,0.8999,0.9131,697.5,267.5,519.0,265.0,618.5,281.0,567.5,279.0,178.5175,51.0392,0.2859,1,1,9,1
8,2,0,1,1,1,1,0.9893,0.9785,0.9224,0.8521,939.0,344.0,772.5,337.5,877.5,417.5,820.0,401.5,166.6268,59.6846,0.3582,1,1,9,1
9,2,0,0,1,1,1,0.9878,0.9863,0.9072,0.896,690.5,259.5,520.5,259.5,623.0,269.0,574.0,267.0,170.0,49.0408,0.2885,1,1,10,1
9,2,0,1,1,1,1,0.9883,0.9771,0.9229,0.8564,941.5,351.5,775.5,343.0,886.0,418.5,820.0,401.5,166.2175,68.1542,0.41,1,1,10,1
10,3,1,1,1,1,1,0.9912,0.9736,0.9351,0.8232,943.0,351.5,772.5,343.0,886.5,418.0,820.0,401.5,170.7117,68.5164,0.4014,1,1,11,1
10,3,1,0,1,1,1,0.9883,0.9897,0.9102,0.9077,700.0,266.5,517.0,265.5,618.5,271.5,576.0,270.0,183.0027,42.5265,0.2324,1,1,11,1
10,3,1,2,0,0,1,0.1089,0.1736,0.1054,0.1168,1080.0,0.0,333.25,0.0,955.0,0.0,328.0,0.0,746.75,627.0,0.8396,1,0,0,0
11,3,1,0,1,1,1,0.9878,0.9854,0.9092,0.8877,696.0,260.0,530.5,257.0,621.0,279.0,574.0,268.0,165.5272,48.2701,0.2916,1,1,12,1
11,3,1,1,1,1,1,0.9883,0.9785,0.9194,0.8618,943.0,349.0,775.5,343.5,886.0,418.5,820.0,401.5,167.5903,68.1542,0.4067,1,1,12,1
11,3,1,2,0,0,1,0.1248,0.17,0.1034,0.1023,1064.0,0.0,330.0,0.0,964.0,0.0,337.25,0.0,734.0,626.75,0.8539,1,0,0,0
12,3,1,1,1,1,1,0.9893,0.9766,0.9253,0.8457,939.0,349.5,772.5,341.5,886.5,418.0,820.5,401.0,166.6921,68.1542,0.4089,1,1,13,1
12,3,1,0,1,1,1,0.9878,0.9858,0.9053,0.8921,695.0,257.0,523.0,256.0,631.0,279.0,574.0,267.0,172.0029,58.2495,0.3387,1,1,13,1
12,3,1,2,0,0,1,0.1337,0.2137,0.1007,0.1221,1005.0,0.0,278.75,0.0,984.0,0.0,303.75,0.0,726.25,680.25,0.9367,1,0,0,0
13,2,0,0,1,1,1,0.9863,0.9854,0.9028,0.8931,696.5,261.0,531.0,260.0,619.5,279.0,581.0,271.5,165.503,39.2237,0.237,1,1,14,1
13,2,0,1,1,1,1,0.9888,0.9775,0.9238,0.8564,940.0,347.0,772.5,342.0,886.5,418.5,820.0,401.0,167.5746,68.7641,0.4103,1,1,14,1
14,2,0,0,1,1,1,0.9873,0.9868,0.9067,0.8979,700.0,260.5,527.0,255.5,627.0,280.0,574.5,267.0,173.0722,54.0856,0.3125,1,1,15,1
14,2,0,1,1,1,1,0.9893,0.9751,0.9243,0.834,942.5,346.0,776.0,345.0,893.0,420.0,822.5,408.0,166.503,71.514,0.4295,1,1,15,1
15,2,0,1,1,1,1,0.9893,0.9795,0.9185,0.8506,940.0,351.5,771.5,340.5,888.5,415.5,818.0,403.0,168.8587,71.5996,0.424,1,1,16,1
15,2,0,0,1,1,1,0.9873,0.9849,0.9116,0.8931,699.5,259.5,532.0,257.5,629.0,279.0,574.0,267.5,167.5119,56.1894,0.3354,1,1,16,1
16,2,0,0,1,1,1,0.9854,0.9868,0.894,0.8979,702.0,264.0,529.0,261.0,629.0,270.0,573.5,267.5,173.026,55.5563,0.3211,1,1,17,1
16,2,0,1,1,1,1,0.9873,0.9775,0.9126,0.8496,939.0,349.0,771.5,341.5,887.5,418.0,820.5,401.0,167.6678,69.1231,0.4123,1,1,17,1
17,2,0,0,1,1,1,0.9878,0.9873,0.9111,0.895,699.0,263.0,521.5,261.0,627.0,282.0,575.0,270.5,177.5113,53.2565,0.3,1,1,18,1
17,2,0,1,1,1,1,0.9878,0.978,0.9185,0.8608,940.0,351.5,777.0,343.5,886.0,419.0,820.0,411.0,163.1962,66.4831,0.4074,1,1,18,1
18,2,0,0,1,1,1,0.9873,0.9868,0.9014,0.8926,700.0,262.0,534.0,259.0,619.5,271.0,573.5,267.0,166.0271,46.1736,0.2781,1,1,19,1
18,2,0,1,1,1,1,0.9883,0.979,0.9185,0.8608,941.5,349.5,776.0,343.5,885.5,419.0,820.0,411.0,165.6087,65.9867,0.3984,1,1,19,1
19,2,0,1,1,1,1,0.9893,0.9766,0.9277,0.854,940.5,351.0,777.0,342.5,886.0,409.0,820.0,400.5,163.7208,66.5451,0.4065,1,1,20,1
19,2,0,0,1,1,1,0.9858,0.9868,0.9004,0.8989,705.0,263.5,531.0,257.0,627.0,270.5,572.0,267.0,174.1214,55.1113,0.3165,1,1,20,1
