frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,1,0,1,1,1,0.9915,0.9855,0.9308,0.8837,637.7448,210.9508,373.1077,201.9434,516.2407,218.6056,451.9376,202.9771,264.7904,66.1751,0.2499,1,1,1,0
0,3,1,1,1,1,1,0.9876,0.9871,0.8695,0.8608,1030.6533,340.2574,761.5182,330.4622,972.5923,453.5334,866.3516,430.8656,269.3133,108.632,0.4034,1,1,1,0
0,3,1,2,0,0,1,0.009,0.0645,0.0244,0.1472,1273.708,574.1618,1273.6743,578.1504,1238.523,683.4046,1226.1628,685.8327,3.9886,12.5963,3.1581,0,0,0,0
1,3,1,0,1,1,1,0.9915,0.9854,0.931,0.8836,637.8219,210.8455,373.0944,202.0058,516.1344,218.58,452.016,202.879,264.8751,66.0128,0.2492,1,1,2,0
1,3,1,1,1,1,1,0.9875,0.9871,0.8693,0.8613,1030.7031,340.2328,761.411,330.6974,972.7034,453.8106,866.3464,430.6758,269.4609,108.844,0.4039,1,1,2,0
1,3,1,2,0,0,1,0.0089,0.0642,0.0244,0.1483,1274.1385,573.3838,1273.7637,577.4212,1238.5768,683.0474,1226.5012,685.4054,4.0547,12.3036,3.0344,0,0,0,0
2,3,1,0,1,1,1,0.9915,0.9856,0.9301,0.8829,637.8114,210.923,372.9594,201.6084,516.2043,218.1369,452.0316,202.3592,265.0157,66.0839,0.2494,1,1,3,0
2,3,1,1,1,1,1,0.9874,0.9875,0.8662,0.8624,1030.4392,340.1062,761.5574,330.5668,970.8975,453.2878,863.287,432.4918,269.051,109.6016,0.4074,1,1,3,0
2,3,1,2,0,0,1,0.0124,0.0695,0.028,0.1367,1270.4048,584.635,1278.0248,587.566,1243.2178,677.6374,1231.4037,685.4691,8.1643,14.1742,1.7361,0,0,0,0
3,3,1,0,1,1,1,0.9915,0.9857,0.9299,0.8827,637.7885,210.9248,372.8488,201.6988,516.2508,218.1619,452.1044,202.1461,265.1003,66.1156,0.2494,1,1,4,0
3,3,1,1,1,1,1,0.9874,0.9875,0.8661,0.8622,1030.4,339.9036,761.359,330.428,970.4838,452.8874,863.7151,432.2655,269.2078,108.7419,0.4039,1,1,4,0
3,3,1,2,0,0,1,0.0119,0.0686,0.0274,0.1368,1270.7736,584.6888,1278.2566,587.5786,1243.5298,677.2281,1231.6394,685.0404,8.0217,14.2272,1.7736,0,0,0,0
4,3,1,0,1,1,1,0.9915,0.986,0.9286,0.8836,638.7508,210.5136,373.0604,201.6776,516.4436,217.4464,452.4143,201.1274,265.8373,66.0762,0.2486,1,1,5,0
4,3,1,1,1,1,1,0.9873,0.9877,0.8629,0.8625,1031.5148,339.147,762.9308,330.4263,971.7371,455.3946,865.0245,433.1082,268.7256,109.0149,0.4057,1,1,5,0
4,3,1,2,0,0,1,0.0127,0.0745,0.027,0.1397,1271.4286,581.8758,1278.9556,585.091,1243.3208,678.3032,1229.9343,686.7646,8.1849,15.8365,1.9348,0,0,0,0
5,3,1,0,1,1,1,0.9916,0.9859,0.9295,0.8839,638.5706,210.08,372.907,200.9934,516.0255,216.8342,452.702,200.649,265.819,65.3591,0.2459,1,1,6,1
5,3,1,1,1,1,1,0.987,0.9875,0.8648,0.8652,1031.78,339.1619,761.9316,330.4239,970.3022,455.2719,863.8323,434.2218,269.9898,108.5309,0.402,1,1,6,1
5,3,1,2,0,0,1,0.0126,0.0715,0.0276,0.138,1271.1868,586.3336,1278.6364,589.2619,1240.7651,680.2146,1227.8702,688.1558,8.0044,15.144,1.892,0,0,0,0
6,3,1,0,1,1,1,0.9916,0.9859,0.9296,0.8836,638.663,210.0753,372.978,200.9873,515.964,216.9234,452.5886,200.7626,265.8404,65.4035,0.246,1,1,7,1
6,3,1,1,1,1,1,0.987,0.9876,0.8641,0.8654,1031.8496,339.1677,762.0586,330.5159,970.0923,454.9324,863.997,434.0092,269.9298,108.1387,0.4006,1,1,7,1
6,3,1,2,0,0,1,0.0128,0.0713,0.0281,0.1378,1270.9873,586.7219,1278.4319,589.7328,1241.2885,680.0272,1228.7942,687.9972,8.0304,14.8198,1.8455,0,0,0,0
7,2,0,0,1,1,1,0.9915,0.9857,0.9302,0.8843,638.0694,210.3143,372.9277,200.6966,516.0177,216.7843,453.288,200.1888,265.3161,64.8878,0.2446,1,1,8,1
7,2,0,1,1,1,1,0.9873,0.9872,0.8674,0.8627,1030.8718,339.4766,761.9512,330.1194,971.5771,455.6338,864.3825,433.4016,269.0834,109.4758,0.4068,1,1,8,1
8,2,0,0,1,1,1,0.9915,0.9858,0.9302,0.8847,638.0837,210.2822,373.0351,200.6912,516.0912,216.8994,453.2842,200.1787,265.2221,64.9946,0.2451,1,1,9,1
8,2,0,1,1,1,1,0.9873,0.9871,0.868,0.8626,1030.9023,339.4078,761.9296,330.1056,971.4641,455.608,864.2972,433.4734,269.1336,109.4289,0.4066,1,1,9,1
9,3,1,0,1,1,1,0.9876,0.9896,0.9127,0.9067,635.393,207.0164,372.8135,201.412,514.2091,214.7451,457.4888,207.786,262.6394,57.1457,0.2176,1,1,10,1
9,3,1,1,1,1,1,0.9871,0.9871,0.8679,0.864,1030.5361,340.2922,762.5496,329.8874,970.9871,456.0902,864.8943,432.7934,268.1885,108.6205,0.405,1,1,10,1
9,3,1,3,0,0,1,0.0121,0.0726,0.0268,0.1389,1268.8875,586.5429,1277.9952,589.3492,1239.7349,679.8076,1224.8699,689.3144,9.5303,17.6451,1.8515,0,0,0,0
10,3,1,0,1,1,1,0.9875,0.9896,0.9127,0.9069,635.3807,207.0235,372.8233,201.3893,514.1684,214.6832,457.4391,207.9931,262.6178,57.1224,0.2175,1,1,11,1
10,3,1,1,1,1,1,0.9871,0.9871,0.868,0.864,1030.5714,340.3118,762.6218,329.8462,970.9958,456.1051,864.9789,432.841,268.1539,108.5395,0.4048,1,1,11,1
10,3,1,3,0,0,1,0.0122,0.0726,0.0269,0.1391,1268.992,586.544,1277.9849,589.3674,1239.9656,679.5926,1225.147,689.1369,9.4257,17.6263,1.87,0,0,0,0
11,3,1,0,1,1,1,0.9917,0.9856,0.9314,0.8822,639.2956,210.7007,372.6624,200.8326,515.7382,218.4106,452.8257,201.7386,266.8156,65.0841,0.2439,1,1,12,1
11,3,1,1,1,1,1,0.9873,0.9869,0.8694,0.863,1030.3428,340.3609,762.5562,330.042,971.5915,457.012,865.723,432.531,267.9853,108.6622,0.4055,1,1,12,1
11,3,1,3,0,0,1,0.0117,0.0691,0.0253,0.134,1270.332,586.739,1278.9473,589.2433,1239.0708,679.1925,1223.3726,688.8108,8.9718,18.4105,2.052,0,0,0,0
12,3,1,0,1,1,1,0.9879,0.9895,0.9138,0.9047,635.6638,207.3626,372.4939,201.2358,514.2985,216.0328,456.6586,209.23,263.2412,58.04,0.2205,1,1,13,1
12,3,1,1,1,1,1,0.9873,0.9869,0.8694,0.8627,1030.2797,340.327,762.4964,330.0906,971.6741,457.1046,866.202,432.1368,267.9788,108.3871,0.4045,1,1,13,1
12,3,1,3,0,0,1,0.0118,0.0689,0.0256,0.1336,1270.1602,587.8327,1278.7198,590.3554,1238.6188,679.586,1223.1099,689.2185,8.9237,18.2568,2.0459,0,0,0,0
13,3,1,0,1,1,1,0.9917,0.9856,0.9309,0.8823,639.5803,210.3087,372.2475,200.947,515.3774,217.8004,452.1076,202.2629,267.4967,65.1497,0.2436,1,1,14,1
13,3,1,1,1,1,1,0.9875,0.9871,0.8676,0.8603,1031.5348,340.2748,762.0695,330.5209,970.8292,455.8485,867.6348,431.0469,269.6417,106.133,0.3936,1,1,14,1
13,3,1,3,0,0,1,0.0114,0.0671,0.0263,0.1339,1268.2124,590.055,1277.4451,593.0076,1236.8387,681.5924,1223.6211,691.0047,9.6933,16.2265,1.674,0,0,0,0
14,2,0,0,1,1,1,0.9917,0.9856,0.9311,0.8813,639.823,210.2266,372.3452,201.4584,515.0255,218.2996,452.4112,202.1153,267.6215,64.6722,0.2417,1,1,15,1
14,2,0,1,1,1,1,0.9876,0.987,0.8683,0.858,1032.1005,340.4224,761.6984,331.3876,972.4717,459.3264,866.9776,431.1928,270.5529,109.1811,0.4035,1,1,15,1
15,2,0,0,1,1,1,0.9917,0.9856,0.931,0.8814,639.8136,210.2357,372.3986,201.5113,515.0117,218.2965,452.3914,202.1678,267.5573,64.664,0.2417,1,1,16,1
