frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,0,0,1,1,1,0.9839,0.9922,0.7827,0.8584,1207.0,353.5,918.0,338.5,1146.0,417.0,1067.0,408.5,289.389,79.456,0.2746,1,1,1,0
0,3,0,1,1,1,1,0.9873,0.9893,0.8398,0.8496,792.0,327.0,519.0,323.0,682.5,433.0,620.0,437.0,273.0293,62.6279,0.2294,1,1,1,0
0,3,0,2,1,1,1,0.9912,0.9897,0.9189,0.8774,401.75,202.25,134.125,199.25,280.0,225.5,223.125,220.5,267.6418,57.0944,0.2133,1,1,1,0
1,3,0,0,1,1,1,0.9854,0.9922,0.7886,0.8574,1207.0,350.0,917.5,337.0,1154.0,425.0,1063.0,413.5,289.7917,91.7238,0.3165,1,1,2,0
1,3,0,2,1,1,1,0.9912,0.9897,0.917,0.8809,401.25,203.0,135.0,198.0,277.25,219.0,225.25,219.0,266.2969,52.0,0.1953,1,1,2,0
1,3,0,1,1,1,1,0.9873,0.9897,0.8291,0.8442,794.0,325.0,515.0,324.5,688.5,437.5,615.0,443.0,279.0004,73.7055,0.2642,1,1,2,0
2,3,0,0,1,1,1,0.9849,0.9922,0.7905,0.8643,1207.0,350.5,921.0,336.5,1143.0,412.0,1066.0,407.5,286.3425,77.1314,0.2694,1,1,3,0
2,3,0,1,1,1,1,0.9863,0.9893,0.8257,0.8423,794.5,327.5,514.0,326.5,683.0,434.0,617.0,436.0,280.5018,66.0303,0.2354,1,1,3,0
2,3,0,2,1,1,1,0.9917,0.9893,0.9224,0.8735,402.0,203.0,134.5,201.0,277.75,224.0,222.5,217.5,267.5075,55.631,0.208,1,1,3,0
3,3,0,0,1,1,1,0.9844,0.9922,0.7749,0.8579,1206.0,351.0,918.5,337.0,1149.0,421.5,1067.0,409.5,287.8407,82.8734,0.2879,1,1,4,0
3,3,0,2,1,1,1,0.9907,0.9893,0.9199,0.8828,403.75,206.75,135.5,203.5,282.0,222.0,226.75,216.0,268.2697,55.5748,0.2072,1,1,4,0
3,3,0,1,1,1,1,0.9863,0.9893,0.8291,0.8506,792.5,327.0,514.5,326.0,686.5,436.0,619.0,435.5,278.0018,67.5019,0.2428,1,1,4,0
4,3,0,0,1,1,1,0.9839,0.9922,0.7686,0.8516,1208.0,353.5,918.0,339.5,1152.0,424.0,1067.0,408.5,290.3377,86.4017,0.2976,1,1,5,0
4,3,0,1,1,1,1,0.9858,0.9902,0.8076,0.8442,793.0,326.0,512.5,327.0,682.0,435.5,612.5,433.0,280.5018,69.5449,0.2479,1,1,5,0
4,3,0,2,1,1,1,0.9917,0.9897,0.9165,0.8711,402.0,204.25,136.125,198.5,280.25,222.0,224.375,217.0,265.9372,56.0983,0.2109,1,1,5,0
5,3,0,0,1,1,1,0.9854,0.9917,0.7759,0.8398,1207.0,351.0,918.0,339.0,1156.0,432.0,1065.0,412.0,289.249,93.1719,0.3221,1,1,6,1
5,3,0,2,1,1,1,0.9917,0.9893,0.9219,0.874,403.25,205.5,133.5,201.75,280.5,216.5,224.5,215.0,269.7761,56.0201,0.2077,1,1,6,1
5,3,0,1,1,1,1,0.9863,0.9897,0.8184,0.8418,795.0,326.5,515.5,325.0,683.0,436.0,618.5,439.5,279.504,64.5949,0.2311,1,1,6,1
6,3,0,0,1,1,1,0.9854,0.9917,0.8022,0.8594,1206.0,350.0,918.0,336.5,1145.0,425.5,1062.0,412.0,288.3162,84.0907,0.2917,1,1,7,1
6,3,0,1,1,1,1,0.9873,0.9897,0.8301,0.8403,790.0,326.0,516.5,326.5,681.5,434.5,616.0,435.0,273.5005,65.5019,0.2395,1,1,7,1
6,3,0,2,1,1,1,0.9917,0.9897,0.9175,0.8779,402.25,203.75,133.0,199.25,280.5,222.0,223.25,217.5,269.2876,57.4266,0.2133,1,1,7,1
7,3,0,0,1,1,1,0.9863,0.9917,0.8022,0.8457,1204.0,350.5,917.0,338.5,1149.0,424.0,1064.0,411.0,287.2508,85.9884,0.2993,1,1,8,1
7,3,0,2,1,1,1,0.9917,0.9897,0.918,0.875,402.5,206.25,134.0,201.0,281.5,220.75,225.0,222.0,268.5513,56.5138,0.2104,1,1,8,1
7,3,0,1,1,1,1,0.9854,0.9902,0.8208,0.8647,793.0,326.0,516.0,327.0,680.5,434.0,610.0,435.5,277.0018,70.516,0.2546,1,1,8,1
8,3,0,0,1,1,1,0.9858,0.9922,0.7881,0.8521,1205.0,350.0,917.0,334.5,1154.0,429.5,1068.0,413.0,288.4168,87.5685,0.3036,1,1,9,1
8,3,0,1,1,1,1,0.9868,0.9893,0.8398,0.8564,790.5,326.0,518.0,326.0,684.0,430.5,626.5,428.0,272.5,57.5543,0.2112,1,1,9,1
8,3,0,2,1,1,1,0.9912,0.9897,0.9199,0.8804,402.0,206.0,135.75,201.25,282.75,225.0,220.625,221.25,266.2924,62.2381,0.2337,1,1,9,1
9,3,0,2,1,1,1,0.9917,0.9902,0.916,0.8726,403.25,206.25,133.75,201.25,279.5,225.0,222.0,217.5,269.5464,57.9871,0.2151,1,1,10,1
9,3,0,0,1,1,1,0.9854,0.9917,0.8027,0.8638,1207.0,353.0,917.0,338.0,1146.0,427.5,1067.0,408.0,290.3877,81.3711,0.2802,1,1,10,1
9,3,0,1,1,1,1,0.9873,0.9893,0.8262,0.832,793.5,327.0,512.5,328.5,677.0,429.0,623.0,435.5,281.004,54.3898,0.1936,1,1,10,1
10,3,0,0,1,1,1,0.9858,0.9917,0.8027,0.8623,1206.0,350.5,919.0,336.5,1151.0,428.0,1064.0,411.0,287.3413,88.6454,0.3085,1,1,11,1
10,3,0,2,1,1,1,0.9917,0.9893,0.9194,0.8696,402.75,206.5,134.75,202.0,281.0,218.5,224.25,218.25,268.0378,56.7506,0.2117,1,1,11,1
10,3,0,1,1,1,1,0.9873,0.9897,0.8252,0.8418,795.0,325.0,515.0,326.0,676.0,426.0,614.5,440.0,280.0018,63.0734,0.2253,1,1,11,1
11,3,0,0,1,1,1,0.9863,0.9888,0.7954,0.8301,1208.0,349.5,917.0,337.5,1143.0,432.0,1058.0,411.5,291.2473,87.4371,0.3002,1,1,12,1
11,3,0,2,1,1,1,0.9912,0.9893,0.9199,0.8804,401.75,208.0,133.25,202.5,279.0,222.0,221.125,220.5,268.5563,57.8944,0.2156,1,1,12,1
11,3,0,1,1,1,1,0.9873,0.9888,0.834,0.8413,790.5,326.5,515.5,326.5,675.5,425.0,622.5,432.0,275.0,53.4603,0.1944,1,1,12,1
12,3,0,0,1,1,1,0.9878,0.9893,0.8022,0.8252,1208.0,348.5,915.0,338.0,1148.0,436.0,1058.0,412.5,293.1881,93.0175,0.3173,1,1,13,1
12,3,0,1,1,1,1,0.9878,0.9883,0.8374,0.8335,792.0,330.0,515.0,329.0,678.0,427.5,625.0,432.0,277.0018,53.1907,0.192,1,1,13,1
12,3,0,2,1,1,1,0.9912,0.9897,0.915,0.8745,405.0,206.25,134.5,201.0,280.5,223.0,224.125,219.5,270.5509,56.4835,0.2088,1,1,13,1
13,3,0,0,1,1,1,0.9873,0.9893,0.8086,0.832,1208.0,348.0,915.5,340.0,1149.0,436.0,1061.0,412.5,292.6094,91.0838,0.3113,1,1,14,1
13,3,0,2,1,1,1,0.9917,0.9893,0.9194,0.8696,404.75,205.25,135.875,202.0,275.5,222.25,220.375,217.75,268.8946,55.3084,0.2057,1,1,14,1
13,3,0,1,1,1,1,0.9863,0.9883,0.8394,0.8472,791.0,326.0,516.0,328.0,678.0,429.5,617.0,443.0,275.0073,62.476,0.2272,1,1,14,1
14,3,0,0,1,1,1,0.9863,0.9917,0.8032,0.8589,1206.0,350.5,917.0,337.5,1152.0,433.0,1062.0,412.0,289.2922,92.4175,0.3195,1,1,15,1
14,3,0,2,1,1,1,0.9912,0.9897,0.9175,0.876,400.25,205.75,135.375,200.5,279.75,224.0,219.25,222.5,264.927,60.5186,0.2284,1,1,15,1
14,3,0,1,1,1,1,0.9868,0.9893,0.8315,0.8452,790.5,325.5,516.0,327.0,684.5,430.0,624.5,428.5,274.5041,60.0187,0.2186,1,1,15,1
15,3,0,0,1,1,1,0.9854,0.9917,0.8037,0.8623,1202.0,351.5,917.5,337.5,1153.0,428.5,1068.0,411.0,284.8443,86.7828,0.3047,1,1,16,1
15,3,0,1,1,1,1,0.9873,0.9897,0.8359,0.8511,793.0,327.5,516.0,326.5,682.0,426.5,611.0,436.0,277.0018,71.6327,0.2586,1,1,16,1
15,3,0,2,1,1,1,0.9912,0.9897,0.9185,0.8799,403.5,205.75,134.0,201.5,278.0,221.0,221.375,218.75,269.5335,56.6697,0.2103,1,1,16,1
16,3,0,0,1,1,1,0.9854,0.9922,0.8008,0.8628,1203.0,350.0,915.0,338.0,1147.0,424.0,1068.0,410.0,288.2499,80.2309,0.2783,1,1,17,1
16,3,0,1,1,1,1,0.9878,0.9888,0.8291,0.8237,795.5,328.0,514.5,329.0,678.0,427.5,618.5,433.5,281.0018,59.8018,0.2128,1,1,17,1
16,3,0,2,1,1,1,0.9907,0.9893,0.9194,0.8828,402.75,207.75,131.875,202.5,286.5,224.5,225.875,219.0,270.9259,60.874,0.2247,1,1,17,1
17,3,0,0,1,1,1,0.9858,0.9922,0.8003,0.8657,1202.0,349.5,916.0,335.0,1146.0,421.5,1063.0,413.0,286.3673,83.4341,0.2914,1,1,18,1
17,3,0,1,1,1,1,0.9873,0.9897,0.833,0.8423,794.0,327.5,515.5,327.0,680.5,428.5,614.0,438.5,278.5004,67.2477,0.2415,1,1,18,1
17,3,0,2,1,1,1,0.9912,0.9893,0.9229,0.8809,403.25,206.5,132.0,201.75,283.75,225.0,220.875,223.5,271.2916,62.8929,0.2318,1,1,18,1
18,3,0,0,1,1,1,0.9863,0.9917,0.7744,0.8364,1206.0,349.5,914.0,337.0,1159.0,436.0,1062.0,413.0,292.2674,99.6895,0.3411,1,1,19,1
18,3,0,1,1,1,1,0.9873,0.9888,0.8384,0.8462,792.0,326.5,517.0,327.0,676.0,428.5,618.5,435.5,275.0005,57.9245,0.2106,1,1,19,1
18,3,0,2,1,1,1,0.9912,0.9897,0.9204,0.8828,405.25,207.0,134.25,202.75,283.5,223.0,223.625,217.5,271.0333,60.1271,0.2218,1,1,19,1
