frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,0,0,1,1,1,0.9888,0.9746,0.9082,0.8218,1193.0,338.5,987.5,351.0,1043.0,505.5,1173.0,479.5,205.8798,132.5745,0.6439,1,0,0,0
0,3,0,1,1,1,1,0.9907,0.98,0.8828,0.7861,866.5,367.5,648.5,322.5,630.5,530.0,755.5,495.0,222.596,129.8075,0.5832,1,0,0,0
0,3,0,2,1,1,1,0.9849,0.981,0.9116,0.8979,225.5,268.5,46.375,277.0,94.1875,401.5,209.0,393.0,179.3266,115.1267,0.642,1,0,0,0
1,4,1,0,1,1,1,0.9873,0.9854,0.8604,0.8276,1190.0,340.0,984.5,353.0,1022.0,492.0,1167.0,481.5,205.9108,145.3797,0.706,1,0,0,0
1,4,1,2,1,1,1,0.9863,0.9795,0.918,0.8853,232.0,266.5,60.25,268.0,100.1875,398.5,207.25,396.0,171.7566,107.0917,0.6235,1,0,0,0
1,4,1,1,1,1,1,0.9824,0.9863,0.8418,0.8491,852.5,366.0,651.0,331.5,628.0,529.0,744.5,514.5,204.4321,117.3989,0.5743,1,0,0,0
1,4,1,3,0,0,1,0.1252,0.1865,0.0628,0.075,1067.0,0.0,331.25,0.0,962.0,0.0,349.25,0.0,735.75,612.75,0.8328,1,0,0,0
2,4,1,0,1,1,1,0.9888,0.9858,0.8687,0.814,1191.0,334.0,986.5,348.5,1039.0,493.0,1166.0,489.5,205.0134,127.0482,0.6197,1,0,0,0
2,4,1,1,1,1,1,0.9829,0.9868,0.8477,0.8511,854.0,358.5,651.0,324.5,626.0,519.5,746.5,504.0,205.8276,121.4928,0.5903,1,0,0,0
2,4,1,2,1,1,1,0.9863,0.9819,0.9175,0.875,237.75,263.5,53.6875,271.5,94.0625,397.5,219.5,398.5,184.2363,125.4415,0.6809,1,0,0,0
2,4,1,3,0,0,1,0.1134,0.1161,0.0604,0.0453,1082.0,0.0,315.25,0.0,929.0,0.0,355.0,0.0,766.75,574.0,0.7486,1,0,0,0
3,3,0,0,1,1,1,0.9878,0.9844,0.8735,0.832,1179.0,334.5,980.0,343.5,1015.5,492.0,1153.0,479.5,199.2034,138.067,0.6931,1,0,0,0
3,3,0,1,1,1,1,0.9854,0.9854,0.8667,0.8408,844.0,357.0,638.5,330.5,611.5,521.0,738.0,503.5,207.2016,127.7047,0.6163,1,0,0,0
3,3,0,2,1,1,1,0.9858,0.9814,0.915,0.8906,239.25,270.5,74.8125,272.5,105.625,406.5,221.0,399.5,164.4497,115.5872,0.7029,1,0,0,0
4,4,1,0,1,1,1,0.9893,0.979,0.8726,0.8223,1188.0,340.0,978.5,350.0,1040.0,506.0,1168.0,477.5,209.7385,131.1345,0.6252,1,0,0,0
4,4,1,1,1,1,1,0.9863,0.9868,0.8633,0.8345,841.0,361.0,635.5,333.0,611.0,522.0,738.5,503.0,207.3988,128.9079,0.6215,1,0,0,0
