frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,2,0,0,1,1,1,0.9863,0.9839,0.8989,0.8872,929.5,352.0,786.0,344.5,884.0,408.0,831.5,397.0,143.6959,53.64,0.3733,1,1,1,0
0,2,0,1,1,1,1,0.9897,0.9883,0.9316,0.9077,709.0,276.5,562.0,275.0,642.5,276.0,598.0,276.0,147.0077,44.5,0.3027,1,1,1,0
1,2,0,0,1,1,1,0.9883,0.9834,0.9146,0.8843,930.0,349.5,785.0,345.0,883.0,408.0,831.5,396.5,145.0698,52.7684,0.3637,1,1,2,0
1,2,0,1,1,1,1,0.9907,0.9878,0.9321,0.9048,706.0,273.5,564.5,271.5,642.0,279.0,593.5,282.0,141.5141,48.5927,0.3434,1,1,2,0
2,2,0,0,1,1,1,0.9873,0.9863,0.9033,0.9019,929.5,349.0,785.5,343.5,880.5,408.5,829.5,399.0,144.105,51.8773,0.36,1,1,3,0
2,2,0,1,1,1,1,0.9897,0.9868,0.9209,0.9097,708.5,278.5,567.5,275.0,640.5,278.0,589.0,279.0,141.0434,51.5097,0.3652,1,1,3,0
3,2,0,0,1,1,1,0.9858,0.9849,0.8984,0.8931,928.0,349.5,785.0,343.5,882.5,406.0,830.0,398.5,143.1258,53.033,0.3705,1,1,4,0
3,2,0,1,1,1,1,0.9897,0.9878,0.9321,0.9048,708.5,275.0,563.0,275.5,644.5,275.5,594.0,279.5,145.5009,50.6582,0.3482,1,1,4,0
4,2,0,0,1,1,1,0.9863,0.9849,0.8989,0.8921,927.5,350.5,785.0,343.0,884.0,409.5,830.0,401.0,142.6972,54.6649,0.3831,1,1,5,0
4,2,0,1,1,1,1,0.9897,0.9878,0.9355,0.9087,711.5,276.0,562.5,275.5,646.5,275.5,596.0,278.5,149.0008,50.589,0.3395,1,1,5,0
5,2,0,1,1,1,1,0.9922,0.9873,0.9458,0.9092,707.0,275.0,565.5,271.0,641.0,274.0,594.0,282.0,141.5565,47.676,0.3368,1,1,6,1
5,2,0,0,1,1,1,0.9868,0.9858,0.8994,0.895,929.0,350.0,784.0,343.0,881.5,411.5,829.0,401.5,145.1689,53.4439,0.3681,1,1,6,1
6,2,0,0,1,1,1,0.9907,0.9819,0.9209,0.8813,933.0,352.0,782.5,345.0,877.0,409.0,832.5,403.5,150.6627,44.8386,0.2976,1,1,7,1
6,2,0,1,1,1,1,0.9897,0.9883,0.9365,0.9111,710.5,276.5,563.0,275.5,643.5,273.5,595.5,278.5,147.5034,48.2597,0.3272,1,1,7,1
7,2,0,0,1,1,1,0.9878,0.9844,0.9058,0.8838,929.5,352.0,784.0,344.5,880.5,411.0,826.0,402.5,145.6932,55.1589,0.3786,1,1,8,1
7,2,0,1,1,1,1,0.9907,0.9883,0.9409,0.9111,711.0,276.5,563.0,275.5,643.5,274.5,593.0,283.0,148.0034,51.2104,0.346,1,1,8,1
8,2,0,0,1,1,1,0.9878,0.9829,0.9106,0.8813,928.0,352.0,785.5,343.0,881.5,410.5,829.5,404.0,142.7839,52.4047,0.367,1,1,9,1
8,2,0,1,1,1,1,0.9902,0.9888,0.938,0.9175,709.0,275.0,563.5,275.5,644.0,275.0,594.0,282.0,145.5009,50.4876,0.347,1,1,9,1
