frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9897,0.9897,0.9209,0.894,800.0,230.0,578.0,231.5,696.0,235.5,645.5,234.5,222.0051,50.5099,0.2275,1,1,1,0
1,1,0,0,1,1,1,0.9893,0.9897,0.9194,0.8975,799.0,231.5,580.5,232.5,695.5,234.5,644.5,235.0,218.5023,51.0025,0.2334,1,1,2,0
2,1,0,0,1,1,1,0.9893,0.9902,0.9136,0.8955,798.0,231.5,578.0,233.0,697.0,237.0,646.0,230.5,220.0051,51.4125,0.2337,1,1,3,0
3,1,0,0,1,1,1,0.9883,0.9888,0.9062,0.8989,795.0,230.5,580.5,228.5,698.5,239.0,649.0,230.5,214.5093,50.2245,0.2341,1,1,4,0
4,1,0,0,1,1,1,0.9893,0.9907,0.9116,0.9014,798.0,231.0,576.0,232.0,698.0,238.0,647.0,232.5,222.0023,51.2957,0.2311,1,1,5,0
5,1,0,0,1,1,1,0.9893,0.9912,0.9106,0.9019,797.0,231.25,577.0,230.25,698.5,235.5,646.0,234.0,220.0023,52.5214,0.2387,1,1,6,1
6,1,0,0,1,1,1,0.9893,0.9907,0.9141,0.8989,796.0,229.25,577.0,230.0,700.0,241.0,643.5,236.0,219.0013,56.7208,0.259,1,1,7,1
7,1,0,0,1,1,1,0.9893,0.9902,0.9121,0.8965,796.0,230.75,577.0,231.0,696.0,237.5,641.5,241.5,219.0001,54.6466,0.2495,1,1,8,1
8,1,0,0,1,1,1,0.9897,0.9897,0.9219,0.9014,795.0,232.5,576.5,230.25,695.0,236.0,646.5,236.0,218.5116,48.5,0.222,1,1,9,1
9,1,0,0,1,1,1,0.9868,0.9888,0.9009,0.9038,792.0,232.0,578.0,230.0,690.5,241.5,643.0,238.0,214.0093,47.6288,0.2226,1,1,10,1
10,1,0,0,1,1,1,0.9868,0.9883,0.9004,0.8975,792.0,231.0,579.5,229.0,691.5,244.0,644.0,236.5,212.5094,48.0885,0.2263,1,1,11,1
11,1,0,0,1,1,1,0.9873,0.9878,0.9038,0.894,791.5,233.0,577.0,229.25,690.0,242.5,643.5,236.5,214.5328,46.8855,0.2185,1,1,12,1
12,1,0,0,1,1,1,0.9902,0.9902,0.9175,0.8955,792.0,233.0,574.0,231.5,694.0,240.0,644.0,240.0,218.0052,50.0,0.2294,1,1,13,1
13,1,0,0,1,1,1,0.9873,0.9888,0.9009,0.9023,784.0,234.0,576.0,227.75,693.0,245.0,643.0,241.0,208.0939,50.1597,0.241,1,1,14,1
14,1,0,0,1,1,1,0.9897,0.9907,0.9165,0.9009,791.5,232.0,574.5,231.5,689.5,243.0,640.5,243.0,217.0006,49.0,0.2258,1,1,15,1
15,1,0,0,1,1,1,0.9858,0.9883,0.9023,0.9082,787.5,229.75,576.5,227.5,691.0,244.0,642.0,239.0,211.012,49.2544,0.2334,1,1,16,1
16,1,0,0,1,1,1,0.9863,0.9883,0.9033,0.9077,788.0,227.75,576.0,228.0,689.5,243.5,642.0,232.0,212.0001,48.8723,0.2305,1,1,17,1
17,1,0,0,1,1,1,0.9888,0.9902,0.917,0.9067,788.0,229.75,573.0,233.5,693.0,242.5,643.0,234.0,215.0327,50.7174,0.2359,1,1,18,1
18,1,0,0,1,1,1,0.9858,0.9883,0.9023,0.9072,785.5,230.5,575.5,229.75,690.5,244.0,639.5,233.5,210.0013,52.0697,0.2479,1,1,19,1
19,1,0,0,1,1,1,0.9863,0.9883,0.9009,0.9048,787.5,231.75,575.0,230.75,690.0,243.0,643.5,230.75,212.5024,48.0865,0.2263,1,1,20,1
20,1,0,0,1,1,1,0.9868,0.9883,0.9014,0.9028,784.5,231.75,575.0,233.0,690.0,242.5,639.5,234.0,209.5037,51.2104,0.2444,1,1,21,1
21,1,0,0,1,1,1,0.9888,0.9902,0.9155,0.9019,786.0,229.75,572.0,234.0,693.0,249.5,639.5,234.0,214.0422,55.7001,0.2602,1,1,22,1
22,1,0,0,1,1,1,0.9863,0.9878,0.9043,0.9043,785.0,231.5,577.0,231.0,685.5,244.5,637.5,233.0,208.0006,49.3584,0.2373,1,1,23,1
23,1,0,0,1,1,1,0.9868,0.9888,0.9019,0.9092,785.5,230.5,574.0,231.0,688.0,243.0,638.5,230.5,211.5006,51.0539,0.2414,1,1,24,1
24,1,0,0,1,1,1,0.9868,0.9883,0.9014,0.9048,783.0,234.0,574.0,233.5,687.0,245.5,633.5,235.5,209.0006,54.4266,0.2604,1,1,25,1
25,1,0,0,1,1,1,0.9883,0.9907,0.9087,0.9082,785.5,229.75,571.0,234.0,685.5,238.5,636.5,234.5,214.5421,49.163,0.2292,1,1,26,1
26,1,0,0,1,1,1,0.9888,0.9912,0.9097,0.9053,785.0,231.25,570.5,235.5,687.5,239.0,639.0,234.0,214.5421,48.7571,0.2273,1,1,27,1
27,1,0,0,1,1,1,0.9858,0.9883,0.9014,0.9097,783.0,232.0,574.5,232.5,685.5,243.5,635.5,235.0,208.5006,50.7174,0.2432,1,1,28,1
