frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,0,0,1,1,1,0.9863,0.9795,0.916,0.8828,953.0,349.5,832.0,349.0,924.5,396.0,879.5,376.0,121.001,49.2443,0.407,1,1,1,0
0,3,0,1,1,1,1,0.9912,0.9888,0.9414,0.9185,597.5,288.5,465.75,288.5,539.5,293.0,499.75,291.5,131.75,39.7783,0.3019,1,1,1,0
0,3,0,2,1,1,1,0.9878,0.9917,0.8906,0.9297,781.5,337.0,648.0,345.0,730.5,394.5,698.0,394.5,133.7395,32.5,0.243,1,1,1,0
1,3,0,0,1,1,1,0.9863,0.978,0.918,0.8789,954.5,349.0,833.0,348.5,928.0,399.5,880.5,366.0,121.501,58.1249,0.4784,1,1,2,0
1,3,0,1,1,1,1,0.9883,0.9893,0.9277,0.9263,596.0,292.5,464.0,291.5,539.5,294.0,501.25,294.0,132.0038,38.25,0.2898,1,1,2,0
1,3,0,2,1,1,1,0.9873,0.9927,0.8887,0.9268,779.0,336.0,648.0,343.5,720.5,397.0,699.5,404.0,131.2145,22.1359,0.1687,1,1,2,0
2,3,0,0,1,1,1,0.9878,0.9819,0.9224,0.8965,953.0,351.5,832.0,349.5,930.5,397.5,886.0,369.5,121.0165,52.5761,0.4345,1,1,3,0
2,3,0,1,1,1,1,0.9873,0.9907,0.9111,0.9341,596.5,291.0,463.5,292.0,540.5,292.5,504.5,288.5,133.0038,36.2215,0.2723,1,1,3,0
2,3,0,2,1,1,1,0.9873,0.9922,0.8926,0.9263,780.0,337.0,649.0,343.5,722.5,394.5,699.0,404.5,131.1612,25.5392,0.1947,1,1,3,0
3,3,0,0,1,1,1,0.9878,0.979,0.9214,0.8779,952.0,351.0,833.0,348.0,929.0,396.0,884.0,375.5,119.0378,49.4495,0.4154,1,1,4,0
3,3,0,1,1,1,1,0.9878,0.9893,0.9258,0.9248,595.0,292.0,465.5,291.0,540.0,293.0,501.25,292.5,129.5039,38.7532,0.2992,1,1,4,0
3,3,0,2,1,1,1,0.9834,0.9912,0.8784,0.9243,780.0,335.0,650.5,343.0,724.0,398.0,697.0,397.5,129.7469,27.0046,0.2081,1,1,4,0
4,3,0,0,1,1,1,0.9878,0.9775,0.9219,0.8711,951.5,350.0,832.0,348.0,928.0,394.0,888.5,365.5,119.5167,48.7083,0.4075,1,1,5,0
4,3,0,1,1,1,1,0.9883,0.9888,0.9287,0.9229,596.5,290.0,464.75,289.0,540.5,296.0,499.75,294.0,131.7538,40.7991,0.3097,1,1,5,0
4,3,0,2,1,1,1,0.9834,0.9912,0.8784,0.9258,781.0,335.0,651.0,343.0,721.5,396.0,698.0,400.0,130.2459,23.838,0.183,1,1,5,0
5,3,0,0,1,1,1,0.9858,0.9824,0.9121,0.8989,952.5,349.0,833.0,349.0,928.5,398.5,884.5,373.5,119.5,50.6063,0.4235,1,1,6,1
5,3,0,1,1,1,1,0.9878,0.9907,0.9253,0.9336,597.0,292.0,465.25,291.5,540.0,290.5,499.75,288.0,131.7509,40.3276,0.3061,1,1,6,1
5,3,0,2,1,1,1,0.9858,0.9907,0.894,0.9209,778.0,336.0,649.5,343.5,719.0,392.5,696.0,398.0,128.7187,23.6485,0.1837,1,1,6,1
6,3,0,0,1,1,1,0.9897,0.9897,0.9175,0.9141,953.0,347.0,834.5,349.5,909.0,394.5,891.5,376.5,118.5264,25.1048,0.2118,1,1,7,1
6,3,0,2,1,1,1,0.9854,0.9897,0.8931,0.916,779.0,335.0,652.0,342.5,715.0,390.5,698.0,401.5,127.2213,20.2485,0.1592,1,1,7,1
6,3,0,1,1,1,1,0.9883,0.9897,0.9297,0.9287,597.0,289.5,466.5,288.5,540.0,290.0,502.25,287.0,130.5038,37.869,0.2902,1,1,7,1
7,3,0,0,1,1,1,0.9868,0.9766,0.918,0.8706,951.5,350.5,833.0,350.5,929.5,396.0,885.5,373.5,118.5,49.4191,0.417,1,1,8,1
7,3,0,2,1,1,1,0.9868,0.9932,0.8809,0.9282,780.0,336.0,648.5,345.0,718.0,395.5,702.5,400.0,131.8076,16.14,0.1225,1,1,8,1
7,3,0,1,1,1,1,0.9922,0.9883,0.9517,0.9199,597.0,289.0,467.5,288.5,537.5,288.0,499.25,290.5,129.501,38.3316,0.296,1,1,8,1
8,3,0,1,1,1,1,0.9893,0.9893,0.9248,0.9253,598.0,291.0,467.0,291.0,541.5,292.5,502.0,291.0,131.0,39.5285,0.3017,1,1,9,1
8,3,0,0,1,1,1,0.9888,0.9907,0.9121,0.9214,953.0,347.0,834.0,351.0,911.0,391.0,888.0,376.5,119.0672,27.1892,0.2284,1,1,9,1
8,3,0,2,1,1,1,0.9858,0.9927,0.8784,0.9277,779.0,335.0,649.0,344.5,725.5,398.5,703.0,396.0,130.3467,22.6385,0.1737,1,1,9,1
9,3,0,0,1,1,1,0.9858,0.9795,0.9097,0.8809,951.5,352.0,832.0,349.5,930.5,398.5,886.0,374.5,119.5261,50.5594,0.423,1,1,10,1
9,3,0,1,1,1,1,0.9888,0.9883,0.9326,0.9214,595.0,292.5,465.5,289.5,540.0,293.5,502.0,294.0,129.5347,38.0033,0.2934,1,1,10,1
9,3,0,2,1,1,1,0.9854,0.9902,0.8916,0.916,778.5,336.0,652.0,343.0,720.0,392.0,697.5,397.0,126.6935,23.0489,0.1819,1,1,10,1
10,3,0,0,1,1,1,0.9878,0.9824,0.9229,0.8984,952.5,349.5,832.0,348.5,928.0,396.0,886.0,373.0,120.5041,47.8853,0.3974,1,1,11,1
