frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,0,1,1,0.8813,0.9854,0.3599,0.8457,563.0,343.5,541.0,352.0,589.0,517.0,545.5,531.5,23.585,45.853,1.9442,0,0,0,0
1,1,0,0,0,1,1,0.8794,0.9854,0.3572,0.8447,563.5,343.5,541.0,352.0,589.0,516.5,545.0,531.5,24.052,46.4866,1.9328,0,0,0,0
2,1,0,0,0,1,1,0.8818,0.9849,0.3635,0.8457,565.5,343.5,539.5,351.0,589.0,516.0,547.0,529.5,27.0601,44.1163,1.6303,0,0,0,0
3,1,0,0,0,1,1,0.8804,0.9849,0.364,0.8457,565.5,343.5,539.5,351.0,589.5,516.0,547.0,529.5,27.0601,44.5926,1.6479,0,0,0,0
4,2,1,0,0,1,1,0.8721,0.9834,0.3469,0.8359,564.0,344.0,539.5,351.5,591.5,515.5,551.0,528.0,25.6223,42.3851,1.6542,0,0,0,0
4,2,1,1,0,0,1,0.0142,0.0471,0.0327,0.0857,1266.0,626.0,1267.0,631.5,1247.0,720.0,1248.0,720.0,5.5902,1.0,0.1789,0,0,0,0
5,2,1,0,0,1,1,0.8701,0.9834,0.344,0.835,563.5,344.0,539.5,351.0,591.0,515.5,550.5,527.5,25.0,42.2404,1.6896,0,0,0,0
5,2,1,1,0,0,1,0.0143,0.0486,0.0322,0.0873,1266.0,630.5,1267.0,636.5,1246.0,720.0,1248.0,720.0,6.0828,2.0,0.3288,0,0,0,0
6,2,1,0,0,1,1,0.8853,0.9849,0.3735,0.8462,563.5,343.0,539.0,350.0,590.5,517.5,554.0,532.0,25.4804,39.2747,1.5414,0,0,0,0
6,2,1,1,0,0,1,0.014,0.0561,0.0307,0.096,1263.0,631.0,1265.0,637.0,1246.0,719.5,1248.0,718.5,6.3246,2.2361,0.3536,0,0,0,0
7,2,1,0,0,1,1,0.8857,0.9849,0.3757,0.8472,563.5,343.0,538.5,349.5,590.5,517.0,554.0,531.5,25.8312,39.2747,1.5204,0,0,0,0
