frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,2,1,0,1,1,1,0.9945,0.9933,0.9569,0.9488,788.349,305.0906,688.4752,306.0948,747.3625,302.1706,716.6881,305.0486,99.8789,30.8091,0.3085,1,1,1,0
0,2,1,1,0,0,1,0.9279,0.8748,0.1965,0.0799,37.351,348.912,85.8131,344.578,13.6028,396.0937,73.5792,393.7262,48.6555,60.0231,1.2336,0,0,0,0
1,3,1,0,1,1,1,0.9945,0.9934,0.957,0.9494,788.0953,304.889,688.3343,305.4242,747.561,302.5582,716.6862,305.9466,99.7624,31.0602,0.3113,1,1,2,0
1,3,1,1,0,0,1,0.8528,0.7672,0.2537,0.1236,72.1766,347.5113,46.9818,344.186,50.0305,388.38,28.1626,386.0977,25.4133,21.9867,0.8652,0,0,0,0
1,3,1,2,0,0,1,0.0107,0.0344,0.0314,0.0781,1274.2003,584.1696,1263.7186,585.2782,1245.485,689.387,1242.343,688.5154,10.5402,3.2606,0.3094,0,0,0,0
2,2,1,0,1,1,1,0.9943,0.9934,0.9555,0.9494,788.2711,304.9806,688.1715,305.4031,747.6593,303.041,717.0732,306.2962,100.1005,30.7588,0.3073,1,1,3,0
2,2,1,1,0,0,1,0.881,0.7605,0.3487,0.1321,72.4407,347.2868,45.7202,344.6896,52.6666,397.9662,25.9007,395.5467,26.8464,26.8751,1.0011,0,0,0,0
3,2,1,0,1,1,1,0.9943,0.9934,0.9555,0.9494,788.2682,304.8353,688.14,305.2172,747.7129,302.9823,717.1922,306.1135,100.129,30.6809,0.3064,1,1,4,0
3,2,1,1,0,0,1,0.8805,0.7579,0.3458,0.1296,72.582,347.6221,45.7527,344.9529,52.8528,399.4518,26.1208,396.9631,26.9617,26.8476,0.9958,0,0,0,0
4,2,1,0,1,1,1,0.9944,0.9933,0.9568,0.9491,788.6282,305.2739,688.3451,305.6105,747.4976,302.4647,717.0851,305.6122,100.2836,30.5749,0.3049,1,1,5,0
