frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9941,0.9883,0.9497,0.9204,787.0,296.0,673.0,293.0,737.0,295.5,700.0,293.5,114.0395,37.054,0.3249,1,1,1,0
1,2,1,0,1,1,1,0.9937,0.9888,0.9463,0.9204,786.0,297.0,671.0,294.0,737.5,296.0,701.0,300.5,115.0391,36.7764,0.3197,1,1,2,0
1,2,1,1,0,1,1,0.9292,0.7925,0.4744,0.1586,51.375,348.0,78.6875,346.5,34.4062,388.5,68.6875,385.5,27.3537,34.4123,1.258,0,0,0,0
2,1,0,0,1,1,1,0.9941,0.9888,0.9473,0.9219,787.0,296.5,672.5,293.0,735.0,296.0,700.5,298.5,114.5535,34.5905,0.302,1,1,3,0
3,1,0,0,1,1,1,0.9941,0.9888,0.9482,0.9233,786.5,297.0,672.5,293.0,738.0,295.0,701.5,294.5,114.0702,36.5034,0.32,1,1,4,0
4,1,0,0,1,1,1,0.9937,0.9873,0.9473,0.917,786.5,297.0,672.5,292.5,736.5,294.0,701.0,293.0,114.0888,35.5141,0.3113,1,1,5,0
5,1,0,0,1,1,1,0.9941,0.9878,0.9507,0.918,788.5,296.5,674.0,293.0,738.5,297.5,702.5,296.0,114.5535,36.0312,0.3145,1,1,6,1
6,1,0,0,1,1,1,0.9941,0.9883,0.9473,0.9204,786.5,296.5,674.0,293.0,737.0,296.5,700.0,294.0,112.5544,37.0844,0.3295,1,1,7,1
7,1,0,0,1,1,1,0.9941,0.9873,0.9497,0.9146,786.5,297.0,673.0,293.5,737.0,296.0,701.0,293.5,113.554,36.0867,0.3178,1,1,8,1
8,1,0,0,1,1,1,0.9937,0.9873,0.9473,0.915,788.0,297.0,673.0,293.5,734.5,295.0,701.0,291.5,115.0532,33.6823,0.2928,1,1,9,1
9,1,0,0,1,1,1,0.9937,0.9883,0.9453,0.9185,786.5,297.0,673.0,293.0,739.0,296.5,702.0,297.0,113.5705,37.0034,0.3258,1,1,10,1
10,1,0,0,1,1,1,0.9897,0.9888,0.9404,0.9263,785.0,296.5,673.0,296.5,737.5,294.0,703.5,304.0,112.0,35.4401,0.3164,1,1,11,1
11,2,1,0,1,1,1,0.9932,0.9873,0.9438,0.9141,788.5,297.0,675.0,293.5,734.5,295.0,703.5,298.0,113.554,31.1448,0.2743,1,1,12,1
11,2,1,2,0,0,1,0.8193,0.5742,0.2539,0.0696,37.0625,349.0,83.875,346.5,27.8906,398.0,68.375,384.0,46.8792,42.8367,0.9138,0,0,0,0
12,1,0,0,1,1,1,0.9932,0.9883,0.9424,0.9209,788.0,298.0,674.0,294.0,736.0,295.5,703.0,298.0,114.0702,33.0946,0.2901,1,1,13,1
13,1,0,0,1,1,1,0.9932,0.9878,0.9434,0.9185,788.0,298.0,674.5,293.5,736.0,293.5,704.0,289.5,113.5892,32.249,0.2839,1,1,14,1
14,2,1,0,1,1,1,0.9937,0.9883,0.9473,0.9204,788.5,297.0,674.5,294.0,738.0,293.5,702.5,291.0,114.0395,35.5879,0.3121,1,1,15,1
14,2,1,3,0,1,1,0.916,0.7651,0.4282,0.1448,48.1875,350.5,79.5625,349.0,36.5,399.5,76.0625,395.0,31.4108,39.8176,1.2676,0,0,0,0
15,1,0,0,1,1,1,0.9937,0.9888,0.9468,0.9243,789.5,295.5,675.5,293.5,738.0,295.0,702.5,293.5,114.0175,35.5317,0.3116,1,1,16,1
16,1,0,0,1,1,1,0.9897,0.9897,0.939,0.9307,786.0,295.5,673.5,297.0,738.0,295.0,703.5,304.5,112.51,35.7841,0.3181,1,1,17,1
17,1,0,0,1,1,1,0.9937,0.9883,0.9482,0.9194,790.0,296.5,675.5,293.5,735.5,294.5,704.0,295.0,114.5393,31.504,0.275,1,1,18,1
18,1,0,0,1,1,1,0.9937,0.9878,0.9478,0.9175,789.5,297.0,676.0,293.5,738.0,295.5,702.0,295.0,113.554,36.0035,0.3171,1,1,19,1
19,1,0,0,1,1,1,0.9937,0.9883,0.9492,0.9219,789.0,295.5,676.0,293.5,738.0,295.0,702.0,294.0,113.0177,36.0139,0.3187,1,1,20,1
20,1,0,0,1,1,1,0.9941,0.9873,0.9497,0.9155,789.0,298.0,676.0,294.5,740.0,296.5,702.5,296.0,113.0542,37.5033,0.3317,1,1,21,1
21,1,0,0,1,1,1,0.9922,0.9907,0.9414,0.9321,788.5,298.0,676.5,298.5,739.0,294.0,702.0,299.0,112.0011,37.3363,0.3334,1,1,22,1
22,1,0,0,1,1,1,0.9937,0.9883,0.9468,0.9175,788.5,298.0,677.5,296.0,740.0,297.0,703.0,292.5,111.018,37.2726,0.3357,1,1,23,1
23,1,0,0,1,1,1,0.9937,0.9883,0.9463,0.918,789.5,297.0,677.0,294.0,738.5,297.5,701.0,298.5,112.54,37.5133,0.3333,1,1,24,1
24,1,0,0,1,1,1,0.9932,0.9888,0.9424,0.9268,788.5,297.0,678.0,295.5,737.5,291.0,706.0,295.5,110.5102,31.8198,0.2879,1,1,25,1
