frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,2,0,0,1,1,1,0.9907,0.9873,0.918,0.8882,638.0,210.5,371.0,199.75,517.5,213.0,451.75,202.25,267.2163,66.623,0.2493,1,1,1,0
0,2,0,1,1,1,1,0.9878,0.9878,0.8608,0.8564,1032.0,345.5,757.5,334.5,978.0,461.5,862.5,432.0,274.7203,119.2078,0.4339,1,1,1,0
1,2,0,1,1,1,1,0.9883,0.9873,0.8652,0.853,1033.0,343.0,758.5,333.0,972.0,455.0,868.0,427.5,274.6821,107.5744,0.3916,1,1,2,0
1,2,0,0,1,1,1,0.9917,0.9863,0.9253,0.8799,640.0,210.75,371.0,200.25,517.0,213.5,451.0,204.0,269.2048,66.6802,0.2477,1,1,2,0
2,2,0,0,1,1,1,0.9902,0.9868,0.9194,0.894,637.0,210.5,371.5,199.25,515.0,214.0,449.5,206.0,265.7382,65.9867,0.2483,1,1,3,0
2,2,0,1,1,1,1,0.9863,0.9907,0.8423,0.8706,1029.0,346.5,758.0,332.0,981.0,458.0,862.5,437.5,271.3876,120.2601,0.4431,1,1,3,0
3,2,0,0,1,1,1,0.9893,0.9912,0.917,0.9019,630.0,207.5,368.5,202.0,518.5,211.5,456.0,210.25,261.5578,62.5125,0.239,1,1,4,0
3,2,0,1,1,1,1,0.9873,0.9873,0.8667,0.8623,1031.0,344.5,757.0,333.5,976.0,465.5,863.0,436.5,274.2207,116.6619,0.4254,1,1,4,0
4,2,0,1,1,1,1,0.9873,0.9883,0.8555,0.8633,1033.0,339.0,762.0,330.0,976.5,460.5,860.5,432.0,271.1494,119.4498,0.4405,1,1,5,0
4,2,0,0,1,1,1,0.9883,0.9917,0.9072,0.9033,633.5,207.0,369.5,200.75,516.5,210.5,455.5,213.25,264.074,61.062,0.2312,1,1,5,0
5,2,0,0,1,1,1,0.9883,0.9912,0.9087,0.9009,633.0,208.75,368.0,202.25,514.5,208.25,455.0,214.5,265.0797,59.8274,0.2257,1,1,6,1
5,2,0,1,1,1,1,0.9849,0.9912,0.833,0.876,1029.0,344.5,758.0,334.0,978.5,455.5,865.0,437.5,271.2033,114.9184,0.4237,1,1,6,1
6,2,0,1,1,1,1,0.9878,0.9878,0.8618,0.8608,1033.0,341.5,759.0,333.0,973.0,461.0,860.0,433.5,274.1318,116.2981,0.4242,1,1,7,1
6,2,0,0,1,1,1,0.9912,0.9873,0.9219,0.8862,640.0,212.75,368.5,199.0,518.0,217.0,450.25,205.25,271.848,68.7614,0.2529,1,1,7,1
7,2,0,1,1,1,1,0.9888,0.9863,0.8853,0.8662,1032.0,339.0,758.5,327.0,976.0,459.0,859.0,429.5,273.7631,120.6617,0.4408,1,1,8,1
7,2,0,0,1,1,1,0.9883,0.9897,0.9111,0.9014,636.0,208.5,372.0,199.75,513.5,211.0,456.25,208.0,264.145,57.3285,0.217,1,1,8,1
8,2,0,1,1,1,1,0.9873,0.9863,0.8711,0.8579,1030.0,343.5,760.0,331.0,975.0,460.5,860.5,437.5,270.2892,116.7872,0.4321,1,1,9,1
8,2,0,0,1,1,1,0.9893,0.9907,0.9194,0.8994,631.5,206.25,366.0,199.0,516.5,215.25,454.0,218.0,265.599,62.5605,0.2355,1,1,9,1
