frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9898,0.9884,0.9204,0.9149,782.075,271.6348,638.5849,269.8742,726.782,270.4998,681.0816,267.4082,143.5009,45.8048,0.3192,1,1,1,0
1,1,0,0,1,1,1,0.9898,0.9884,0.9206,0.915,782.1382,271.674,638.6356,269.855,726.8159,270.3894,681.1432,267.4422,143.5142,45.7677,0.3189,1,1,2,0
2,3,1,0,1,1,1,0.9902,0.9884,0.9223,0.914,781.6461,272.4307,638.0106,270.3676,725.523,270.3121,680.3914,267.7462,143.6503,45.2045,0.3147,1,1,3,0
2,3,1,1,0,0,0,0.7672,0.6494,0.2428,0.1605,29.33,345.414,73.1452,341.1938,33.9228,389.4277,70.2449,374.1645,44.0179,39.3987,0.8951,1,0,0,0
2,3,1,2,0,0,0,0.891,0.8447,0.142,0.0947,23.539,343.4904,70.6109,341.2754,19.2496,384.6678,80.971,382.6605,47.1241,61.754,1.3105,1,0,0,0
3,3,1,0,1,1,1,0.99,0.9883,0.9213,0.9136,781.7128,272.2668,637.9892,270.2964,725.5522,270.4864,680.484,267.8291,143.7371,45.1465,0.3141,1,1,4,0
3,3,1,2,0,0,0,0.8919,0.8429,0.1455,0.0945,24.5299,343.4229,70.0924,341.0926,20.19,386.0629,80.4929,384.0192,45.622,60.3375,1.3226,1,0,0,0
3,3,1,1,0,0,0,0.7664,0.6416,0.2431,0.1549,29.1618,345.5448,73.3714,341.2148,33.217,394.2565,70.2668,378.9163,44.4211,40.1,0.9027,1,0,0,0
4,3,1,0,1,1,1,0.9894,0.9882,0.9184,0.9141,782.7338,271.549,638.9391,270.9054,724.8378,270.6374,679.3853,268.894,143.7961,45.4859,0.3163,1,1,5,0
4,3,1,1,0,1,0,0.8616,0.7458,0.3041,0.1451,69.2728,341.9306,31.9395,341.2172,69.5776,385.2522,35.8305,385.7636,37.3401,33.751,0.9039,0,0,0,0
4,3,1,3,0,0,0,0.7556,0.578,0.438,0.2424,70.133,340.9459,28.5708,344.9542,59.5526,376.207,36.3613,389.139,41.755,26.5532,0.6359,1,0,0,0
5,3,1,0,1,1,1,0.9898,0.9879,0.9214,0.9133,782.6631,271.1761,638.8696,270.9259,722.9596,270.5213,679.7454,269.1012,143.7937,43.2375,0.3007,1,1,6,1
5,3,1,3,0,0,0,0.7865,0.6784,0.2296,0.1504,26.2217,347.1276,74.7896,342.7878,28.9585,406.7078,73.6381,388.3223,48.7614,48.3145,0.9908,0,0,0,0
5,3,1,4,0,0,0,0.8952,0.8443,0.1368,0.0861,24.0384,345.4874,71.7228,342.6786,19.8445,391.6661,82.1724,389.2078,47.7671,62.3763,1.3058,1,0,0,0
6,3,1,0,1,1,1,0.9897,0.9878,0.9209,0.913,782.544,271.3253,638.884,271.1211,723.184,270.4952,679.5543,269.3124,143.6601,43.6457,0.3038,1,1,7,1
6,3,1,3,0,0,0,0.7898,0.6816,0.2304,0.15,26.0181,347.1235,74.8813,342.7818,28.5664,407.9162,73.5416,389.7818,49.0557,48.4935,0.9885,0,0,0,0
6,3,1,4,0,0,0,0.8951,0.8448,0.1353,0.0853,23.7324,345.5129,71.9142,342.7102,19.3938,392.0638,82.1131,389.6046,48.2632,62.7675,1.3005,1,0,0,0
7,3,1,0,1,1,1,0.9898,0.9879,0.9215,0.9132,782.4958,270.8497,639.1567,270.9072,723.1252,270.2008,679.6964,270.048,143.3391,43.429,0.303,1,1,8,1
7,3,1,4,0,0,0,0.8046,0.7279,0.2323,0.1726,23.0905,346.8964,74.7969,342.0894,26.728,415.3237,72.8785,393.2312,51.9294,51.1658,0.9853,0,0,0,0
7,3,1,5,0,0,0,0.8975,0.8592,0.1223,0.0877,18.499,344.8372,74.9484,341.5278,17.6813,393.7252,86.0178,390.2682,56.5463,68.4239,1.2101,1,0,0,0
8,3,1,0,1,1,1,0.9898,0.9879,0.9216,0.9133,782.534,270.8714,639.1477,270.8694,723.1872,270.1986,679.77,269.976,143.3864,43.4177,0.3028,1,1,9,1
8,3,1,4,0,1,0,0.933,0.8544,0.4895,0.2497,33.0814,344.8488,72.3406,340.9249,33.5783,413.8228,76.687,402.4126,39.4548,44.5932,1.1302,0,0,0,0
8,3,1,6,0,0,0,0.9011,0.8335,0.1625,0.0879,31.6464,343.8577,68.3519,341.1083,26.5664,393.8628,77.8682,391.4695,36.8083,51.3577,1.3953,0,0,0,0
9,3,1,0,1,1,1,0.9897,0.9882,0.9203,0.9146,782.5114,271.0791,638.9018,271.3453,723.7083,271.3876,679.3712,270.9788,143.6099,44.339,0.3087,1,1,10,1
9,3,1,4,0,0,0,0.8308,0.6789,0.2872,0.1382,28.6929,347.5912,73.8808,343.4518,26.3989,408.9708,71.457,392.1138,45.3771,48.1081,1.0602,0,0,0,0
9,3,1,6,0,0,0,0.9,0.8452,0.1461,0.0831,26.728,345.8665,71.4666,342.7704,16.3516,391.635,77.6688,388.791,44.8456,61.3831,1.3688,0,0,0,0
10,3,1,0,1,1,1,0.9898,0.9882,0.9204,0.9146,782.4933,271.0586,638.9222,271.3518,723.7062,271.3998,679.297,271.0216,143.5713,44.4109,0.3093,1,1,11,1
10,3,1,4,0,0,0,0.8286,0.6792,0.2834,0.1388,28.1306,347.6735,74.1578,343.35,26.2727,409.5978,71.6085,392.1772,46.2298,48.5676,1.0506,0,0,0,0
10,3,1,6,0,0,0,0.9012,0.8479,0.1427,0.0815,25.2653,345.906,72.5095,342.698,15.1592,391.812,78.7244,388.8416,47.353,63.6346,1.3438,1,0,0,0
11,3,1,0,1,1,1,0.9898,0.9881,0.9217,0.9148,782.7721,271.221,638.4964,271.6426,724.7982,272.5585,679.5318,271.5453,144.2763,45.2778,0.3138,1,1,12,1
11,3,1,6,0,0,0,0.7703,0.5831,0.4472,0.2311,68.4224,343.0613,32.071,344.9697,55.7537,395.5721,29.427,404.3046,36.4015,27.7372,0.762,0,0,0,0
11,3,1,4,0,1,0,0.8674,0.7503,0.2997,0.1356,68.3221,343.1488,35.072,341.0891,67.8543,392.3596,30.0751,391.5658,33.3138,37.7875,1.1343,0,0,0,0
12,3,1,0,1,1,1,0.9898,0.9881,0.9217,0.9148,782.779,271.263,638.5112,271.631,724.8037,272.4573,679.4987,271.5897,144.2682,45.3133,0.3141,1,1,13,1
12,3,1,6,0,0,0,0.7695,0.5852,0.4448,0.2323,68.1748,343.0552,32.3059,344.9212,55.4896,395.8689,29.5428,404.5882,35.9175,27.3726,0.7621,0,0,0,0
12,3,1,4,0,1,0,0.8664,0.7511,0.297,0.1362,68.0197,343.0864,35.4424,341.0078,67.8269,392.3849,30.5136,391.5953,32.6435,37.3217,1.1433,0,0,0,0
13,3,1,0,1,1,1,0.9898,0.9883,0.9202,0.9151,782.335,271.1602,637.995,271.942,724.9441,273.3337,680.1598,271.3864,144.3421,44.8266,0.3106,1,1,14,1
13,3,1,6,0,0,0,0.7723,0.621,0.4547,0.2675,72.5754,341.5983,22.2329,345.7146,63.0304,393.9606,25.468,410.5658,50.5105,41.0691,0.8131,0,0,0,0
