frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,1,0,0,1,1,1,0.9897,0.9883,0.9204,0.915,782.0,272.0,638.5,270.0,727.0,270.5,681.0,267.0,143.5139,46.133,0.3215,1,1,1,0
1,1,0,0,1,1,1,0.9897,0.9883,0.9204,0.9155,782.0,272.0,638.5,270.0,727.0,270.5,681.0,267.5,143.5139,46.0977,0.3212,1,1,2,0
2,3,1,0,1,1,1,0.9902,0.9883,0.9219,0.9141,781.5,272.0,638.0,270.0,725.5,270.0,680.5,267.5,143.5139,45.0694,0.314,1,1,3,0
2,3,1,1,0,0,0,0.7686,0.6514,0.2433,0.161,29.5312,345.5,73.0625,341.0,34.0,389.0,70.25,374.0,43.7632,39.2309,0.8964,1,0,0,0
2,3,1,2,0,0,0,0.8906,0.8438,0.1427,0.095,23.875,343.5,70.3125,341.5,19.5625,384.5,80.875,382.5,46.4805,61.3451,1.3198,1,0,0,0
3,3,1,0,1,1,1,0.9897,0.9883,0.9209,0.9141,781.5,272.0,638.0,270.0,725.5,270.0,680.5,267.5,143.5139,45.0694,0.314,1,1,4,0
3,3,1,2,0,0,0,0.8916,0.8433,0.1451,0.0945,24.4062,343.5,70.125,341.0,20.125,386.0,80.625,384.0,45.7871,60.533,1.3221,1,0,0,0
3,3,1,1,0,0,0,0.7676,0.6431,0.2429,0.155,29.125,345.5,73.375,341.0,33.1875,394.0,70.3125,378.5,44.4782,40.2308,0.9045,1,0,0,0
4,3,1,0,1,1,1,0.9893,0.9883,0.918,0.9141,783.0,271.5,639.0,271.0,725.0,270.5,679.5,268.5,144.0009,45.5439,0.3163,1,1,5,0
4,3,1,1,0,1,0,0.8618,0.7456,0.3049,0.1455,69.3125,342.0,31.7344,341.0,69.625,385.0,35.8125,385.5,37.5914,33.8162,0.8996,0,0,0,0
4,3,1,3,0,0,0,0.7563,0.5786,0.4392,0.2433,70.25,341.0,28.2812,345.0,59.7188,376.0,36.25,388.5,42.1589,26.5901,0.6307,1,0,0,0
