frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,3,0,0,1,1,1,0.9902,0.9868,0.9141,0.8691,491.0,231.75,263.5,224.5,387.0,244.0,334.25,235.0,227.6155,53.5123,0.2351,1,1,1,0
0,3,0,1,1,1,1,0.9897,0.9868,0.8828,0.855,1120.0,351.5,893.5,344.0,1051.0,410.0,980.0,372.5,226.6241,80.2948,0.3543,1,1,1,0
0,3,0,2,1,1,1,0.9873,0.9873,0.8628,0.8667,787.0,335.5,574.5,337.5,690.5,404.5,647.5,424.0,212.5094,47.2149,0.2222,1,1,1,0
1,3,0,0,1,1,1,0.9897,0.9858,0.9189,0.8711,490.0,233.5,263.5,225.0,381.5,241.0,336.75,234.0,226.6594,45.2942,0.1998,1,1,2,0
1,3,0,1,1,1,1,0.9893,0.9839,0.8955,0.8525,1124.0,348.0,894.0,343.0,1055.0,409.0,988.5,359.5,230.0543,82.9005,0.3604,1,1,2,0
1,3,0,2,1,1,1,0.9883,0.9839,0.8887,0.8623,789.5,333.0,575.5,338.5,691.0,404.5,650.0,410.0,214.0707,41.3673,0.1932,1,1,2,0
2,3,0,0,1,1,1,0.9902,0.9897,0.9204,0.8887,484.5,236.5,264.75,227.75,387.25,238.5,335.0,242.0,219.9241,52.3671,0.2381,1,1,3,0
2,3,0,1,1,1,1,0.9888,0.9863,0.8789,0.8545,1122.0,352.0,893.5,343.5,1056.0,410.0,982.0,375.5,228.658,81.6471,0.3571,1,1,3,0
2,3,0,2,1,1,1,0.9873,0.9868,0.8613,0.8594,788.0,337.0,573.0,340.0,691.0,412.0,654.5,420.5,215.0209,37.4767,0.1743,1,1,3,0
3,3,0,0,1,1,1,0.9907,0.9893,0.9238,0.8823,483.25,230.75,262.5,225.5,388.25,240.0,335.0,243.5,220.8124,53.3649,0.2417,1,1,4,0
3,3,0,1,1,1,1,0.9844,0.9873,0.8594,0.8535,1118.0,347.5,900.0,349.0,1050.0,400.5,989.0,368.0,218.0052,69.1177,0.317,1,1,4,0
3,3,0,2,1,1,1,0.9844,0.9873,0.8735,0.8862,786.0,330.0,575.0,335.0,698.5,404.0,643.5,417.0,211.0592,56.5155,0.2678,1,1,4,0
4,3,0,0,1,1,1,0.9907,0.9897,0.9204,0.8828,485.25,231.5,261.75,225.25,386.25,238.5,335.0,240.5,223.5874,51.289,0.2294,1,1,5,0
4,3,0,1,1,1,1,0.9858,0.9873,0.8657,0.854,1116.0,349.0,898.5,345.0,1060.0,411.5,982.0,379.5,217.5368,84.309,0.3876,1,1,5,0
4,3,0,2,1,1,1,0.9883,0.9849,0.8809,0.8647,788.0,333.5,575.0,337.0,693.0,406.0,649.5,421.5,213.0288,46.179,0.2168,1,1,5,0
5,3,0,0,1,1,1,0.9897,0.9893,0.9194,0.8857,484.5,232.5,261.0,224.75,389.5,241.0,331.75,240.0,223.6343,57.7587,0.2583,1,1,6,1
5,3,0,1,1,1,1,0.9888,0.9868,0.8774,0.8589,1122.0,352.5,892.5,346.5,1049.0,409.0,986.5,360.5,229.5784,79.1107,0.3446,1,1,6,1
5,3,0,2,1,1,1,0.9878,0.9868,0.8652,0.8608,789.0,337.0,576.0,338.5,685.0,404.5,647.5,420.0,213.0053,40.5771,0.1905,1,1,6,1
6,3,0,0,1,1,1,0.9888,0.9858,0.9106,0.8916,489.5,234.5,265.75,222.75,387.5,237.0,331.5,227.75,224.0583,56.7588,0.2533,1,1,7,1
6,3,0,1,1,1,1,0.9893,0.9863,0.8799,0.8477,1122.0,350.5,892.0,344.0,1047.0,400.5,985.5,368.0,230.0918,69.5593,0.3023,1,1,7,1
6,3,0,2,1,1,1,0.9844,0.9873,0.8735,0.8872,787.0,327.5,576.0,333.0,703.0,411.0,645.0,421.5,211.0717,58.9428,0.2793,1,1,7,1
7,3,0,0,1,1,1,0.9907,0.9888,0.9233,0.8804,482.5,232.5,261.0,223.5,389.0,240.5,334.5,236.5,221.6828,54.6466,0.2465,1,1,8,1
7,3,0,1,1,1,1,0.9854,0.9873,0.8691,0.8555,1118.0,349.0,899.0,345.5,1045.0,393.0,986.0,373.5,219.028,62.139,0.2837,1,1,8,1
7,3,0,2,1,1,1,0.9839,0.9878,0.8701,0.8892,785.5,325.0,575.0,330.5,699.5,411.0,646.5,417.5,210.5718,53.3971,0.2536,1,1,8,1
