frame,raw_num_people,anomaly,track_id,conf_ok,boundary_ok,overlap_ok,conf_ls,conf_rs,conf_lw,conf_rw,ls_x,ls_y,rs_x,rs_y,lw_x,lw_y,rw_x,rw_y,shoulder_dist,wrist_dist,ratio,frontal,hands_now,consecutive_frames,confirmed
0,2,0,0,0,1,1,0.8896,0.9805,0.3367,0.7441,161.75,333.0,56.0625,326.5,194.0,632.0,81.125,675.0,105.8872,120.7881,1.1407,0,0,0,0
0,2,0,1,0,1,1,0.9941,0.8594,0.8984,0.2788,1043.0,348.0,1048.0,338.5,1002.5,604.0,980.0,581.0,10.7355,32.1753,2.9971,0,0,0,0
1,2,0,0,0,1,1,0.8906,0.9805,0.3501,0.7524,161.75,331.5,55.875,327.0,196.25,628.5,83.0625,674.0,105.9706,121.9904,1.1512,0,0,0,0
1,2,0,1,0,1,1,0.9961,0.8516,0.9419,0.3186,1039.0,347.0,1042.0,338.5,1003.0,606.0,967.5,579.0,9.0139,44.601,4.948,0,0,0,0
2,2,0,0,0,1,1,0.8896,0.9805,0.3403,0.7485,161.75,331.5,56.625,327.0,195.375,631.0,82.25,675.0,105.2213,121.3807,1.1536,0,0,0,0
2,2,0,1,0,1,1,0.9961,0.8506,0.9409,0.313,1038.0,347.0,1042.0,338.5,1003.0,606.5,968.0,579.5,9.3941,44.2041,4.7055,0,0,0,0
3,2,0,0,0,1,1,0.8823,0.98,0.3091,0.7314,161.75,332.5,57.1875,328.0,194.0,638.5,82.875,677.0,104.6593,117.6053,1.1237,0,0,0,0
3,2,0,1,0,1,1,0.9951,0.8359,0.9233,0.2808,1036.0,348.5,1041.0,342.0,1000.5,606.0,972.0,582.5,8.2006,36.9391,4.5044,0,0,0,0
4,2,0,0,0,1,1,0.8818,0.98,0.3132,0.7358,161.75,332.5,57.3125,328.0,194.125,637.5,82.875,676.0,104.5344,117.7235,1.1262,0,0,0,0
4,2,0,1,0,1,1,0.9951,0.834,0.9219,0.2776,1036.0,348.0,1041.0,342.5,1001.0,606.0,972.0,582.0,7.433,37.6431,5.0643,0,0,0,0
5,2,0,0,0,1,1,0.9058,0.9849,0.3977,0.7852,164.75,331.0,62.5625,329.5,192.25,632.0,80.0625,687.0,102.1985,124.9441,1.2226,0,0,0,0
5,2,0,1,0,1,1,0.9951,0.8359,0.9282,0.303,1036.0,348.0,1033.0,341.0,998.5,603.0,968.5,578.0,7.6158,39.0512,5.1277,0,0,0,0
6,2,0,0,0,1,1,0.9058,0.9849,0.397,0.7847,165.0,331.0,62.5,330.0,192.125,632.5,80.125,688.0,102.5049,124.997,1.2194,0,0,0,0
6,2,0,1,0,1,1,0.9966,0.8521,0.9512,0.3401,1034.0,347.0,1034.0,340.0,1000.0,605.0,964.5,576.0,7.0,45.8394,6.5485,0,0,0,0
7,2,0,0,0,0,1,0.8989,0.9839,0.3784,0.7822,168.0,334.0,66.0,330.0,193.5,642.0,80.5,690.0,102.0784,122.7721,1.2027,0,0,0,0
7,2,0,1,0,1,1,0.9966,0.8442,0.9551,0.3542,1031.0,346.0,1032.0,338.0,1001.0,606.0,963.0,571.5,8.0623,51.3249,6.3661,0,0,0,0
8,2,0,0,1,1,1,0.915,0.9868,0.4368,0.8223,171.25,336.5,71.375,327.0,194.875,638.5,77.9375,686.5,100.3258,126.4056,1.26,0,0,0,0
8,2,0,1,0,1,1,0.9971,0.8545,0.9585,0.3733,1028.0,346.0,1030.0,340.0,1001.0,607.5,959.5,568.0,6.3246,57.2931,9.0588,0,0,0,0
9,2,0,0,1,1,1,0.915,0.9873,0.438,0.8237,171.125,336.0,71.9375,327.0,194.75,639.0,77.6875,686.0,99.595,126.1453,1.2666,0,0,0,0
9,2,0,1,0,1,1,0.9971,0.8535,0.959,0.3718,1028.0,345.5,1030.0,339.5,1000.5,607.5,959.5,568.5,6.3246,56.5862,8.9471,0,0,0,0
10,2,0,0,1,1,1,0.9146,0.9878,0.4238,0.8208,177.25,337.0,73.9375,325.5,193.5,644.0,75.1875,687.5,103.9506,126.0559,1.2127,0,0,0,0
10,2,0,1,0,1,1,0.9966,0.8589,0.9546,0.3931,1024.0,348.0,1021.5,344.0,1001.5,610.0,954.5,570.0,4.717,61.7171,13.084,0,0,0,0
11,2,0,0,1,1,1,0.9146,0.9878,0.4233,0.8208,177.25,337.0,73.875,325.5,193.5,644.0,75.5625,687.0,104.0127,125.5319,1.2069,0,0,0,0
11,2,0,1,0,1,1,0.9966,0.8677,0.9526,0.3467,1027.0,348.0,1021.5,343.5,1001.5,612.5,958.5,574.0,7.1063,57.717,8.1219,0,0,0,0
12,2,0,0,1,1,1,0.9146,0.9883,0.4265,0.8267,180.75,335.5,81.8125,323.0,193.5,642.0,78.9375,677.0,99.724,119.7897,1.2012,0,0,0,0
12,2,0,1,1,1,1,0.9966,0.8994,0.96,0.4636,1026.0,350.5,1003.5,347.0,1013.0,614.5,954.0,575.0,22.7706,71.0018,3.1181,0,0,0,0
13,2,0,0,1,1,1,0.915,0.9883,0.428,0.8271,181.0,335.5,81.625,323.5,194.25,642.0,78.8125,677.0,100.0969,120.6268,1.2051,0,0,0,0
13,2,0,1,1,1,1,0.9966,0.8994,0.9595,0.4639,1026.0,350.5,1003.5,347.0,1013.0,614.5,954.0,575.0,22.7706,71.0018,3.1181,0,0,0,0
14,2,0,0,1,1,1,0.9185,0.9893,0.4509,0.8423,189.375,342.5,86.5625,326.0,193.5,643.0,82.1875,678.0,104.1281,116.6854,1.1206,0,0,0,0
14,2,0,1,1,1,1,0.9961,0.8979,0.957,0.4883,1020.0,351.0,993.0,351.5,1024.0,617.5,947.5,569.5,27.0046,90.312,3.3443,0,0,0,0
15,2,0,0,1,1,1,0.9258,0.9907,0.4634,0.8491,197.75,342.0,94.625,327.5,199.375,632.5,86.25,675.5,104.1394,121.0218,1.1621,0,0,0,0
15,2,0,1,1,1,1,0.9956,0.9082,0.9531,0.5322,1012.0,351.0,977.5,351.5,1034.0,606.5,928.0,560.5,34.5036,115.5509,3.3489,0,0,0,0
16,2,0,0,1,1,1,0.9263,0.9907,0.4661,0.8496,198.0,342.0,94.625,327.5,199.5,632.5,86.25,675.5,104.387,121.1386,1.1605,0,0,0,0
16,2,0,1,1,1,1,0.9956,0.9092,0.9531,0.5322,1012.0,351.0,977.5,351.5,1034.0,606.5,927.5,560.5,34.5036,116.0097,3.3622,0,0,0,0
17,2,0,0,1,1,1,0.9287,0.9912,0.4177,0.8428,211.0,339.0,101.75,326.5,222.5,645.5,88.25,669.0,109.9628,136.2913,1.2394,0,0,0,0
17,2,0,1,1,1,1,0.9956,0.9004,0.9595,0.5586,998.0,352.0,956.5,353.5,1048.0,601.0,902.5,559.5,41.5271,151.3027,3.6435,0,0,0,0
18,2,0,0,1,1,1,0.9292,0.9917,0.418,0.8428,211.0,339.0,101.75,326.5,222.5,645.0,88.0,669.0,109.9628,136.6245,1.2425,0,0,0,0
18,2,0,1,1,1,1,0.9956,0.9004,0.9595,0.5596,998.0,352.5,956.5,353.5,1048.0,601.0,902.5,559.5,41.512,151.3027,3.6448,0,0,0,0
19,2,0,1,1,1,1,0.9956,0.9038,0.9644,0.5825,984.5,352.5,938.5,356.0,1048.0,595.0,877.0,551.0,46.133,176.5701,3.8274,0,0,0,0
19,2,0,0,1,1,1,0.9312,0.9912,0.4424,0.8511,219.75,343.0,113.3125,327.0,238.625,639.0,91.25,665.0,107.6334,149.6509,1.3904,0,0,0,0
20,2,0,1,1,1,1,0.9956,0.9043,0.9644,0.584,984.5,352.5,938.5,356.5,1048.0,595.0,877.0,551.5,46.1736,176.4462,3.8214,0,0,0,0
20,2,0,0,1,1,1,0.9272,0.9868,0.4368,0.8013,221.0,339.5,113.125,326.0,237.0,635.0,92.6875,667.0,108.7164,147.8178,1.3597,0,0,0,0
21,2,0,1,1,1,1,0.9961,0.9336,0.9575,0.5962,964.5,357.5,928.0,356.5,1043.0,602.5,856.0,547.0,36.5137,195.0622,5.3422,0,0,0,0
21,2,0,0,1,1,1,0.9321,0.9922,0.4473,0.8569,237.375,348.0,125.1875,330.5,249.875,642.0,97.0,670.0,113.5442,155.418,1.3688,0,0,0,0
22,2,0,1,1,1,1,0.9951,0.9248,0.9565,0.6216,946.0,359.5,908.0,359.5,1035.0,603.5,834.5,552.5,38.0,206.8846,5.4443,0,0,0,0
22,2,0,0,1,1,1,0.9287,0.9922,0.4229,0.8584,249.0,356.0,146.625,332.5,249.125,656.0,110.75,687.5,105.0376,141.9151,1.3511,0,0,0,0
23,2,0,1,1,1,1,0.9922,0.9058,0.9629,0.6768,946.5,356.0,906.0,357.0,1034.0,601.0,834.5,556.0,40.5123,204.5122,5.0481,0,0,0,0
23,2,0,0,1,1,1,0.9282,0.9922,0.4214,0.8589,248.75,356.0,146.625,332.5,249.0,656.0,110.875,687.5,104.7939,141.6713,1.3519,0,0,0,0
24,2,0,0,1,0,1,0.9224,0.9907,0.4177,0.8438,262.25,354.0,164.0,335.0,257.5,649.0,106.875,694.0,100.0703,157.2033,1.5709,0,0,0,0
24,2,0,1,1,1,1,0.9932,0.8965,0.9502,0.5986,920.5,361.0,890.0,359.0,1011.0,600.5,819.0,555.5,30.5655,197.2029,6.4518,0,0,0,0
25,2,0,0,1,0,1,0.9229,0.9907,0.4187,0.8442,262.5,354.0,164.0,335.0,258.0,650.0,106.875,694.0,100.3158,157.4,1.569,0,0,0,0
25,2,0,1,1,1,1,0.9932,0.8965,0.9502,0.5991,920.5,361.0,890.0,358.5,1011.0,600.5,819.0,555.5,30.6023,197.2029,6.4441,0,0,0,0
26,2,0,0,1,1,1,0.9155,0.9907,0.4368,0.8584,285.5,345.0,187.375,333.5,291.5,642.0,133.25,685.0,98.7966,163.988,1.6599,0,0,0,0
